row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime
3,local,local,7,0,11,11,2,,,17,exp,EUSYLTZLFYZUNSN,LUNYFHZFZNYSXUE,6,H,X,hH,yY,h,1,0.4210001,y,1,0.6791635,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,1,0,12,9,,,18,exp,UUYSHZFZHELETTL,FEYNUZHYELTZFUL,4,S,absent,sS,nN,s,1,0.48169,y,0,0.6378114,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
11,global,global,3,1,1,13,10,,,19,exp,YTLNFSFEXHYZNLE,FHNZNUEZTLHLYYT,6,S,X,sS,yY,s,1,0.8389925,y,1,0.4262216,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,1,2,14,3,,,20,exp,YEFEZSSLYUUTHLF,UTYTNSFEHUSFELY,5,N,absent,nN,nN,z,0,0.8070068,n,1,0.4343054,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,1,3,15,9,,,21,exp,UZLHEFTTLZYSUHY,SUHLZNUSHYZYEEL,6,F,absent,fF,nN,e,0,0.417699,y,0,0.3338478,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
1,local,local,0,1,4,16,0,,,22,exp,UEZHFTESZNSLHUL,SFNHLYZEZSUFNEH,6,Y,absent,yY,nN,t,0,0.6185707,n,1,0.2733493,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
8,global,local,3,1,5,17,7,,,23,exp,UYTNELSEYSZFZUL,ZUEHYSXYLESTFLF,4,N,X,nN,yY,n,1,0.5584024,n,0,0.4081919,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
9,global,local,7,1,6,18,8,,,24,exp,UYETNZSHLYELUST,TLEHFZUHELZXSST,5,N,X,nN,yY,n,1,0.4452755,y,1,0.7046294,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,1,7,19,2,,,25,exp,ZNLYSEZYUFLTNTE,FYTEHFLZTLNXZUN,5,H,X,hH,yY,f,0,0.6332994,y,1,0.6259004,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,1,8,20,3,,,26,exp,ULYLEFHNHSYEUNS,TLENEZSUHLHYYST,6,Z,absent,zZ,nN,z,1,0.5328719,n,1,0.5141446,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,1,9,21,3,,,27,exp,LLNZFSHHYUFSNTT,LNYEUNHLFYUTSTF,4,E,absent,eE,nN,e,1,0.5547126,n,1,0.2334825,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
1,local,local,0,1,10,22,0,,,28,exp,HSZZHEUFNFYNYSL,YHNFZTSUFZYLNHU,6,T,absent,tT,nN,t,1,0.3243918,n,1,1.169052,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,1,11,23,3,,,29,exp,EYUNZZYLHHSELFU,LHZTYEFZYUUSLHE,4,T,absent,tT,nN,t,1,0.3457121,n,1,0.3048899,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
9,global,local,7,2,0,24,8,,,30,exp,HSTZFNNYHZESUYU,TENHLNHYYZUXSUS,5,F,X,fF,yY,f,1,0.4357445,y,1,0.6789294,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
5,local,global,3,2,1,25,4,,,31,exp,TEUFLNHXZFSZHUN,HETUYFNEHSNZTSF,5,Y,X,yY,yY,l,0,0.4600467,y,1,0.241523,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
12,global,global,7,2,2,26,11,,,32,exp,ZHLSELTTZNXFNEY,LNTUZNFYTEZLHHE,4,S,X,sS,yY,s,1,0.5679365,y,1,0.1288033,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,2,3,27,2,,,33,exp,LNYHHTSUSFUZNYZ,LZNZHENYHLYSXUF,6,E,X,eE,yY,e,1,0.4207152,y,1,0.2831363,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
7,global,local,0,2,4,28,6,,,34,exp,SEHHUNLSETTNFLZ,THSNYLZTSFNHFEZ,5,U,absent,uU,nN,u,1,0.5468727,n,1,0.2755834,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
12,global,global,7,2,5,29,11,,,35,exp,ZESFHFYTSTLXLYN,LFETUELNYNTSSZF,5,H,X,hH,yY,h,1,0.5798511,y,1,0.8306758,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
6,local,global,7,2,6,30,5,,,36,exp,EELHYNUHFTSXNSF,TFEHZSTULNSHLEF,5,Z,X,zZ,yY,t,0,0.4655204,y,1,0.4034645,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,2,7,31,2,,,37,exp,ENSUUFSYZHNEZTY,YTUTZLHYUSHNXEN,6,L,X,lL,yY,l,1,0.6288274,y,1,0.6573247,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
7,global,local,0,2,8,32,6,,,38,exp,LTUFNHZZEUTLHFE,ZEZUYSFTHFLHUTE,5,N,absent,nN,nN,n,1,0.6138512,n,1,0.425802,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
7,global,local,0,2,9,33,6,,,39,exp,SUTNYHLEYTNUFEL,ETFYSZFSUTNEULL,6,H,absent,hH,nN,h,1,0.6393465,n,1,0.2411913,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
9,global,local,7,2,10,34,8,,,40,exp,YLZNTUEFYUFLTEZ,HFZSYHYUFLXETUT,4,N,X,nN,yY,n,1,0.8261086,y,1,0.2512261,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
2,local,local,3,2,11,35,1,,,41,exp,HFLYYUNZTTFHSLN,SNTZNEZFXYTFHYL,6,E,X,eE,yY,e,1,0.5010617,n,0,1.4933319,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
8,global,local,3,3,0,36,7,,,42,exp,EHSZTZNFESYNYLF,FESHUELXNNZFLHS,5,T,X,tT,yY,t,1,0.3659353,y,1,0.5914049,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
2,local,local,3,3,1,37,1,,,43,exp,FNSTLNFYHELEHSY,LYEZHYXUNSHLUEF,4,Z,X,zZ,yY,z,1,0.4913973,y,1,0.7041741,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
12,global,global,7,3,2,38,11,,,44,exp,LFSELFYSTYXHTHN,YZTUHNLLHSTYFFS,4,E,X,eE,yY,e,1,0.3980123,n,0,0.4919554,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,3,3,39,2,,,45,exp,FYZHSSYNUFTENZT,TZFLYTNSYEXSUUZ,4,L,X,lL,yY,l,1,0.7778129,y,1,0.178919,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
9,global,local,7,3,4,40,8,,,46,exp,UUTSYTHZZHELNLE,UEYFHNETZTXZYLU,4,S,X,sS,yY,s,1,1.0888622,y,1,0.1336742,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
12,global,global,7,3,5,41,11,,,47,exp,EHTUNFUHESZXTYY,HUYZLYHESTZFFUE,5,N,X,nN,yY,n,1,0.8697414,y,1,0.2735216,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
9,global,local,7,3,6,42,8,,,48,exp,ZEHUFSNENFUTHZY,FYHZELEUNFUTXHY,6,S,X,sS,yY,h,0,2.0445168,y,1,0.7670836,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
11,global,global,3,3,7,43,10,,,49,exp,HNZTHFYZXNLUYSL,SSYUNEHNTZLZLHT,6,F,X,fF,yY,e,0,0.5775736,y,1,0.9301274,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
8,global,local,3,3,8,44,7,,,50,exp,TYLLTZNEYSEFUFS,SLEFUHYNXTLYNTS,6,Z,X,zZ,yY,z,1,0.556329,y,1,0.7062977,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,3,9,45,2,,,51,exp,ZNSLHFTUTUEZHEN,UTLNLYEEUSZSXHH,6,Y,X,yY,yY,y,1,2.2812764,y,1,0.066105,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,3,10,46,9,,,52,exp,NFZSLLYTYUEENFZ,EFLHFUNUEYYTZTZ,4,S,absent,sS,nN,s,1,0.4658598,n,1,0.2903984,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
11,global,global,3,3,11,47,10,,,53,exp,NLEHULXTESUTNSF,LULZNEUTFNYSYTS,4,H,X,hH,yY,h,1,0.4839674,n,0,0.2816538,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
11,global,global,3,4,0,48,10,,,54,exp,TNLESHFYXLZTYES,NSESFUZZYTELLNY,6,H,X,hH,yY,h,1,0.893692,y,1,0.2804999,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,4,1,49,2,,,55,exp,TFYNZELULHUHTYF,EZTSFYFUHHXUTLY,4,S,X,sS,yY,s,1,0.6376318,y,1,0.2664926,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,4,2,50,3,,,56,exp,ZNTHFYLSFLEHTZE,FNSLLUNEFEHSTTH,6,U,absent,uU,nN,u,1,0.5314309,n,1,0.31445,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
8,global,local,3,4,3,51,7,,,57,exp,HUUZLSTLZTNFNHF,HUTFZEHNXYUNLZF,6,S,X,sS,yY,s,1,0.4294318,y,1,0.6031183,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
1,local,local,0,4,4,52,0,,,58,exp,NZTZUFLESSTULYY,LTLTYHSZNYUZESN,6,H,absent,hH,nN,h,1,0.4716379,y,0,0.5930202,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
11,global,global,3,4,5,53,10,,,59,exp,HUFFLTSNXZLHZYY,LHZYSEHZYNNFUSF,6,T,X,tT,yY,t,1,0.349728,y,1,0.3095183,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,4,6,54,2,,,60,exp,FTLEZLUENFSHSTH,TSNNYLFLHUUXHFE,5,Y,X,yY,yY,z,0,0.3797067,y,1,0.2586382,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
2,local,local,3,4,7,55,1,,,61,exp,SEYEHSNFFTNYUZU,FSEFLTUXENYTZNY,5,L,X,lL,yY,l,1,0.6963383,y,1,0.8346998,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
9,global,local,7,4,8,56,8,,,62,exp,SULYNZHHUFFNZES,UUETNHLFLNXFSHE,4,Y,X,yY,yY,y,1,0.7843407,y,1,0.3002393,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
2,local,local,3,4,9,57,1,,,63,exp,LESNHYZLTZFHETF,HYTUSEXLZTZSYHE,4,U,X,uU,yY,u,1,1.0431042,y,1,0.1584053,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
7,global,local,0,4,10,58,6,,,64,exp,NFLSHYUNZSTTZFL,FTSNEUZFLYZYSNU,5,H,absent,hH,nN,h,1,0.544679,n,1,0.9256602,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,4,11,59,3,,,65,exp,EHHZSTEUUNLLFSZ,LLUSZYZUSNHHEFE,6,Y,absent,yY,nN,y,1,1.0647795,n,1,0.097845,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,5,0,60,2,,,66,exp,HNFTEZSFNULSHEZ,NNSYZFEHHZXUFLE,4,Y,X,yY,yY,y,1,2.4589192,y,1,0.4636013,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
5,local,global,3,5,1,61,4,,,67,exp,HLNYEUXUHENZFLZ,SLFTSUEHUZNENLZ,4,T,X,tT,yY,t,1,0.6762644,y,1,0.4180535,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,5,2,62,9,,,68,exp,HUHEYYLZLSFZFST,FYSNSLYTUFTZHZH,4,E,absent,eE,nN,e,1,0.5398725,n,1,0.2422868,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,5,3,63,2,,,69,exp,HLHENTFUYNSFSEY,UHELFZSFLSYYXNH,6,Z,X,zZ,yY,z,1,0.5188887,y,1,0.2746715,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
6,local,global,7,5,4,64,5,,,70,exp,EHSHZNLUUSFXYFL,NLHUTYYSFESHNEU,5,T,X,tT,yY,u,0,0.8755456,y,1,0.1331874,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,5,5,65,9,,,71,exp,NTLHSNTFZFYLHZU,UYUYELFNZHHTFNT,5,S,absent,sS,nN,s,1,0.608634,y,0,0.1123416,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,5,6,66,3,,,72,exp,ETFUYZYSFSEHNTZ,FYNLZHESTFTEHSN,4,L,absent,lL,nN,l,1,0.5524504,y,0,0.2183128,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
5,local,global,3,5,7,67,4,,,73,exp,LETSHYXUYHZNLZN,TYEFZYLHLZTNHUE,4,F,X,fF,yY,e,0,0.4398793,n,0,0.2020517,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
7,global,local,0,5,8,68,6,,,74,exp,ZZETHYLUYFHFUSE,LEYNSZHULEUHZFS,4,T,absent,tT,nN,t,1,0.3807926,n,1,0.2379662,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,5,9,69,9,,,75,exp,TUHSEHNYNYZSFUF,HHYSLFUYFTSUNZT,5,E,absent,eE,nN,e,1,0.4393766,n,1,0.275296,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
9,global,local,7,5,10,70,8,,,76,exp,ZFHTLEZLUNYYUTF,TNTHYSUZLULYXFH,6,E,X,eE,yY,e,1,0.4971545,y,1,0.3426822,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
1,local,local,0,5,11,71,0,,,77,exp,EYZTZFFESNYNULL,SNUHZEFFNEYZYLU,4,H,absent,hH,nN,h,1,0.7729472,y,0,0.2499394,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
9,global,local,7,6,0,72,8,,,78,exp,UFTHNZSLTYULFYZ,YZTEYLZFSNXSNUU,4,H,X,hH,yY,h,1,0.5857335,y,1,0.2502365,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
6,local,global,7,6,1,73,5,,,79,exp,EHTUFZTELLSXZUH,EYUTNSEYULHZZTH,5,N,X,nN,yY,f,0,0.8310649,y,1,0.2904293,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
11,global,global,3,6,2,74,10,,,80,exp,NHNEFUTZXYHYSFT,YZTHZLNESYFHNTE,6,U,X,uU,yY,u,1,0.7844481,y,1,0.2826363,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,6,3,75,9,,,81,exp,LFUZNTEUNHFYHZE,ZLHUHSENFEFYNUZ,6,T,absent,tT,nN,t,1,0.3490959,n,1,0.219156,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
7,global,local,0,6,4,76,6,,,82,exp,ULEHNYLYHZEFTUT,ZYHUSLETLUTZEYF,5,N,absent,nN,nN,n,1,0.447481,n,1,0.2399968,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,6,5,77,3,,,83,exp,UTFEYEHTUHNLNSS,NSHTZEHLUTLFSFN,5,Z,absent,zZ,nN,z,1,0.6304769,y,0,0.7305089,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,6,6,78,9,,,84,exp,NHFTFUHSENUZYSE,HHULYFSFNZEENYU,4,T,absent,tT,nN,t,1,0.3629566,y,0,0.2683301,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,6,7,79,2,,,85,exp,ETLEHZFNSSUFZUL,EEZLYNLFUFSXZUN,5,Y,X,yY,yY,y,1,0.6313604,y,1,0.0103974,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
5,local,global,3,6,8,80,4,,,86,exp,ZNSUYLETXFNFSZU,NENETHZFUYSYZTS,6,H,X,hH,yY,h,1,0.9078466,y,1,0.6030028,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
2,local,local,3,6,9,81,1,,,87,exp,YFUHSZUZETTFENN,NEHULYYXTNHFEUT,5,L,X,lL,yY,z,0,0.9804626,n,0,0.2335452,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
5,local,global,3,6,10,82,4,,,88,exp,ZTHYFUEXULYNZEN,EZNLSTLHUEYZHNT,5,S,X,sS,yY,s,1,0.8407311,y,1,0.2911843,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
3,local,local,7,6,11,83,2,,,89,exp,UTFLEUZFSZTLYSY,LSULHZZFNTUXYNT,5,H,X,hH,yY,h,1,1.108532,y,1,0.0471949,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
12,global,global,7,7,0,84,11,,,90,exp,EYFZHEHYLUXSSTU,UYENTETHUSLHLSF,4,Z,X,zZ,yY,z,1,0.9502162,y,1,0.5443787,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
12,global,global,7,7,1,85,11,,,91,exp,ULHSFTENYUYSXLE,HSYUNZHSULEFFEL,6,T,X,tT,yY,t,1,1.096444,y,1,0.1400028,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
8,global,local,3,7,2,86,7,,,92,exp,EYULFNZSNYTZUET,NZFHSFXYEZEUUTN,4,L,X,lL,yY,l,1,2.1309858,y,1,0.7382807,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,7,3,87,9,,,93,exp,HUTEZLSHLSNZYYN,NTLFSTSUYHZZYUH,4,E,absent,eE,nN,h,0,0.9990582,y,0,0.2655924,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
11,global,global,3,7,4,88,10,,,94,exp,ZUFLHSEXLTSTEZU,TZLUYLUFZTENSFS,5,H,X,hH,yY,h,1,0.9169733,y,1,0.1758293,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
10,global,global,0,7,5,89,9,,,95,exp,HSTYSEZLNYFHZFL,FHHTSUNYSFLZYLN,6,E,absent,eE,nN,e,1,1.0677494,y,0,0.4250635,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
7,global,local,0,7,6,90,6,,,96,exp,ULZLFESUTYHZETH,YSETNZSYLUZHLUE,5,F,absent,fF,nN,f,1,0.9279054,n,1,0.5454785,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
6,local,global,7,7,7,91,5,,,97,exp,FSNELYSYNZXHUUZ,FSHTNLUSUHNZFYZ,4,T,X,tT,yY,t,1,0.8352881,y,1,0.0332296,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
8,global,local,3,7,8,92,7,,,98,exp,SFZYEULNYZFSTNL,UUNTHFZXYLTZNSY,5,E,X,eE,yY,e,1,0.7755772,y,1,0.5445811,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
4,local,global,0,7,9,93,3,,,99,exp,YFLUSTLHTEYNNES,NESZYFYENHTLLSH,4,Z,absent,zZ,nN,z,1,0.9624179,n,1,0.3776035,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
8,global,local,3,7,10,94,7,,,100,exp,EYUTSLHLZNNSZYU,HYEFZUXNLEYLSUZ,4,T,X,tT,yY,t,1,0.9803728,y,1,0.2460842,RSVPLG01,0.94,2023-09-12-22:25:03,913,1,Experiment,2023-09-12_15h37.41.403
