row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime,
11,global,global,3,15,3,183,10,189,exp,NTLUEZXEFZNTHHS,NTSYFEFZLTLHSHZ,4,U,X,uU,yY,u,1,1.0260296000051312,n,0,0.20992960000876337,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,15,4,184,10,190,exp,UFSTHFEXUSYELNN,SUNYZLTLTFFESYE,5,H,X,hH,yY,h,1,0.8186458999989554,y,1,0.2486971000325866,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,15,5,185,2,191,exp,NUTESLFLFHZZHTE,ENLHYFZFNTZXHUU,5,Y,X,yY,yY,y,1,0.8049149999860674,y,1,0.18064710003091022,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,15,6,186,9,192,exp,THZFLEEHZUUSSNL,NHNYTHUSELTELZZ,4,F,absent,fF,nN,f,1,1.4795572999864817,n,1,0.21289460000116378,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,15,7,187,4,193,exp,LTTEYHUFXSENLNY,ETLFSZLYUTNUFEY,6,Z,X,zZ,yY,s,0,0.8221066999831237,n,0,0.19004200003109872,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,15,8,188,0,194,exp,HNULFSEUTNFYTHE,YNULHZEHNFTFYLE,6,Z,absent,zZ,nN,z,1,1.000044499989599,n,1,0.17064209998352453,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,15,9,189,1,195,exp,STZTFUHHYFNYESE,FSHSTLFTXYNNHEZ,6,L,X,lL,yY,l,1,0.7945691000204533,y,1,0.2585271000280045,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,15,10,190,6,196,exp,FYNUSEFHHSLYULZ,UFNLLTZFNSHYZSH,6,E,absent,eE,nN,f,0,0.9306928999722004,n,1,0.21316460001980886,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,15,11,191,5,197,exp,NSLUHFZHELTEXTN,ZTHNHYNSLLUUSZE,6,Y,X,yY,yY,y,1,0.9216942000202835,n,0,0.18612929998198524,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,16,0,192,8,198,exp,SHETZYNLNZEFLFS,NNSUZLSYEHXEHFY,4,T,X,tT,yY,t,1,0.648792100022547,y,1,0.06880790001014248,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,16,1,193,8,199,exp,LUNNSEFYZEULFYZ,HLUZTUFHZFYXYNE,5,S,X,sS,yY,f,0,0.9984049000195228,y,1,0.0906154999975115,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,16,2,194,5,200,exp,ZUUFHFNYEYEXNZL,SYLSTFYEFNLNUEZ,5,T,X,tT,yY,t,1,0.860295100021176,y,1,0.07089219999033958,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,16,3,195,2,201,exp,ZUSFYTNEZESNLLT,YNZHLUUTEZXLSEY,4,H,X,hH,yY,h,1,0.5751389000215568,y,1,0.021274800004903227,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,16,4,196,10,202,exp,ZNYUTFHXZHFEUEN,HSYZLHSENNFUFYE,5,T,X,tT,yY,y,0,0.913322500011418,n,0,0.06594289996428415,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,16,5,197,1,203,exp,UTEHYZHYESNTFNU,HHFNFLNEXSYSYUT,6,L,X,lL,yY,l,1,1.0385179999866523,n,0,0.1376336000394076,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,16,6,198,11,204,exp,YLSUTEYNTUHHXZS,TSZLZFYTSHUNHLU,6,E,X,eE,yY,e,1,1.0454606999992393,n,0,0.43560740002430975,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,16,7,199,2,205,exp,TZNZYUFLSSTNLHH,HSUSENZFNTLXTHL,5,E,X,eE,yY,e,1,0.9812590999645181,y,1,0.292989999987185,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,16,8,200,4,206,exp,TYTZLHSYXUESLEU,SLZTFNSZYUEYEFL,6,N,X,nN,yY,h,0,1.037066999997478,n,0,0.09264689998235554,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,16,9,201,8,207,exp,NYYHTFSZLTEHNES,TYLHNUSZSZLHXYN,6,F,X,fF,yY,s,0,2.5733373000402935,n,0,0.3225840999512002,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,16,10,202,3,208,exp,NSTLLFZUTEHHUES,HNSHEYEZTUZLNTL,6,Y,absent,yY,nN,y,1,1.0882356999791227,n,1,0.1994371999753639,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,16,11,203,3,209,exp,NZYLHZSLFUFUTST,NTSUEZNULYFYZLS,5,E,absent,eE,nN,e,1,1.1397528999950737,y,0,0.31442969996714965,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,17,0,204,2,210,exp,YTZNLYUEZUEHSSN,NHSYFNHTZUTXYEU,5,F,X,fF,yY,f,1,2.140585299988743,n,0,0.4834087999770418,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
10,global,global,0,17,1,205,9,211,exp,ZLSETNZTYSUFUYF,ESELTHULFFZZYSU,6,N,absent,nN,nN,n,1,1.0500392999965698,n,1,0.1455827000318095,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,17,2,206,8,212,exp,UNEFHLFUZSSNTTE,TUFZEYFNZESTXHS,6,L,X,lL,yY,l,1,1.1226628000149503,n,0,0.2175881000002846,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,17,3,207,10,213,exp,NSFNEUSLXTEHYYF,TSNFYZETHLHSEFY,6,U,X,uU,yY,u,1,0.9839348999666981,n,0,0.05865069996798411,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,17,4,208,5,214,exp,LSHEFFYYZUXZHSN,NHSTNZHYFLLUZYF,4,T,X,tT,yY,t,1,0.8155533000244759,y,1,0.14697500003967434,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,17,5,209,4,215,exp,YZNEHLUZXSEHTUT,TSUYZFHYEENNTHS,6,F,X,fF,yY,f,1,1.0910979000036605,y,1,0.18781219999073073,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,17,6,210,4,216,exp,SFLFSUHZXNLEHYY,SZFNSTFHEYYHENL,6,T,X,tT,yY,t,1,1.0913250999874435,y,1,0.05486279999604449,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
12,global,global,7,17,7,211,11,217,exp,FNLSSHUZZFEEXLU,NLZFUYESFENTSZT,6,H,X,hH,yY,h,1,1.017957700008992,n,0,0.12587859999621287,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,17,8,212,5,218,exp,ELHEYFYTUSNTXUL,NEUYLZHLETSYUHS,6,Z,X,zZ,yY,z,1,0.7411550999968313,y,1,0.17899929999839514,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,17,9,213,0,219,exp,NTSSHUFTEZLNFLZ,LEETZYHFFNTSNSH,6,Y,absent,yY,nN,y,1,0.9459436999750324,n,1,0.08097020001150668,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,17,10,214,3,220,exp,ZUHFHYSZUELEFTL,TFESTNSLFZLHZUH,6,N,absent,nN,nN,n,1,1.0205475999973714,n,1,0.0751073999563232,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
3,local,local,7,17,11,215,2,221,exp,YFYUENNLHUTZTFH,TLLYSHYHNZFXZTN,5,S,X,sS,yY,s,1,0.9455678000231273,y,1,0.34071230003610253,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,18,0,216,7,222,exp,THSFLSEYTZNHNFE,YSFHUZEXZFTENST,5,L,X,lL,yY,l,1,1.0188304000184871,n,0,0.5809118000324816,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,18,1,217,0,223,exp,TZULSNFYYZUEESL,ZYUZYHLELSTFSTE,6,H,absent,hH,nN,h,1,1.056013100023847,y,0,0.27697130001615733,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,18,2,218,3,224,exp,HYNHLELTUYUSFFN,LHYFUZSNFTYNSTL,6,Z,absent,zZ,nN,u,0,1.2616175000439398,n,1,0.2194432999822311,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,18,3,219,0,225,exp,USFZTYENHYFNEUS,YENSLUHFSFNUZZY,5,L,absent,lL,nN,l,1,0.964424500009045,y,0,0.5466864999616519,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,18,4,220,3,226,exp,EYUZLTLNSSUEZFY,NNYZSHUFYULEZSF,6,H,absent,hH,nN,h,1,1.0502447999897413,n,1,0.0747550000087358,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,18,5,221,6,227,exp,FNYUFLEHLTTENZH,TZNSFHZNELFLTHE,4,U,absent,uU,nN,u,1,1.0453940999577753,y,0,0.12753329996485263,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,18,6,222,4,228,exp,SYFUULSZXYTFENT,UYESNHFNZSFYUZT,6,H,X,hH,yY,h,1,0.4766956999665126,y,1,0.048034400038886815,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
4,local,global,0,18,7,223,3,229,exp,NLYUEHTZZYHFFTN,ZNYSYFHHTLLFNEZ,4,S,absent,sS,nN,s,1,1.0235016999649815,y,0,0.13213360001100227,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
5,local,global,3,18,8,224,4,230,exp,TSTNUUXYLEYHFFH,UHLZLEFSYTEYHSF,4,Z,X,zZ,yY,z,1,0.9379233000217937,n,0,0.537369400030002,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,18,9,225,7,231,exp,LUNTZFHFHSEESLZ,HLEYUFXSLHNZFZE,4,T,X,tT,yY,t,1,1.0001741999876685,n,0,0.18604989995947108,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,18,10,226,5,232,exp,ZTUNYZSLLSEXHTU,HUNTFEZHTESLUNL,5,F,X,fF,yY,f,1,0.651815700053703,y,1,0.17563820001669228,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,18,11,227,7,233,exp,NHUYTYSLUEFSNLE,SFNHZUSXFYHYNLE,5,T,X,tT,yY,t,1,0.9945923999766819,n,0,0.15453550004167482,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
1,local,local,0,19,0,228,0,234,exp,FLNUEYUNSLZTTFY,STUUHNYTYFLLFSZ,5,H,absent,hH,nN,n,0,0.9364726000349037,y,0,0.09687549999216571,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,19,1,229,1,235,exp,ZUSNELETHZSHFFT,TESUZYNNXFHTFUZ,6,Y,X,yY,yY,z,0,1.9055150999920443,n,0,0.44128919998183846,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
9,global,local,7,19,2,230,8,236,exp,FNLUHZTNEYLFUTH,LNNEUSLHEUFYXTH,6,Z,X,zZ,yY,z,1,1.0361023000441492,y,1,0.443438199989032,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
8,global,local,3,19,3,231,7,237,exp,TTEYLZHLUFYUEHN,HYEFNSUEXHLLFUT,6,Z,X,zZ,yY,z,1,0.6815600999980234,y,1,0.5496596000157297,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,19,4,232,5,238,exp,HTFENSTNFLXHUYU,LNUZFLSYNSYTUHH,4,Z,X,zZ,yY,z,1,0.8010114000062458,n,0,0.4966130999964662,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,19,5,233,10,239,exp,ZTFSYULXSUHELZE,ZUEENTTUFHZSSFH,5,Y,X,yY,yY,y,1,0.5496788999880664,y,1,1.056889500003308,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
6,local,global,7,19,6,234,5,240,exp,FTSLNHEFNSTZXYE,TYTSNUNZLFYLEEZ,6,U,X,uU,yY,n,0,0.8075953000225127,y,1,0.10608550003962591,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,19,7,235,10,241,exp,TUSHNYLNXTZLSEZ,LLNNSFETHZEZUST,6,Y,X,yY,yY,y,1,0.8278164999792352,y,1,0.0026141999987885356,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
11,global,global,3,19,8,236,10,242,exp,LFETYHNXHSSNFTE,LUHFZSTSNEFNULT,5,Y,X,yY,yY,y,1,1.3667657999903895,y,1,0.1060439000139013,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,19,9,237,6,243,exp,THEHFNLZTZEYSYS,TFHYLUHLSFESETZ,6,N,absent,nN,nN,n,1,0.9465915000182576,n,1,0.23518649995094165,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
7,global,local,0,19,10,238,6,244,exp,NSLFEZFUUTLYTNS,TLEYNHSFUFNUEYS,6,Z,absent,zZ,nN,z,1,1.198936100001447,n,1,0.17754829995101318,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
2,local,local,3,19,11,239,1,245,exp,ZYUFLSUZYTHNSHN,HNHYETFXSSTUFYZ,5,E,X,eE,yY,e,1,0.6078372000483796,y,1,0.24216570000862703,RSVPLG01,0.94,2023-09-12-22:25:06,910,1,Experiment,2023-09-12_15h40.05.672,
