row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime
12,global,global,7,2,3,27,11,,,33,exp,YFUSHTLYNLEXSUE,LEULZSNUFETTYNS,5,H,X,hH,yY,h,1,0.8668706,y,1,0.2348008,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,2,4,28,2,,,34,exp,FUSEZTFLLUYSNTZ,NSSHTFNZYUXFLZU,4,H,X,hH,yY,h,1,0.9046169,y,1,0.0517194,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,2,5,29,2,,,35,exp,HLFUTZESLUYHYFS,HYZSNLFYEEHXZUL,5,N,X,nN,yY,t,0,1.0958304,y,1,1.0821177,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
10,global,global,0,2,6,30,9,,,36,exp,NZLHHUSTTEZLYNE,TNZZYFNHESYLEHS,6,U,absent,uU,nN,u,1,1.1401473,y,0,0.2875098,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
9,global,local,7,2,7,31,8,,,37,exp,ZFYEUHEFSNNSZHL,ZEYZTLHFHLEXYSS,5,U,X,uU,yY,u,1,1.5858488,n,0,0.6324019,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
1,local,local,0,2,8,32,0,,,38,exp,LNUFNZLTYFHSSHU,SFSFUEHYTULNHLT,6,E,absent,eE,nN,e,1,0.9509918,y,0,0.2410772,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
12,global,global,7,2,9,33,11,,,39,exp,NFNFZTHSTEEXSUL,ELSEYTLFHFUNNHU,5,Z,X,zZ,yY,z,1,0.847594,n,0,1.2977049,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
6,local,global,7,2,10,34,5,,,40,exp,YSLFLZEEUHXHNSN,ENSTEHUYUZSLYHZ,4,T,X,tT,yY,s,0,0.452834,y,1,0.1598038,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
5,local,global,3,2,11,35,4,,,41,exp,NTTNUZLXLFEEZFS,FZFTHSYLNNSYEEL,5,H,X,hH,yY,l,0,0.8668687,y,1,0.1328197,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
10,global,global,0,3,0,36,9,,,42,exp,LUNSFHSFEZNTZTE,ELLZTYZENSFFTSU,6,H,absent,hH,nN,s,0,0.7494504,y,0,0.1296017,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,3,1,37,2,,,43,exp,HTNLFYUYSTUZFSH,ZYTEUNNHTHXSYUS,4,E,X,eE,yY,z,0,4.8505809,y,1,0.2665402,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
12,global,global,7,3,2,38,11,,,44,exp,ZSTEHUFETUFXNSN,TLLZYESTUNNFZSE,5,H,X,hH,yY,h,1,0.6149028,y,1,0.0926152,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
9,global,local,7,3,3,39,8,,,45,exp,ZSUYTTNNZUFLSEE,ZNFHSZLNTEXLUES,4,Y,X,yY,yY,y,1,0.7902181,y,1,0.6117321,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
6,local,global,7,3,4,40,5,,,46,exp,LZFETNNSHZXHTLU,TSZYNFUZNFUHHLS,4,Y,X,yY,yY,y,1,0.5528064,y,1,0.0416193,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
8,global,local,3,3,5,41,7,,,47,exp,UZFZYLEEHTSUTLH,HHSUNEEXLLSZFFT,5,Y,X,yY,yY,y,1,1.2210818,n,0,0.2015414,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
2,local,local,3,3,6,42,1,,,48,exp,TNNLTUHFZZYUHFY,TNESZZXUFYEFUNY,4,S,X,sS,yY,s,1,0.8111981,y,1,0.1694797,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
10,global,global,0,3,7,43,9,,,49,exp,SFNNZTEYELTLHFY,YTTEUFSENLYNSHL,5,Z,absent,zZ,nN,z,1,1.6934118,n,1,0.6422932,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
8,global,local,3,3,8,44,7,,,50,exp,NZUHZELYSNTLUTY,LYUZNFZSXHLSUTY,6,E,X,eE,yY,e,1,1.2885172,n,0,0.3798972,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
1,local,local,0,3,9,45,0,,,51,exp,TUEELYZUNSTNSYF,ETSNHYFZUNZUTSF,5,H,absent,hH,nN,u,0,1.7678317,n,1,0.1791724,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
9,global,local,7,3,10,46,8,,,52,exp,FSYUFZELNEHYNLS,NYFHFTUSLNYEXUL,6,Z,X,zZ,yY,z,1,0.866862,y,1,0.2117168,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,3,11,47,2,,,53,exp,ESLNFLUUHSHYTYT,TULLZNTNYSUXESE,5,Z,X,zZ,yY,l,0,2.54416,y,1,0.6182776,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,4,0,48,2,,,54,exp,EUSEFYNSNTTZLLY,ZLZUHSULSTEXENT,5,H,X,hH,yY,s,0,1.1463444,y,1,0.2109758,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
2,local,local,3,4,1,49,1,,,55,exp,UYZLFSTNHZLHTYN,ZFNFZEYYXTUHTLH,6,E,X,eE,yY,e,1,1.0224604,y,1,0.171688,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
11,global,global,3,4,2,50,10,,,56,exp,YFENLTXTFEHLUZU,EUFSZLFZYUETHYH,4,N,X,nN,yY,n,1,0.9304259,y,1,0.0951599,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
4,local,global,0,4,3,51,3,,,57,exp,EHEFHYLNFLUSTTS,TLHULZTSHFNNEEF,6,Z,absent,zZ,nN,z,1,1.0169005,y,0,0.1865735,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,4,4,52,2,,,58,exp,TNHHLZNTUSZUSEE,NFHZYHFZNTTXEUU,5,Y,X,yY,yY,z,0,0.873779,n,0,0.2243352,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,4,5,53,2,,,59,exp,ZHFEYNSLLHUYUZN,FNLTZHHYULXNFSY,4,T,X,tT,yY,t,1,0.9503151,y,1,0.0305081,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
7,global,local,0,4,6,54,6,,,60,exp,SUHLZYLTEZSNUNH,NTSUHFLZSTELEZH,6,Y,absent,yY,nN,y,1,0.9532574,n,1,0.1933579,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
5,local,global,3,4,7,55,4,,,61,exp,ETYHTFXZNFZUEYU,NLNSTUEYEUYLTFZ,4,S,X,sS,yY,s,1,0.7837705,y,1,0.1712184,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
4,local,global,0,4,8,56,3,,,62,exp,ZNFELUHHYZNFLTT,YNLSHNHZFUTYUTZ,4,S,absent,sS,nN,s,1,1.0521469,n,1,0.2107404,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
10,global,global,0,4,9,57,9,,,63,exp,NFHTSZLETEZULFH,EHHUYLFNTNEZZLF,5,S,absent,sS,nN,s,1,1.0178004,n,1,0.227212,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
4,local,global,0,4,10,58,3,,,64,exp,SLTESZFUZLNUYFN,LUYHNZTZNLTSUFF,4,H,absent,hH,nN,n,0,0.8451878,n,1,0.2195521,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,4,11,59,2,,,65,exp,SEEFHTTNZSHUYNU,UTNLNUSEEHXHYZT,4,L,X,lL,yY,l,1,0.8493905,y,1,0.18659,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
8,global,local,3,5,0,60,7,,,66,exp,SSZFNENUFZLHLYY,HFSSUTNYXNLHLZF,6,E,X,eE,yY,e,1,0.9063468,y,1,0.1228825,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
10,global,global,0,5,1,61,9,,,67,exp,ELTFYUUSZLYSZHT,UESNZYTUTZHYESH,4,F,absent,fF,nN,f,1,1.0309196,y,0,0.0409054,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
4,local,global,0,5,2,62,3,,,68,exp,HULLTYNUSSHNTEF,HTSUEZNELFLHNUF,6,Z,absent,zZ,nN,e,0,0.8856963,y,0,0.101204,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
7,global,local,0,5,3,63,6,,,69,exp,ELHTZHSLNYZFFSY,ENEUFLYYZHZSHSL,4,T,absent,tT,nN,t,1,0.7989595,y,0,0.0436909,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
12,global,global,7,5,4,64,11,,,70,exp,FYNEYZHLUHELXUN,LUFTYSNHFTEEUNH,6,Z,X,zZ,yY,u,0,0.9090747,y,1,0.0167579,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
9,global,local,7,5,5,65,8,,,71,exp,TNFNSYETEULUZLF,FEEUHLZYTFNXLZU,5,S,X,sS,yY,s,1,0.881075,y,1,0.1533048,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
11,global,global,3,5,6,66,10,,,72,exp,NHSTLZZXFNUYFUH,ZYTHEUSHUSNZFYN,5,L,X,lL,yY,l,1,1.3950289,y,1,0.211466,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,5,7,67,2,,,73,exp,TLZYENHZUFFEYLT,FHELFSHZUYTYXLU,6,S,X,sS,yY,s,1,0.9726035,y,1,0.1534474,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
5,local,global,3,5,8,68,4,,,74,exp,FSFUYLXHTNETSEY,HTYZYTESNHENLSF,4,Z,X,zZ,yY,u,0,0.9713241,y,1,0.2921686,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
10,global,global,0,5,9,69,9,,,75,exp,SEHSLTUEYZZNYNU,LNYLNFESYSHUEHZ,6,T,absent,tT,nN,t,1,0.9612444,y,0,1.0272345,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
8,global,local,3,5,10,70,7,,,76,exp,NLUFTESUHLZZFEN,EZFFYUHXSNLSENZ,5,T,X,tT,yY,t,1,1.0052511,n,0,0.3685348,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
11,global,global,3,5,11,71,10,,,77,exp,YSUEHLXNTNLFTHS,NFSZNUHYFTSLUYT,4,E,X,eE,yY,e,1,0.990634,y,1,0.168927,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
9,global,local,7,6,0,72,8,,,78,exp,LUHYZEFFEUSLTHT,SHHNUZSFLLXUTEE,4,Y,X,yY,yY,y,1,0.921895,n,0,0.3315418,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
7,global,local,0,6,1,73,6,,,79,exp,FHFSTZUNLNHEZET,TETYFNFLUUHLZZH,4,S,absent,sS,nN,s,1,1.1929822,n,1,0.2887154,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,6,2,74,2,,,80,exp,FLEUHZLFEHYTZST,FZENFYHYSLXZTHL,4,N,X,nN,yY,n,1,0.5109706,y,1,0.1296732,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
9,global,local,7,6,3,75,8,,,81,exp,LLZSYUZSHEHENYF,ZSYZLTNESHNEXLH,6,U,X,uU,yY,u,1,0.8014898,y,1,0.2043916,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
2,local,local,3,6,4,76,1,,,82,exp,YLSZUYUEHTETHSF,LUUNYEXHTLSTEYF,4,N,X,nN,yY,z,0,0.7172665,y,1,0.1209736,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
2,local,local,3,6,5,77,1,,,83,exp,EZFFYSUHZLTLUST,FUTHNETXFEHZZUS,5,N,X,nN,yY,y,0,0.7807139,y,1,0.1063307,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
7,global,local,0,6,6,78,6,,,84,exp,LNTUZYUSZTFNELE,EELUTHLZFFNNUSS,6,Y,absent,yY,nN,y,1,0.8595991,n,1,0.1267743,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,6,7,79,2,,,85,exp,NZLLHYSFNZEUEFU,SZLNTSFUEELXFNY,5,T,X,tT,yY,y,0,0.8319454,n,0,0.2102997,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
8,global,local,3,6,8,80,7,,,86,exp,NUSTYENYEFFSULZ,ZSSHYEXFLYUZEUL,4,T,X,tT,yY,y,0,1.7052006,n,0,0.2094193,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
5,local,global,3,6,9,81,4,,,87,exp,YFFSULSXZTNYHLZ,LFZZEFNYYTLNSST,5,E,X,eE,yY,e,1,0.3896121,y,1,0.6416738,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
8,global,local,3,6,10,82,7,,,88,exp,LETFSYZLHNYHETZ,ENFZUHTXZFTLLNY,5,S,X,sS,yY,s,1,0.9152088,y,1,0.1547258,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
3,local,local,7,6,11,83,2,,,89,exp,ZHNTHSZLUTEEUYY,UHLZHFZEYELUXTN,6,F,X,fF,yY,f,1,0.7818948,y,1,0.3049986,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
6,local,global,7,7,0,84,5,,,90,exp,SFSUYEZHLEUXLFZ,UHESTSNFUZFHENL,5,T,X,tT,yY,y,0,0.4800116,y,1,0.1128072,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
5,local,global,3,7,1,85,4,,,91,exp,UNSTFUYXZTYHZNL,ZZTTESYHLNNHLSU,5,E,X,eE,yY,s,0,0.7219992,y,1,0.2005933,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
5,local,global,3,7,2,86,4,,,92,exp,EZNLHLUXSSUZFFE,NZLNTZFLYFSESUY,5,T,X,tT,yY,t,1,0.7925518,y,1,0.2502764,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
9,global,local,7,7,3,87,8,,,93,exp,EEZFLTNSZNLSFYU,ZENZSHFLLNUFXEU,6,T,X,tT,yY,n,0,0.7341177,y,1,0.1624324,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
7,global,local,0,7,4,88,6,,,94,exp,YTZEFUSZUFHHYST,FHYNSLHUSUZTLTY,4,E,absent,eE,nN,f,0,0.8361673,y,0,0.2107831,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
12,global,global,7,7,5,89,11,,,95,exp,TFFENSYUUHXNSYL,LHSZTNYLUNUFFSH,4,E,X,eE,yY,y,0,2.2613021,y,1,1.2094246,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
8,global,local,3,7,6,90,7,,,96,exp,SSHFUTNZEHTYFEZ,SHFTLEHXZNTSZNY,5,U,X,uU,yY,u,1,0.81562,y,1,0.2089212,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
1,local,local,0,7,7,91,0,,,97,exp,UZEUNTYSZFSEHHF,UTEZLFYHTUFSHEY,5,L,absent,lL,nN,l,1,0.7512002,y,0,0.1614278,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
1,local,local,0,7,8,92,0,,,98,exp,NULFZENTYSZTFLU,FFULSHZUTLZTSNN,6,H,absent,hH,nN,s,0,0.6827711,y,0,0.1773384,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
12,global,global,7,7,9,93,11,,,99,exp,YNLESHUZTHNXTUE,UTZLFNTEEHNHZLU,5,S,X,sS,yY,s,1,0.8538655,y,1,0.1742966,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
4,local,global,0,7,10,94,3,,,100,exp,FEFTZSTHZHEULLY,FELLUNZUYZTYHHT,6,N,absent,nN,nN,u,0,0.8895915,n,1,0.3953044,RSVPLG01,0.94,2023-09-12-22:47:28,908,1,Experiment,2023-09-12_16h02.59.572
