row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime
7,global,local,0,3,5,41,6,,,47,exp,FENYTUFYZESZULL,YLUSHEYFZSNFELZ,5,T,absent,tT,nN,t,1,0.42159775,y,0,0.229269542,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
3,local,local,7,3,6,42,2,,,48,exp,FZHYLUHFNEZYLSS,NNYESTYHHSEZXFZ,6,T,X,tT,yY,t,1,1.438843,n,0,0.1676125,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
4,local,global,0,3,7,43,3,,,49,exp,HNZSYUEZTNFYTFE,TEHLFYYENZTZNUH,4,L,absent,lL,nN,l,1,0.501084208,y,0,0.211367209,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,3,8,44,8,,,50,exp,SLHFYEYTLNSUHUT,THNZENUUYSXLLYE,4,F,X,fF,yY,f,1,0.460396083,y,1,0.100302083,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
3,local,local,7,3,9,45,2,,,51,exp,TFLUSYFNYTUNHLZ,NZTNEYHFLHYXZLU,5,E,X,eE,yY,e,1,0.531396792,y,1,0.194234792,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
1,local,local,0,3,10,46,0,,,52,exp,TEZLTSZHEHNLUNU,NNYLTFHETUZZLHY,6,F,absent,fF,nN,f,1,0.802244458,y,0,0.03708875,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,3,11,47,8,,,53,exp,YUYLNZLHTTENFEH,UENLFSTTHHYLXEU,6,Z,X,zZ,yY,z,1,0.91895,y,1,1.133156917,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
12,global,global,7,4,0,48,11,,,54,exp,TZEYHLHSFFUSXYU,ZEHHUNSFTFUZTYE,6,L,X,lL,yY,l,1,0.804159125,y,1,0.252410708,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
6,local,global,7,4,1,49,5,,,55,exp,TLZHNNTYFUXFELU,ZYZSYNUNEUTFFLE,4,S,X,sS,yY,s,1,0.593213666,y,1,0.62536075,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
3,local,local,7,4,2,50,2,,,56,exp,LNESTLSZEUFYUYF,LYUZHUNNZEEXLYS,5,H,X,hH,yY,h,1,1.387674917,y,1,0.026579666,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
6,local,global,7,4,3,51,5,,,57,exp,NSTYEUFLELXZUSN,STUHFNLLTZNSEEU,4,H,X,hH,yY,h,1,0.441161417,y,1,0.13619575,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
1,local,local,0,4,4,52,0,,,58,exp,SFZNHEZUYUNFTTS,FTUYSLYSZNHHTZU,6,L,absent,lL,nN,l,1,0.734245041,y,0,0.287449458,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
6,local,global,7,4,5,53,5,,,59,exp,FHZYTUYHFNLSXTL,YSHZTEFNLHNSYTL,6,E,X,eE,yY,e,1,1.278086833,y,1,0.177102708,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
10,global,global,0,4,6,54,9,,,60,exp,FUTLSHNZNZESTFU,SFZYNFHUUTSENHZ,4,L,absent,lL,nN,l,1,0.847688209,n,1,0.290383208,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
8,global,local,3,4,7,55,7,,,61,exp,YLFNSENZSFTUTUZ,NSZFUHTLXSYNFUT,6,E,X,eE,yY,e,1,1.145264292,n,0,0.287866459,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
2,local,local,3,4,8,56,1,,,62,exp,UTFZYFLNSUNSLZE,ZELEHNFXLTZNUST,5,H,X,hH,yY,h,1,0.66404475,n,0,0.831095959,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
5,local,global,3,4,9,57,4,,,63,exp,LFLNHTYZXFESEYZ,EENZLUYFZSHHSFY,6,U,X,uU,yY,u,1,0.721124875,y,1,0.211353333,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
11,global,global,3,4,10,58,10,,,64,exp,LSYHFEXTSTEZLFN,FLZUNZNYSTFSYEE,4,H,X,hH,yY,h,1,0.561807833,y,1,0.580225917,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
1,local,local,0,4,11,59,0,,,65,exp,EYSFTHLEYZLUSZH,ZYESNUUEHSFLLYH,5,N,absent,nN,nN,n,1,1.135481833,y,0,0.360299042,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
3,local,local,7,5,0,60,2,,,66,exp,TULELZYYTNFNZFS,SFTHLLFZYNXUZYT,4,H,X,hH,yY,h,1,0.917294375,n,0,0.020121125,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,5,1,61,8,,,67,exp,NYTSHEUZZYLNTUS,USYEFNLZNLTXZET,5,H,X,hH,yY,h,1,0.712694541,n,0,0.153413833,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,5,2,62,8,,,68,exp,HYNUSZFTLULHNFZ,FHUYEZULTYFXNLZ,5,S,X,sS,yY,s,1,2.660222375,n,0,0.3973045,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
8,global,local,3,5,3,63,7,,,69,exp,YZYHNFETSUUNZTE,NHZSYLUSXYEEHTN,6,F,X,fF,yY,f,1,0.932633542,n,0,0.151324042,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,5,4,64,8,,,70,exp,LNNZYEUHTTHLUSZ,ZLZTNFNYSUYUXLT,6,E,X,eE,yY,e,1,0.766713292,n,0,0.324198709,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,5,5,65,8,,,71,exp,HNTSYZHLLETENUU,EZSEFHTTSHUXZLU,5,Y,X,yY,yY,y,1,0.898336959,y,1,0.248406083,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
1,local,local,0,5,6,66,0,,,72,exp,LZUNYLZTHSUETHS,UULFSZHESEZYTTY,4,F,absent,fF,nN,s,0,0.940515709,n,1,0.27027725,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
6,local,global,7,5,7,67,5,,,73,exp,YSZELUNLYHXHNFU,USNTFZSYHFULLYN,4,T,X,tT,yY,t,1,0.649766334,y,1,0.181375,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
11,global,global,3,5,8,68,10,,,74,exp,HTFYNTXHLULSUZS,NUNELFLTFHZUTSS,4,Y,X,yY,yY,y,1,0.356712125,y,1,0.126109875,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
2,local,local,3,5,9,69,1,,,75,exp,NNTYUTHLSFZSHLU,TFHELSXZUTNSNZU,4,E,X,eE,yY,e,1,0.938696958,n,0,0.289059292,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,5,10,70,8,,,76,exp,EUESFHYTZFTHULY,LHYNFTELZFXTZUH,4,S,X,sS,yY,s,1,0.347346334,y,1,0.298293,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
12,global,global,7,5,11,71,11,,,77,exp,HYUHFSTLZNLXNTU,SZUSEUHTZHYTNLN,5,F,X,fF,yY,f,1,0.740479208,y,1,0.115331709,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
10,global,global,0,6,0,72,9,,,78,exp,HFUZYSLTZLNSNUH,SZTLEFHSNHNUTUF,5,Y,absent,yY,nN,y,1,0.833764667,n,1,0.273368458,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
3,local,local,7,6,1,73,2,,,79,exp,SYZUFSULLNHNHTY,LUNHESHLSZTXYNT,5,E,X,eE,yY,e,1,0.911579292,y,1,0.250530917,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
11,global,global,3,6,2,74,10,,,80,exp,NYSZULFZXFNTYTS,TTSFYEHYZUFNSZN,6,L,X,lL,yY,l,1,0.534470292,y,1,0.193782958,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,6,3,75,8,,,81,exp,UNZEYTZFELLTHFN,UZHLSNFEHZTXNTU,5,Y,X,yY,yY,y,1,0.791190542,n,0,0.437994292,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
12,global,global,7,6,4,76,11,,,82,exp,UHFNZTEHLLSXTEU,ELUTYHSTLENUFNH,5,Z,X,zZ,yY,z,1,0.841312375,y,1,0.366074583,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
12,global,global,7,6,5,77,11,,,83,exp,NELSFHNTEYXZZHT,LNFUTNYLEEYTZHZ,4,S,X,sS,yY,s,1,0.5064205,y,1,0.232342375,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
2,local,local,3,6,6,78,1,,,84,exp,ZSTFYEUNUHNSZTY,YYNHSLFZXZUUHTF,6,L,X,lL,yY,l,1,1.030748625,n,0,0.149219667,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,6,7,79,8,,,85,exp,NTHFNYESHETUSLF,STTULZESNHHUXFL,6,Y,X,yY,yY,y,1,0.763318667,n,0,0.183285416,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
1,local,local,0,6,8,80,0,,,86,exp,FETZEHYNTYSFZLS,TSNEYUYTLFNFZEL,6,U,absent,uU,nN,u,1,0.523067583,y,0,1.935298958,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
3,local,local,7,6,9,81,2,,,87,exp,TNLYHLZZUHEFNTF,TNZSUUELETXFHFH,4,S,X,sS,yY,s,1,0.783592084,n,0,0.702418916,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
8,global,local,3,6,10,82,7,,,88,exp,YHTZTLFUZNHSYFU,USHZTETUXHYZFNF,6,L,X,lL,yY,l,1,0.657563291,n,0,0.311368125,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
2,local,local,3,6,11,83,1,,,89,exp,FYEZHNTNTSEZYFL,TTSFULYXZNLYZSF,5,U,X,uU,yY,u,1,0.49528,y,1,0.259543042,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,7,0,84,8,,,90,exp,TNEZHYYSLNFFLSZ,TYSNUZFFNLEXLTS,5,H,X,hH,yY,h,1,0.784288166,n,0,0.261262583,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
3,local,local,7,7,1,85,2,,,91,exp,NTFNYSFEUTZZYLE,EFNUZHTLNYYZXEF,6,H,X,hH,yY,s,0,1.11616575,n,0,0.314430958,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
9,global,local,7,7,2,86,8,,,92,exp,ZZLUTESYSNLNTYF,SFLHNFYZSYXLTNE,4,U,X,uU,yY,u,1,0.387493667,y,1,0.369424209,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
2,local,local,3,7,3,87,1,,,93,exp,SLEFZESNTNHFHYL,TLTNUHYXEFFSLHY,5,U,X,uU,yY,u,1,0.839367375,n,0,0.14786575,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
6,local,global,7,7,4,88,5,,,94,exp,EHTNEZFUFUXZTSH,STLYHFUHTFZELSZ,4,Y,X,yY,yY,n,0,0.849127708,y,1,0.066937041,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
4,local,global,0,7,5,89,3,,,95,exp,YSLHUFUTYFELSEZ,FLZNLYUTESFEZSU,4,N,absent,nN,nN,n,1,0.721575167,n,1,0.179460916,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
7,global,local,0,7,6,90,6,,,96,exp,YSFUYTTZEFZHHSE,ESHNFTFSLYZTYLZ,4,U,absent,uU,nN,u,1,0.544380041,n,1,0.388422042,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
5,local,global,3,7,7,91,4,,,97,exp,ZESLNTSXEYTHFHF,THYSUTEFYEFLZLH,5,U,X,uU,yY,u,1,0.543386542,y,1,0.235397125,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
1,local,local,0,7,8,92,0,,,98,exp,UHZYETUFLSEHFSL,EFHNZEHFUSTUSLT,4,N,absent,nN,nN,n,1,0.924894833,n,1,0.091305083,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
8,global,local,3,7,9,93,7,,,99,exp,YSTLSYETFUZZHHU,TSFNYUXHUYZHETZ,4,L,X,lL,yY,l,1,0.929137959,n,0,0.11347875,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
6,local,global,7,7,10,94,5,,,100,exp,HUFTYHZSNSXUEFE,ESELUUHNZFZNYFY,4,L,X,lL,yY,l,1,0.961793167,n,0,0.143463083,RSVPLG01,0.94,2023-09-12-22:46:04,907,1,Experiment,2023-09-12_15h59.54.758
