row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime
2,local,local,3,0,8,8,1,,,14,exp,NYUZTHZYTSFFUEN,TEFUSLETXUSZZFN,6,L,X,lL,yY,h,0,0.9094539,y,1,1.8341698,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
8,global,local,3,0,9,9,7,,,15,exp,EEUZFUYSNTSHZHY,SUNHLETXZEUNZYY,5,F,X,fF,yY,f,1,1.1022578,n,0,0.3529436,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
8,global,local,3,0,10,10,7,,,16,exp,SSYETNLFFYNZLTU,FSYHLNXTULZTSFN,4,E,X,eE,yY,e,1,0.4570728,n,0,0.5064884,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,0,11,11,11,,,17,exp,TLEHUFUZLNYTXNH,TZUEUSNLLYTHEHN,6,F,X,fF,yY,f,1,1.0934885,n,0,0.7051555,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
10,global,global,0,1,0,12,9,,,18,exp,UFLNZYELTSSTNUZ,SZNETHUFUFLTLSN,6,Y,absent,yY,nN,y,1,1.008815,n,1,0.0820127,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
11,global,global,3,1,1,13,10,,,19,exp,TZEFSZXNETHNYUU,NTHLSHSENTUZEZY,4,F,X,fF,yY,f,1,1.0904957,y,1,1.3679366,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
5,local,global,3,1,2,14,4,,,20,exp,LUNEZTNLXUZYEYH,ZLHLNSZEYNHEYFF,6,S,X,sS,yY,s,1,6.5316558,n,0,0.6512265,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
1,local,local,0,1,3,15,0,,,21,exp,FUTYNZTHHSFLNLS,TSLNYETUFLHFSHY,6,E,absent,eE,nN,n,0,3.3101636,n,1,0.7011447,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
5,local,global,3,1,4,16,4,,,22,exp,EHLFTSEZXTFNHLN,YFNTYUNZTELEFZH,6,U,X,uU,yY,s,0,1.7587294,y,1,0.0596643,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
3,local,local,7,1,5,17,2,,,23,exp,FHTZTENNHYFLSSE,ESNUTLELYFXHTSF,4,U,X,uU,yY,z,0,0.3994078,y,1,0.1022151,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,1,6,18,8,,,24,exp,YZNFHTZUSTSUNYF,SLFYEFYNTZLXTUS,5,H,X,hH,yY,h,1,1.3528645,y,1,0.6588433,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
4,local,global,0,1,7,19,3,,,25,exp,YFZSTLYSNNHEFZH,ETHZEUNYFSZHFNT,6,U,absent,uU,nN,l,0,0.2282516,n,1,1.9182736,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
8,global,local,3,1,8,20,7,,,26,exp,YHYLHTTSNNEFESZ,TZYUYZXHFNNSETE,4,L,X,lL,yY,l,1,0.7803096,y,1,0.7187498,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
1,local,local,0,1,9,21,0,,,27,exp,TZNZFHLSSTFLNYY,YTFFZUSZEELSNTN,6,U,absent,uU,nN,n,0,0.5819378,n,1,0.438601,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
8,global,local,3,1,10,22,7,,,28,exp,UENHFSUNZZTHYEY,TUZHFLETXHZYEFN,6,S,X,sS,yY,s,1,1.2518777,y,1,0.316883,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
5,local,global,3,1,11,23,4,,,29,exp,LEULHESXNTZTZUN,TZNZFYUSTULYLEE,5,F,X,fF,yY,h,0,2.0074287,y,1,0.7902247,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
4,local,global,0,2,0,24,3,,,30,exp,FYNLZSTNYLSTUFE,SYFUHTTNSELELUF,5,H,absent,hH,nN,z,0,0.5022232,n,1,0.308273,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
4,local,global,0,2,1,25,3,,,31,exp,ETFLSYYHFEZZHUU,YFSNYUTSEHZZEUH,4,N,absent,nN,nN,l,0,0.8798737,y,0,0.3253771,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
5,local,global,3,2,2,26,4,,,32,exp,NTHHFUYLXFSZYNS,LSNHTELNFFZHYZS,6,E,X,eE,yY,u,0,0.5581768,n,0,0.6377317,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,2,3,27,8,,,33,exp,YFHTUFZUEZNSYHN,EFFLEZHNHSXSUYN,4,T,X,tT,yY,t,1,0.4847879,n,0,0.4199224,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
1,local,local,0,2,4,28,0,,,34,exp,HNEYTSENUZFYZFT,THNFELEZTYFNHUU,6,L,absent,lL,nN,s,0,0.7150284,y,0,0.8196578,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
2,local,local,3,2,5,29,1,,,35,exp,NSHEFUELZHLYZUS,ESNSTZYXUHLLEHY,5,T,X,tT,yY,f,0,0.9356754,n,0,0.043543,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,2,6,30,8,,,36,exp,EESUSLYHFYNHLTF,ESHZFYNYTSXEFNH,4,U,X,uU,yY,u,1,1.0639686,y,1,0.8102657,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,2,7,31,11,,,37,exp,ZFELSNZUENUXTTL,HLNTYFEUHULZTEZ,5,S,X,sS,yY,s,1,2.1396488,y,1,0.7296764,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
10,global,global,0,2,8,32,9,,,38,exp,TYNNHTZFSELLESY,LFSYUETEFSZLZNN,5,H,absent,hH,nN,h,1,1.0454684,n,1,0.669912,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,2,9,33,11,,,39,exp,FLYNTZUSUSENXFE,TUYFUHTNLNYEFSS,6,Z,X,zZ,yY,z,1,2.7925558,y,1,0.6913151,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
3,local,local,7,2,10,34,2,,,40,exp,ENEUUZLHTSNHLSY,EHLUYFHESYUNXLS,6,F,X,fF,yY,z,0,0.511761,n,0,0.497294,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
4,local,global,0,2,11,35,3,,,41,exp,ZTHNSLZLFHUFEEU,ZHNLYUUFNTHZLET,5,Y,absent,yY,nN,s,0,0.4536711,y,0,1.512248,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
6,local,global,7,3,0,36,5,,,42,exp,HFZYZNULUFXSNEE,ZESTFHEULFULSHZ,4,T,X,tT,yY,y,0,0.3621043,n,0,0.649247,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
7,global,local,0,3,1,37,6,,,43,exp,UTHENLFULFZZTEH,FHFESTLUTUYLEYH,5,N,absent,nN,nN,n,1,0.5498815,n,1,0.153903,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,3,2,38,8,,,44,exp,NUHNZSTUTYLYFSH,LHHLEUYSSNTXTUY,5,Z,X,zZ,yY,z,1,0.5712855,n,0,1.1846343,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
2,local,local,3,3,3,39,1,,,45,exp,ZSHTNEYUEUYTFFZ,SYTHLTZXEYZFUHU,5,L,X,lL,yY,n,0,0.6697369,n,0,4.5879859,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
5,local,global,3,3,4,40,4,,,46,exp,ZFTYNUTEXHNZLYF,LNNFESHYZZLHTTY,6,S,X,sS,yY,u,0,0.777398,y,1,0.7215538,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
8,global,local,3,3,5,41,7,,,47,exp,USSHHLZYEZUNFNY,HYUUNTSEXFZYNSH,6,L,X,lL,yY,l,1,1.1075556,n,0,0.4337857,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,3,6,42,8,,,48,exp,EFTZUNYLETHFZLN,LLFNSTYNHYHXTZZ,5,U,X,uU,yY,u,1,0.4183458,y,1,1.3369129,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
4,local,global,0,3,7,43,3,,,49,exp,TYFNEYHULLUTFZZ,NHTFSUZZHTYUFLL,5,S,absent,sS,nN,e,0,0.8754614,n,1,1.0570251,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
3,local,local,7,3,8,44,2,,,50,exp,LSYHTFNYNTUUHLS,SLNHYEZTLUUHXZY,6,E,X,eE,yY,f,0,0.6090088,y,1,0.2939767,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
10,global,global,0,3,9,45,9,,,51,exp,HHFYNSNELTFUEUL,LNFYTZEENLTYUFH,6,S,absent,sS,nN,s,1,0.8753275,y,0,0.1674856,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,3,10,46,8,,,52,exp,NUYHLESZFFZNUHY,FZLFYTUZLHYHXNN,6,E,X,eE,yY,e,1,0.6197689,n,0,0.345739,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,3,11,47,11,,,53,exp,YYFSTZSEUFZXUHH,YNNHLZSZUFUHEFE,5,T,X,tT,yY,t,1,1.9791439,n,0,0.7058645,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
7,global,local,0,4,0,48,6,,,54,exp,YFYNEFUTESLHTHL,HFUZLFYSYUTSELE,4,N,absent,nN,nN,n,1,1.0897557,y,0,0.2965657,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
2,local,local,3,4,1,49,1,,,55,exp,NTUSNFLYEUZETSL,YTNUEHYEXSTLNSU,6,H,X,hH,yY,f,0,1.1103681,y,1,0.5207268,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
10,global,global,0,4,2,50,9,,,56,exp,UTFYZULZHSLEFES,TTZNLUHFFELUESS,4,Y,absent,yY,nN,y,1,0.3583629,n,1,0.8906955,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
6,local,global,7,4,3,51,5,,,57,exp,YYSLTFNZSEZUXLE,LTYSZHLZYSNTENE,6,H,X,hH,yY,f,0,1.4653315,y,1,1.2493637,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,4,4,52,8,,,58,exp,SFSZHEEUFNZUYTN,TSYNLZZSNFUXETE,5,H,X,hH,yY,h,1,0.8026723,y,1,0.4262016,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
11,global,global,3,4,5,53,10,,,59,exp,UEUETHHXZZNFSNY,NZSFLHYUUFEEYNZ,5,T,X,tT,yY,t,1,0.6962242,y,1,0.5947057,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
2,local,local,3,4,6,54,1,,,60,exp,SNYLTLZFUSNEFZU,ZESNHUFXEZYLFNL,5,H,X,hH,yY,t,0,0.223581,y,1,1.2815651,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
2,local,local,3,4,7,55,1,,,61,exp,HNSLTEHFYFSUYTN,HHNSSZTUXFYLYTN,6,Z,X,zZ,yY,e,0,1.9133558,y,1,0.8012735,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
7,global,local,0,4,8,56,6,,,62,exp,NLTSHTYUHUEEFLY,UUFZNNYELHYHFTT,4,S,absent,sS,nN,s,1,1.427973,y,0,2.2649906,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
1,local,local,0,4,9,57,0,,,63,exp,LEYHHZFUSFTLUST,TEHSTNYELFULYHS,6,N,absent,nN,nN,z,0,0.4315013,n,1,0.5542615,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
10,global,global,0,4,10,58,9,,,64,exp,TLSUEZNYTYUHLSN,YULTFTZSZUHNYLN,5,E,absent,eE,nN,e,1,0.7139154,n,1,0.2492688,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
1,local,local,0,4,11,59,0,,,65,exp,ZTYZFNHYTSUUEHS,ZYHTLZUNNTSYESE,5,L,absent,lL,nN,f,0,0.3403907,n,1,3.108892,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
8,global,local,3,5,0,60,7,,,66,exp,NULTESFLFHNZSTZ,FFSTYSUXZZHNLHU,5,E,X,eE,yY,e,1,0.4960223,y,1,1.4151119,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
7,global,local,0,5,1,61,6,,,67,exp,SUEZLLUTHHNSNET,EHNYTEFUHSULFLN,4,Z,absent,zZ,nN,z,1,0.6829218,n,1,0.4994814,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
6,local,global,7,5,2,62,5,,,68,exp,YTEFUFTZSSNXEYZ,ENTFLYEZFSZHSHT,5,L,X,lL,yY,f,0,0.897882,n,0,1.0745498,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,5,3,63,11,,,69,exp,TSLZEFSUNHTLXHN,ESUSTYTNZZLLEUH,6,F,X,fF,yY,f,1,0.1965761,y,1,1.6658688,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
5,local,global,3,5,4,64,4,,,70,exp,FHLYUFXHNZTLSUZ,FFTESULNTNUSHHL,4,E,X,eE,yY,y,0,1.1321264,n,0,0.9455359,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
11,global,global,3,5,5,65,10,,,71,exp,SFLZUNXSFHUYYNH,FUNENYTHLHLSYTS,4,Z,X,zZ,yY,n,0,26.0911136,n,0,0.4213317,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
6,local,global,7,5,6,66,5,,,72,exp,TYLSLHNFTFXYUNU,TNEZLFNULEYHHUT,4,Z,X,zZ,yY,t,0,1.4959005,y,1,0.4346934,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
8,global,local,3,5,7,67,7,,,73,exp,NFNTZSULSFTEUYY,ENSUHYTXTFENULL,5,Z,X,zZ,yY,y,0,0.7348205,n,0,1.7534023,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
10,global,global,0,5,8,68,9,,,74,exp,FSYELZETNFNTSUY,SESNHZYTFTYEFUU,5,L,absent,lL,nN,l,1,0.8578898,n,1,1.0970988,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
2,local,local,3,5,9,69,1,,,75,exp,NYYZLEHHFLUNTFT,YNUFYSZFXTUHHTN,6,S,X,sS,yY,e,0,1.7120959,n,0,0.3062707,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,5,10,70,8,,,76,exp,ULNNFSLEUHTYHYS,UYNLZNTHEEYXTLS,5,F,X,fF,yY,f,1,0.0060528,n,0,0.384871,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,5,11,71,11,,,77,exp,TEULYSEHLHFTXFN,FEYYNZULHNETTLH,6,S,X,sS,yY,s,1,0.1587414,y,1,1.1552324,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
6,local,global,7,6,0,72,5,,,78,exp,UHNYZFTLYZHNXUE,UYNLYSTHTZNZUEL,6,S,X,sS,yY,f,0,0.5519529,n,0,3.9223349,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,6,1,73,11,,,79,exp,YTFUENYLZUZXLSN,ZUYNHFSFTSTLZUL,5,E,X,eE,yY,n,0,1.4195307,n,0,0.4977636,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
10,global,global,0,6,2,74,9,,,80,exp,TSZNELFTSLYFHZY,FEEULHTTHSLFYYZ,4,N,absent,nN,nN,n,1,1.0107445,y,0,1.1448531,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
2,local,local,3,6,3,75,1,,,81,exp,TSNYTHZHLUZSNUE,HETFSLXZHLTNZUU,4,F,X,fF,yY,y,0,1.4201393,n,0,3.7781484,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
4,local,global,0,6,4,76,3,,,82,exp,UYUTFEZSSNNTFHY,USZNHLYNUSHFFTT,6,L,absent,lL,nN,y,0,33.6757706,n,1,1.2103442,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
6,local,global,7,6,5,77,5,,,83,exp,HUFTZLZEHEXNSLN,HNZYZELLEFUSUSN,4,Y,X,yY,yY,y,1,0.0065172,n,0,0.9779868,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
4,local,global,0,6,6,78,3,,,84,exp,LSTYSUENZZTNLHE,UULFNHLTNSTHEEZ,4,F,absent,fF,nN,y,0,2.7084094,n,1,1.1697117,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
3,local,local,7,6,7,79,2,,,85,exp,UNEFYZTZSSENULL,FLUNHEFUSSEXNLZ,5,H,X,hH,yY,y,0,0.306584,n,0,0.9577562,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
1,local,local,0,6,8,80,0,,,86,exp,LLHYFYSSETUUHNE,ULSLZNYSEHTTNHY,5,Z,absent,zZ,nN,y,0,0.2000025,n,1,1.3230894,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
2,local,local,3,6,9,81,1,,,87,exp,HUFYNZLEEFLHSSU,FLSLUTNYXEEYHSN,6,T,X,tT,yY,z,0,0.5516048,n,0,0.86535,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
11,global,global,3,6,10,82,10,,,88,exp,NTFSYEXLZLYETZH,ZNFUYEZTNHYLHTL,4,S,X,sS,yY,s,1,0.9970243,y,1,0.5253724,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,6,11,83,8,,,89,exp,HTUZEENNTSFFSYU,FFELSUNTTHXEYUS,4,Z,X,zZ,yY,y,0,1.6052517,y,1,0.8498718,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
5,local,global,3,7,0,84,4,,,90,exp,YLLFFZESXTHSEHT,YFFTNUYTHHESENL,6,U,X,uU,yY,z,0,1.007854,y,1,1.3530799,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
11,global,global,3,7,1,85,10,,,91,exp,FSUYTHXZZFTULEE,EUSNZUZTHTLSELF,4,Y,X,yY,yY,n,0,0.5741779,y,1,0.4886441,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
6,local,global,7,7,2,86,5,,,92,exp,TYHNYSNZLHFUXZF,LHLYFEUTHZNTYZU,6,E,X,eE,yY,y,0,1.0965534,y,1,0.6416151,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,7,3,87,11,,,93,exp,NTUZLSFFHTNLXUZ,ZTFUEYLHNNEFZLH,6,S,X,sS,yY,s,1,0.6862251,n,0,0.4103842,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
1,local,local,0,7,4,88,0,,,94,exp,YYTLENZTFZUEHLF,ETTUHSYYLZLEUHF,6,S,absent,sS,nN,n,0,0.3489652,y,0,0.2823006,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,7,5,89,11,,,95,exp,TZUHHLYYSEZSXFU,SEUFHNZTETSYYFU,6,L,X,lL,yY,l,1,0.4235772,y,1,1.913598,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
1,local,local,0,7,6,90,0,,,96,exp,EYTHHNTUFSLFYSE,SLFHEZUHUYTYEFS,6,Z,absent,zZ,nN,n,0,1.0516856,n,1,0.2256108,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
5,local,global,3,7,7,91,4,,,97,exp,ETHYFLNNXZUEZFY,ZTFTESFUUNNYEHZ,6,S,X,sS,yY,l,0,0.3960608,n,0,1.1537567,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
12,global,global,7,7,8,92,11,,,98,exp,FSFULUEYHNSXTHT,NFNEZHFSSHTYUEU,5,L,X,lL,yY,l,1,0.4657147,n,0,1.4728085,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
11,global,global,3,7,9,93,10,,,99,exp,ESHTHSXLEZYNZUL,NHUFHESYNZZSLUY,4,T,X,tT,yY,t,1,0.7474612,n,0,0.4660436,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
9,global,local,7,7,10,94,8,,,100,exp,SHYNTFLLFSTZEEY,EEZUYSHFSYXHTLL,4,N,X,nN,yY,y,0,1.1638934,n,0,0.3298507,RSVPLG01,0.94,2023-09-12-22:23:43,917,1,Experiment,2023-09-12_15h44.45.586
