row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime
7,global,local,0,3,2,38,6,,,44,exp,FZHNLYFSSTHTZEL,NEZFTULSNTHFELS,6,Y,absent,yY,nN,u,0,2.2328806,n,1,0.7137884,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
12,global,global,7,3,3,39,11,,,45,exp,LEHFNTESUZXZNTS,ZLZYTUESTNSEHHN,4,F,X,fF,yY,y,0,0.8273529,n,0,0.2825825,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
1,local,local,0,3,4,40,0,,,46,exp,NFZSYLLFUYEEZUH,YZUTNLLZYUHHEEF,4,T,absent,tT,nN,t,1,1.4009164,n,1,0.3651092,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
8,global,local,3,3,5,41,7,,,47,exp,UHYFUTLZYHZFLNN,FUZENSUHXYFYLLH,6,T,X,tT,yY,s,0,2.1476278,n,0,0.0259929,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
3,local,local,7,3,6,42,2,,,48,exp,YTLZENTUSYEZHHL,HYLESFESHZLYXTU,6,F,X,fF,yY,n,0,0.8700424,y,1,1.0692432,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
1,local,local,0,3,7,43,0,,,49,exp,LESUFSHETHZLYTZ,ZEUENSHTTZLYSLY,5,N,absent,nN,nN,n,1,1.0123213,y,0,0.3941657,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
6,local,global,7,3,8,44,5,,,50,exp,LZHTFSSYNHXNFLY,ZLUENHFSHSULFZN,4,E,X,eE,yY,e,1,1.4288566,n,0,0.329108,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
6,local,global,7,3,9,45,5,,,51,exp,HYELSSYUFNXNZZH,HZYTUFYNSZEUFSE,4,T,X,tT,yY,t,1,1.6521975,n,0,0.2849504,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
6,local,global,7,3,10,46,5,,,52,exp,LFLNESYUFHTXHNY,YUFNZNTSLLUHFYH,5,Z,X,zZ,yY,z,1,2.7205129,n,0,0.378835,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
2,local,local,3,3,11,47,1,,,53,exp,UZYEFHNZYNSFSLL,LSFUETNEXUYNSZZ,6,T,X,tT,yY,t,1,1.5102753,y,1,0.2363354,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
7,global,local,0,4,0,48,6,,,54,exp,UUYZTYSNSTLHFHL,HUNESTYLTSYLFHN,4,Z,absent,zZ,nN,z,1,1.9104699,n,1,0.7020761,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
8,global,local,3,4,1,49,7,,,55,exp,NHZTHZLSUEEFLNU,HFNYLZXFUESSLZU,4,T,X,tT,yY,t,1,1.5325187,y,1,0.3179396,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
8,global,local,3,4,2,50,7,,,56,exp,FYNHLSLZHFYNEUU,NHUEZTEZXNLFULF,6,S,X,sS,yY,l,0,1.67072,n,0,0.1749363,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
12,global,global,7,4,3,51,11,,,57,exp,NEYHFTSUNUXELFT,TUFZNTUYYFELSNS,4,H,X,hH,yY,h,1,1.3249073,n,0,0.2184066,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
4,local,global,0,4,4,52,3,,,58,exp,YULFHENFNYSZZES,LYZLTSSENYFZENU,5,T,absent,tT,nN,t,1,1.5982128,n,1,0.3447762,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
12,global,global,7,4,5,53,11,,,59,exp,EUZLZNHFTLSHXFU,LTTSHYUFUEEHFLS,6,N,X,nN,yY,n,1,11.5157179,n,0,0.3470493,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
11,global,global,3,4,6,54,10,,,60,exp,ZZNSYLXFEUYEHFH,HELTZZFNUFYELYN,4,S,X,sS,yY,l,0,6.6850989,y,1,0.7760009,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
11,global,global,3,4,7,55,10,,,61,exp,YTZHSNTEXUUESYF,EFHUYLHEZSTZSYF,6,N,X,nN,yY,n,1,1.3592601,n,0,0.5369779,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
4,local,global,0,4,8,56,3,,,62,exp,NFLNSHSUZZTFEET,NFUFSYZNUTELTLS,6,Y,absent,yY,nN,y,1,1.1575572,n,1,1.0499226,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
7,global,local,0,4,9,57,6,,,63,exp,FNNEHSZYUSFUTZE,NTUZLFEFYSUZTSY,5,H,absent,hH,nN,l,0,1.0804696,n,1,0.4727921,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
7,global,local,0,4,10,58,6,,,64,exp,ENUFLHTUHNFESZS,UNTZYFNEFZETHUS,5,L,absent,lL,nN,l,1,1.0714483,n,1,0.5552191,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
7,global,local,0,4,11,59,6,,,65,exp,ULUNTSHEESFHLYY,UUEZYHLTELFSHSY,4,N,absent,nN,nN,y,0,2.0220126,n,1,0.6059119,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
11,global,global,3,5,0,60,10,,,66,exp,FSUTHYNTXLLNZZS,TSHTNEZLZFULFUS,6,Y,X,yY,yY,y,1,0.8984116,n,0,0.3292587,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
10,global,global,0,5,1,61,9,,,67,exp,YHEFTZUELYNFLHN,HULLSZZHNNYEYUF,5,T,absent,tT,nN,t,1,1.1171056,n,1,0.1533306,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
8,global,local,3,5,2,62,7,,,68,exp,SUULEYZZFYTHFTL,LLFUNSHXZUTFYTS,5,E,X,eE,yY,s,0,6.5036869,n,0,0.0914379,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
10,global,global,0,5,3,63,9,,,69,exp,NLUYENHZSFSFHZY,ZUULTSHHFYYZLNN,5,E,absent,eE,nN,t,0,2.0757378,n,1,0.2170666,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
7,global,local,0,5,4,64,6,,,70,exp,FSTSHNYZUUFEEHZ,UUYTELZTYFHSHSZ,6,N,absent,nN,nN,n,1,1.0214623,n,1,0.3316864,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
3,local,local,7,5,5,65,2,,,71,exp,FENTLESSZHHTYFN,SHTNUYSFTENXYFZ,5,U,X,uU,yY,y,0,0.9678316,y,1,0.6963051,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
1,local,local,0,5,6,66,0,,,72,exp,YNHTUFLLZZEFEHT,FNHTSZFNTYLYHEZ,5,S,absent,sS,nN,s,1,1.2625557,n,1,0.319005,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
4,local,global,0,5,7,67,3,,,73,exp,ZHSYZNLFSFTLUNT,FUSEZHHNTFZTNSL,4,E,absent,eE,nN,e,1,1.5696329,n,1,0.2813482,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
11,global,global,3,5,8,68,10,,,74,exp,FZFYESZHXUHNLNL,UEFYLTHUFHZENYN,6,S,X,sS,yY,s,1,2.453443,n,0,0.2333833,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
7,global,local,0,5,9,69,6,,,75,exp,YZEFESNLTZTFNLU,UUZTTHLLNFEYYFZ,6,S,absent,sS,nN,s,1,0.9253169,n,1,0.2971678,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
9,global,local,7,5,10,70,8,,,76,exp,ZFHSTZLYLNFTYNE,FENUNYTZYLXHHLF,4,S,X,sS,yY,s,1,0.9017034,y,1,0.2022579,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
6,local,global,7,5,11,71,5,,,77,exp,UYSHFNZYUSZEXLE,UYULHTFHZEESYSZ,6,T,X,tT,yY,t,1,1.5086526,y,1,0.4758299,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
2,local,local,3,6,0,72,1,,,78,exp,UZETZEFLFYLHHNN,LLUSENXYFZZEHNF,4,S,X,sS,yY,s,1,0.8469525,n,0,0.2495791,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
5,local,global,3,6,1,73,4,,,79,exp,LESUYFYSXNZTUTZ,YLESEHSUUTNZTZN,6,H,X,hH,yY,e,0,0.864543,n,0,0.3470125,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
5,local,global,3,6,2,74,4,,,80,exp,THEZLYZXYHSTUFU,UFTENUHEYFZSHYZ,5,N,X,nN,yY,u,0,1.0239458,n,0,0.3447204,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
5,local,global,3,6,3,75,4,,,81,exp,THSFTLXNUHNEUSY,THEZUYSNNELLHTU,4,Z,X,zZ,yY,z,1,1.7378828,n,0,86.7933051,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
9,global,local,7,6,4,76,8,,,82,exp,ZTUZESUYNYELFLF,FLLFUHUNEZYTXNZ,6,S,X,sS,yY,h,0,1.461066,n,0,0.0907483,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
4,local,global,0,6,5,77,3,,,83,exp,EUZTYNUHFZLHYFN,HLFSEYNHZFEYZLU,4,S,absent,sS,nN,s,1,0.9057369,n,1,0.3941399,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
1,local,local,0,6,6,78,0,,,84,exp,SLSUNNTZLFEHFTE,STNYZTELFNZSHEH,4,Y,absent,yY,nN,y,1,0.9624621,n,1,0.3489483,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
8,global,local,3,6,7,79,7,,,85,exp,LUUSYTFENSHYNHE,NSEFUZFHXLNYEHY,6,T,X,tT,yY,y,0,1.111423,n,0,0.4422812,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
12,global,global,7,6,8,80,11,,,86,exp,EYYUHTHZNNEZXLL,FYNZESLZNYLHUEU,6,T,X,tT,yY,y,0,1.9723686,n,0,0.0089928,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
12,global,global,7,6,9,81,11,,,87,exp,TZEYLNSFEFXTSZN,ZLFUHLNEHNEZTFS,4,Y,X,yY,yY,y,1,0.839941,n,0,0.2663472,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
5,local,global,3,6,10,82,4,,,88,exp,YTYLEFNSXUUSLEH,YTLSUZTYHHLEUNN,6,Z,X,zZ,yY,u,0,1.2147024,n,0,0.4919424,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
12,global,global,7,6,11,83,11,,,89,exp,FYNHLTTZLNXYUFZ,LTSENFFYLTZUZSU,4,H,X,hH,yY,h,1,1.4148844,n,0,0.2508067,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
3,local,local,7,7,0,84,2,,,90,exp,LNTZEYSNZFHSTFH,SNHFULSZYHYXFNL,5,U,X,uU,yY,u,1,0.7174891,y,1,0.5098888,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
8,global,local,3,7,1,85,7,,,91,exp,LZLFSYUTNTNSZUF,FZHNNEUTXSUTFSH,6,Y,X,yY,yY,y,1,1.0080062,y,1,0.6815208,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
1,local,local,0,7,2,86,0,,,92,exp,LNEYHSLEUZTNZUH,HTEFLESULNUNZHS,4,F,absent,fF,nN,f,1,1.4743412,n,1,0.3469809,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
12,global,global,7,7,3,87,11,,,93,exp,LTZYLFETUNUYXZN,TLELESHTNZUZHUY,6,F,X,fF,yY,e,0,1.4957632,n,0,0.3298635,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
9,global,local,7,7,4,88,8,,,94,exp,SNUFYTEELNZLFST,FLUTHUZSZSFXNNE,5,Y,X,yY,yY,y,1,0.8999397,y,1,0.4576619,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
6,local,global,7,7,5,89,5,,,95,exp,ENSFZHNLLYTYXSE,SFSEEUZTLTLNFNY,6,U,X,uU,yY,e,0,1.2187632,n,0,0.5537303,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
8,global,local,3,7,6,90,7,,,96,exp,FHLZSUTEFZHSYTL,YHHZSNLFXLESEFT,6,U,X,uU,yY,n,0,1.1713376,n,0,0.4266915,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
12,global,global,7,7,7,91,11,,,97,exp,YESFTHUYLNXLUTS,TYEZUTUNLSHNESH,4,F,X,fF,yY,z,0,1.5210829,n,0,0.4252724,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
4,local,global,0,7,8,92,3,,,98,exp,LHEUFYLTZESSZHU,ESLUNTUSYHZHEYL,5,N,absent,nN,nN,n,1,0.9049326,n,1,0.4115593,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
7,global,local,0,7,9,93,6,,,99,exp,YYNZTSSLUUFLFNH,UYZSEHLHFNSYLZF,5,T,absent,tT,nN,h,0,0.8366064,n,1,1.2152179,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
3,local,local,7,7,10,94,2,,,100,exp,NLYEHYZTTFFHSSZ,YSNUNLTZTLXHFHZ,4,U,X,uU,yY,u,1,0.7131021,y,1,0.4885491,RSVPLG01,0.94,2023-09-12-22:27:18,9004,1,Experiment,2023-09-12_15h49.37.245
