row,t1_level,t2_level,t2_lag,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,trial,trial_type,global_letters,local_letters,t1_pos,t1,t2,t1_corr,t2_corr,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,exp,ver,mod-utc,sub,sess,blocktyp,datetime
2,local,local,3,0,5,5,1,,,11,exp,NLLENUYHSUFSFYZ,NHLTUNXZSUFZHYY,4,T,X,tT,yY,t,1,0.8346315,y,1,0.0578408,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
2,local,local,3,0,6,6,1,,,12,exp,TZYSLFFEYUSUHZE,FHYENEUXTFHTSZU,5,N,X,nN,yY,e,0,0.4568753,n,0,0.2044552,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
11,global,global,3,0,7,7,10,,,13,exp,LZNYUENSXZFHFUS,SSFUHTLNLFNYUYH,6,E,X,eE,yY,e,1,0.6100966,y,1,0.0898277,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
4,local,global,0,0,8,8,3,,,14,exp,NUZLSFZTUSNHYFT,ZTHEUUYZFSTNHNF,4,E,absent,eE,nN,e,1,0.3686759,n,1,0.1222387,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,0,9,9,8,,,15,exp,NZNSLULFHUTFHYY,ZFUEYHLYNZXLTHT,4,S,X,sS,yY,s,1,0.8229796,y,1,0.0588482,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
10,global,global,0,0,10,10,9,,,16,exp,YLHZEYTFUSFUZTS,YLTLNUTFYFSUZHZ,5,E,absent,eE,nN,e,1,0.3946022,n,1,0.1705062,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,0,11,11,6,,,17,exp,HSNUYHNZZLFSEEL,ESNLTHNZUHFZFSE,5,Y,absent,yY,nN,y,1,0.8173727,n,1,0.3307348,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,1,0,12,8,,,18,exp,FULNSZYFSLHHUNE,HNYFFTYUENSSXLH,6,Z,X,zZ,yY,z,1,0.9630023,y,1,0.12093,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,1,1,13,5,,,19,exp,HYYLFSTHESXFTNZ,EHFUNYZZSTSFTEH,4,U,X,uU,yY,u,1,0.6694505,y,1,0.1713803,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
11,global,global,3,1,2,14,10,,,20,exp,UYZSHLEXZSFFUNL,UUNSTFLYYLENSEZ,5,H,X,hH,yY,h,1,0.7308909,n,0,0.0915708,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,1,3,15,8,,,21,exp,UYZTLEZHNFUYETF,YHHZSEUTUZTXENN,5,L,X,lL,yY,l,1,0.4474301,y,1,0.1722886,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,1,4,16,6,,,22,exp,UEFYZELZTFSUSHL,SULNEFTHEFLTZHS,4,Y,absent,yY,nN,y,1,0.7183916,n,1,0.09222,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,1,5,17,2,,,23,exp,EHFFNHZEYYUZTUT,LUYHSEUTZETXZYF,5,S,X,sS,yY,s,1,0.5548758,y,1,0.138178,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,1,6,18,6,,,24,exp,NTLLSTZUHZNFHFU,UTLHYTNZLEHUZFN,5,S,absent,sS,nN,s,1,0.3858234,n,1,0.201779,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,1,7,19,6,,,25,exp,EYLTSULTEYHZNNZ,ZZNUFTHTELYNLYE,5,S,absent,sS,nN,s,1,0.4415768,n,1,0.1708673,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
10,global,global,0,1,8,20,9,,,26,exp,TYTSENNLLYHSZHF,TFSZUSLLHFYZNTN,5,E,absent,eE,nN,e,1,0.7000079,n,1,0.1546627,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,1,9,21,2,,,27,exp,NNFTUELYUTSYFZZ,TNYSZHSYULTZXUF,6,H,X,hH,yY,h,1,0.7013202,y,1,0.0949544,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
8,global,local,3,1,10,22,7,,,28,exp,UFTZZNSUHFELSTH,FUHESYLZXLHFZEU,6,N,X,nN,yY,n,1,0.5112155,n,0,0.2184421,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,1,11,23,2,,,29,exp,FEZHNTELHUSTUZF,ELZHYHTSLZUXUTF,5,Y,X,yY,yY,y,1,0.645546,y,1,0.0745251,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
12,global,global,7,2,0,24,11,,,30,exp,FYLETZUTYHESXLU,LHYEENHUTULFYSF,6,Z,X,zZ,yY,z,1,0.3704506,n,0,0.2835399,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
2,local,local,3,2,1,25,1,,,31,exp,NTHSZHEUNFEUTYF,FSUSLTTXEEUYNHY,5,L,X,lL,yY,z,0,0.5349931,n,0,0.1222979,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
11,global,global,3,2,2,26,10,,,32,exp,SZSNZEHTXTLYFLY,FZHHTUZSNLLYNTF,6,E,X,eE,yY,h,0,0.738485,n,0,0.1220365,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
1,local,local,0,2,3,27,0,,,33,exp,ELEUSTTLFSZZHYY,LYFNESTZFLTYHZH,4,N,absent,nN,nN,n,1,0.4232662,n,1,0.249375,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
8,global,local,3,2,4,28,7,,,34,exp,SSYZULTZFYFTEHE,SETZNFEXZFHLYHL,5,U,X,uU,yY,u,1,0.5314575,y,1,0.0461953,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,2,5,29,2,,,35,exp,YTESNUZLUYEFFZS,LUEFHZZUSTYXTYE,5,H,X,hH,yY,h,1,0.6688317,n,0,0.2660291,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
11,global,global,3,2,6,30,10,,,36,exp,NELYEZFNXYUFSSH,NFLYHTYSHNUFSEL,6,Z,X,zZ,yY,z,1,0.5129482,n,0,0.1546593,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,2,7,31,6,,,37,exp,UYTLHZYNLFETNZU,NLNFSYLTUYEUZTZ,5,H,absent,hH,nN,h,1,0.5611626,n,1,0.2037224,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
10,global,global,0,2,8,32,9,,,38,exp,YUSZSHFEZNNFYUL,NFNSETLLYUUYFZZ,6,H,absent,hH,nN,h,1,0.7078168,n,1,0.0416867,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
5,local,global,3,2,9,33,4,,,39,exp,NTZFEYXNZYHUHTL,ULTSYETZHENHUZL,4,S,X,sS,yY,s,1,0.4777163,y,1,0.0908261,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,2,10,34,6,,,40,exp,EYLFYUZLUNSNTET,NEZHUTZTLYLESYN,4,F,absent,fF,nN,f,1,0.4033528,n,1,0.1550028,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
1,local,local,0,2,11,35,0,,,41,exp,NUTFSTZLZEELFUN,EUFTYNZHZHUNLEF,5,Y,absent,yY,nN,y,1,0.8959036,n,1,0.3626138,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,3,0,36,5,,,42,exp,USTLENNZFFXTZEY,FTZHENENSUYFZYT,4,H,X,hH,yY,e,0,0.3570908,n,0,0.1712264,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,3,1,37,5,,,43,exp,NSSNEZHYUFLXUYZ,SLUYTNZHFUFSLYZ,5,T,X,tT,yY,t,1,0.6221946,y,1,0.0108762,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,3,2,38,8,,,44,exp,NELUSZYTSNFLEYT,SNEHLZTEFSXNTYF,4,U,X,uU,yY,u,1,1.2401852,y,1,0.0297572,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
11,global,global,3,3,3,39,10,,,45,exp,EFUHZNHZXYSLEYS,ZSYHYTLUZLFESHE,6,N,X,nN,yY,h,0,0.7696934,n,0,0.2669212,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,3,4,40,8,,,46,exp,YULNFSEYEHZSUNL,HZNETLULHNUXYEY,5,F,X,fF,yY,e,0,0.5023132,n,0,0.2017837,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
2,local,local,3,3,5,41,1,,,47,exp,ZLTZELNFSNSUFYU,FLUNHYNXTZSUFSY,5,H,X,hH,yY,h,1,1.0140301,n,0,0.3473317,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,3,6,42,6,,,48,exp,UULHTSEYZNHTEZL,THEZNFYTLELUZYH,6,S,absent,sS,nN,s,1,0.5639917,n,1,0.1696898,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
10,global,global,0,3,7,43,9,,,49,exp,UTZNHENLFZYHULF,YLHHLSYNUFFUZTN,6,E,absent,eE,nN,e,1,0.4289926,n,1,0.1073515,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
10,global,global,0,3,8,44,9,,,50,exp,NLYZEZYHSUNFSUH,YYUSTSHNZFUFZHN,5,E,absent,eE,nN,e,1,0.3162711,n,1,0.0744722,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,3,9,45,2,,,51,exp,SEZTLYFYNHEFZTS,HSYTUFENSNZXZTF,5,U,X,uU,yY,y,0,0.6591455,n,0,0.2347123,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,3,10,46,8,,,52,exp,UYSHYFZLEFSZLEU,NSSTEZFUUNXYLEL,4,H,X,hH,yY,h,1,0.7571676,y,1,0.0738399,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,3,11,47,2,,,53,exp,FUTEZLTESHSHLFU,HTNLYEHUEFUXSNT,5,Y,X,yY,yY,y,1,0.7908912,y,1,0.0610739,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,4,0,48,5,,,54,exp,ZETTLZHEUUYXSNN,TZTHFYNENUUSEZY,5,F,X,fF,yY,f,1,0.7615195,y,1,0.0582024,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,4,1,49,8,,,55,exp,LTNUFYTHHZNELEF,ZNHLTSTNUUFHXZL,6,Y,X,yY,yY,y,1,0.8286771,y,1,0.0911056,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
10,global,global,0,4,2,50,9,,,56,exp,YSNFHEYTUENHUZS,NTHLHTEYZUZYSEU,4,F,absent,fF,nN,f,1,0.3910437,n,1,0.074771,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
1,local,local,0,4,3,51,0,,,57,exp,SYHEUZFTSEHNNUT,NYNTSLUSEFEHFTY,6,L,absent,lL,nN,l,1,0.3336846,n,1,0.0954303,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,4,4,52,8,,,58,exp,YUYLSZTTHUFLFEH,YEYTTNHEFSSUXLH,6,Z,X,zZ,yY,z,1,0.8986684,y,1,0.0436769,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
11,global,global,3,4,5,53,10,,,59,exp,LYZNSHFXNFZEEHL,ENZYUNEZTHLFYFH,5,S,X,sS,yY,h,0,2.4751195,n,0,0.7790269,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,4,6,54,6,,,60,exp,LNZNSTZTEHEUUFL,LLNUYHFZEZETTFU,5,S,absent,sS,nN,z,0,0.7276893,n,1,0.2663238,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,4,7,55,2,,,61,exp,SYTLZUFHFNYZTLN,YLZFFETHSSTZXNY,6,E,X,eE,yY,e,1,0.7705755,y,1,0.0569917,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,4,8,56,5,,,62,exp,HEZTEFHNFYXZULL,NUYSZFZEHYFEHLN,4,S,X,sS,yY,s,1,0.5879568,y,1,0.1056819,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
8,global,local,3,4,9,57,7,,,63,exp,LHSUHSFFYZTTNNZ,SNZEYFXHLFHTNLS,4,U,X,uU,yY,u,1,0.585076,y,1,0.0256844,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,4,10,58,8,,,64,exp,THFZENTYUYLLEFZ,EEZUZSTUFTHYXHL,6,N,X,nN,yY,n,1,0.7443048,y,1,0.1856228,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
2,local,local,3,4,11,59,1,,,65,exp,HTYSHEUTUSNLZYZ,NYLUYFSHXTTZZUH,6,F,X,fF,yY,f,1,0.4743793,y,1,0.0428546,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
1,local,local,0,5,0,60,0,,,66,exp,ENELULZYNSZFSTT,LSEYHNYLZFNEFTZ,5,H,absent,hH,nN,h,1,0.3943335,n,1,0.1053293,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
2,local,local,3,5,1,61,1,,,67,exp,LSZEUNYLEYTTZFN,YFYNHTZXTEFSZEL,5,H,X,hH,yY,h,1,0.6484171,y,1,0.0274253,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,5,2,62,8,,,68,exp,LLZFTYSNFYZSNUE,NYZSHUFZFYEXUNS,5,T,X,tT,yY,t,1,0.7844529,n,0,0.0590307,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,5,3,63,2,,,69,exp,NLLYSHTTEUZSEZN,NNEZYFLUULEYXTT,6,F,X,fF,yY,f,1,0.5315785,y,1,0.0270712,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,5,4,64,6,,,70,exp,HLESZTLNENFUFTH,LFEYNTNUUZZFTLE,4,S,absent,sS,nN,s,1,0.5260528,n,1,0.1700931,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,5,5,65,5,,,71,exp,SUZNUELHTNLTXZS,TSSUNFYTNHZYHZU,6,F,X,fF,yY,f,1,0.3786549,y,1,0.0740591,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
11,global,global,3,5,6,66,10,,,72,exp,SFHHLYZXUNTFTSN,ZFHYEYSTUZTHUNS,5,L,X,lL,yY,e,0,0.292135,y,1,0.1061024,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
8,global,local,3,5,7,67,7,,,73,exp,FLSFZEHULTNZSHT,ZNHTTYUSXSFFZLL,6,E,X,eE,yY,z,0,0.3723467,n,0,0.1865165,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
5,local,global,3,5,8,68,4,,,74,exp,LTSTZSEXFUYNELY,ESSNHLLYUETYFTF,5,H,X,hH,yY,z,0,0.4575323,n,0,0.2026679,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,5,9,69,5,,,75,exp,ESYTFNHTLYHXNSZ,ZZYHUESHTNSETLL,5,U,X,uU,yY,u,1,0.5878563,y,1,0.0424002,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
10,global,global,0,5,10,70,9,,,76,exp,NHFNTYYLLEUUZHF,ZNLFSENHYEZYULH,5,T,absent,tT,nN,t,1,0.7438623,n,1,0.0779975,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
11,global,global,3,5,11,71,10,,,77,exp,ETYLUNXFUTNYSHH,TFHZUSYETYHSNNU,4,L,X,lL,yY,u,0,0.3375182,n,0,0.1223734,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
12,global,global,7,6,0,72,11,,,78,exp,HUUZLNHSFEXYYSE,EYNTHUYSNEFSFHL,4,Z,X,zZ,yY,z,1,0.3504958,n,0,0.1374019,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
12,global,global,7,6,1,73,11,,,79,exp,LTSNYSFFENLXUZU,FLNEHFUUSEZTNLZ,5,Y,X,yY,yY,y,1,0.6581457,y,1,0.0264413,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
4,local,global,0,6,2,74,3,,,80,exp,ENZLHYTENFFSTZY,SSFNUYZELFNTZYE,5,U,absent,uU,nN,u,1,0.7024613,n,1,0.0578907,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
1,local,local,0,6,3,75,0,,,81,exp,HSLHTENFUNYSLEU,YEFLZULNYNSFSHH,5,Z,absent,zZ,nN,n,0,0.3749525,n,1,0.1376778,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
10,global,global,0,6,4,76,9,,,82,exp,ZULNTUNYSFSHLHY,NFHSEZSLNYULZUY,5,T,absent,tT,nN,t,1,0.37453,n,1,0.2026678,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
4,local,global,0,6,5,77,3,,,83,exp,ZYSUSELLTUTHHFF,FUHLHNFSTZUSLYZ,6,N,absent,nN,nN,n,1,0.4814429,n,1,0.186717,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,6,6,78,6,,,84,exp,ESFTUZLNEZLUSHN,ELHYFHNLESZUZFN,4,T,absent,tT,nN,t,1,0.3156179,n,1,0.0733092,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,6,7,79,6,,,85,exp,HLEUYTHFSSNUELF,YNFHHZSLULFUEES,6,T,absent,tT,nN,t,1,0.4172865,n,1,0.138429,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
4,local,global,0,6,8,80,3,,,86,exp,UYLTFHELUYNSNTF,NYFTTZYSFUEUNSE,6,Z,absent,zZ,nN,n,0,1.514013,n,1,0.2179689,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
2,local,local,3,6,9,81,1,,,87,exp,EHLYZTENSSNZLUH,ZHUYLFELXSENZUS,6,F,X,fF,yY,e,0,0.4112562,n,0,0.1549756,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
5,local,global,3,6,10,82,4,,,88,exp,NTEHEFYLXUNZZYU,HZUYYSLETUNNLHZ,6,S,X,sS,yY,s,1,0.3067343,y,1,0.0433602,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
8,global,local,3,6,11,83,7,,,89,exp,FEHLTNZSYYFEHZN,YNLLUEFXSSFEHZZ,5,T,X,tT,yY,t,1,0.3048337,n,0,0.1113209,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
8,global,local,3,7,0,84,7,,,90,exp,ZTHYSUEZFNYEFNH,YEYTHLSZXSETZNH,6,U,X,uU,yY,u,1,0.4023304,n,0,0.0947161,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
9,global,local,7,7,1,85,8,,,91,exp,SUFUHEZZLNSTNET,SEZFYNELLSZXTTU,5,H,X,hH,yY,h,1,0.4286809,y,1,0.079255,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,7,2,86,6,,,92,exp,EFZELYTUYHFUZNN,ZYFNSNHYUTHEZUT,5,L,absent,lL,nN,l,1,0.3789304,n,1,0.1089936,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
8,global,local,3,7,3,87,7,,,93,exp,LNZSUYHTTFHZUSF,LTNFTEFHXZNZUHS,6,Y,X,yY,yY,y,1,0.5907455,y,1,0.0103104,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
8,global,local,3,7,4,88,7,,,94,exp,TUFSNZFHYZUTLYH,TFSYEZFXUHZLUST,5,N,X,nN,yY,n,1,0.383762,n,0,0.2185637,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
2,local,local,3,7,5,89,1,,,95,exp,FTYUZFSEYHNZNHE,EZNLZFXHTFTSEYH,4,L,X,lL,yY,l,1,0.5422216,n,0,0.2347986,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
2,local,local,3,7,6,90,1,,,96,exp,FLTHZELUFUSETYY,YETTNULXSEFLYSH,5,N,X,nN,yY,z,0,0.3676739,n,0,0.1556076,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,7,7,91,5,,,97,exp,NEZHZUSTUTXNFES,FTZYLSTFLNUZSEE,4,Y,X,yY,yY,y,1,0.5879924,y,1,0.0271489,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
3,local,local,7,7,8,92,2,,,98,exp,FZFUTLLSZENUNES,FLEFHZUESYLXNNS,5,H,X,hH,yY,h,1,0.7418956,n,0,0.0102674,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
7,global,local,0,7,9,93,6,,,99,exp,ZEFYNTYTLZHFHLS,TFSZUYLSTZYHLEE,5,N,absent,nN,nN,n,1,0.4492945,n,1,0.155775,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
6,local,global,7,7,10,94,5,,,100,exp,EYYUNTNHFUHFXZZ,YUNZSLNFEHFZHEU,6,L,X,lL,yY,t,0,0.6879183,y,1,0.0098939,RSVPLG01,0.94,2023-09-13-22:05:05,972,1,Experiment,2023-09-13_15h12.08.588
