exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,1,20251103-101952,local,global,750,H,S,A,A,A-H.png,S-A.png,hH,sS,mask-3.png,mask-1.png,h,1,4.38309199991636,none,-5,0,0.09106929996050894,0.09867269988171756,0.19385750009678304,0.20172029989771545,0.74386170017533
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,2,20251103-102001,global,local,750,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-4.png,mask-3.png,s,1,0.8069358998909593,none,-5,0,0.0975028001703322,0.09853939991444349,0.20071230013854802,0.20073339994996786,0.7509759000968188
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,3,20251103-102006,global,global,750,H,S,A,E,H-A.png,S-E.png,hH,sS,mask-4.png,mask-1.png,h,1,0.7136663999408484,none,-5,0,0.09769729990512133,0.09862239984795451,0.2008710999507457,0.2016087998636067,0.7512519001029432
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,4,20251103-102010,global,local,750,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-2.png,mask-2.png,s,1,0.5710525000467896,none,-5,0,0.09843929996713996,0.09635589993558824,0.2004726999439299,0.20027759997174144,0.7531822000164539
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,5,20251103-102015,local,local,750,H,S,A,E,A-H.png,E-S.png,hH,sS,mask-2.png,mask-2.png,h,1,0.4742056999821216,none,-5,0,0.09625489986501634,0.09859090019017458,0.1991407999303192,0.20157690020278096,0.7504357998259366
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,6,20251103-102020,local,global,750,H,H,E,A,E-H.png,H-A.png,hH,hH,mask-3.png,mask-1.png,s,0,0.35973799997009337,none,-5,0,0.09915439994074404,0.09647070011124015,0.2020761000458151,0.20139440009370446,0.7522829999215901
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,7,20251103-102024,global,global,750,S,S,E,E,S-E.png,S-E.png,sS,sS,mask-1.png,mask-4.png,s,1,0.4965669000521302,none,-5,0,0.09741419996134937,0.09864550014026463,0.20059639983810484,0.20171490008942783,0.7501949998550117
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,8,20251103-102029,local,local,750,S,H,A,A,A-S.png,A-H.png,sS,hH,mask-1.png,mask-3.png,s,1,0.5324198000598699,none,-5,0,0.09641869994811714,0.09724469995126128,0.1996005999390036,0.2012825000565499,0.7509411999490112
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,9,20251103-102034,global,global,750,H,S,E,E,H-E.png,S-E.png,hH,sS,mask-2.png,mask-2.png,h,1,0.4142883999738842,none,-5,0,0.09741599997505546,0.09834799985401332,0.19962300010956824,0.2012089998461306,0.7511325001250952
RSVPLG03,TM,20251103-101104,1.0.1,20251020-085245,730,Introduction,T1,1,Automatic,main,10,20251103-102038,global,global,750,H,S,E,A,H-E.png,S-A.png,hH,sS,mask-1.png,mask-1.png,h,1,0.29136779997497797,none,-5,0,0.095615099882707,0.09869510005228221,0.2002508998848498,0.2009099000133574,0.7507414999417961
