exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,1,20260326-094850,local,global,750,S,S,A,A,A-S.png,S-A.png,sS,sS,mask-1.png,mask-1.png,h,0,5.34076329995878,none,-5,0,0.09750210004858673,0.09757490013726056,0.19855470000766218,0.19964370015077293,0.7481972998939455
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,2,20260326-094859,global,global,750,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-4.png,mask-4.png,s,1,24.3183365999721,none,-5,0,0.09581349999643862,0.09827059996314347,0.19900420005433261,0.2003964998293668,0.7491910001263022
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,3,20260326-094928,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-2.png,mask-2.png,h,1,1.7006091000512242,none,-5,0,0.09642979991622269,0.09744190005585551,0.1993432999588549,0.20039230003021657,0.7492181998677552
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,4,20260326-094934,local,local,750,S,H,A,A,A-S.png,A-H.png,sS,hH,mask-2.png,mask-2.png,s,1,1.6468364000320435,none,-5,0,0.0984019001480192,0.09727280004881322,0.20052130008116364,0.20003490010276437,0.74967489996925
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,5,20260326-094940,local,global,750,H,H,E,A,E-H.png,H-A.png,hH,hH,mask-2.png,mask-3.png,h,1,1.2588545000180602,none,-5,0,0.09656949993222952,0.09755559987388551,0.1985114999115467,0.19904639991000295,0.7491935000289232
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,6,20260326-094945,local,local,750,S,S,E,A,E-S.png,A-S.png,sS,sS,mask-1.png,mask-1.png,s,1,0.7586594999302179,none,-5,0,0.09738900000229478,0.09743049996905029,0.20027339993976057,0.19919289997778833,0.7504751000087708
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,7,20260326-094950,global,local,750,S,H,A,A,S-A.png,A-H.png,sS,hH,mask-3.png,mask-4.png,s,1,0.9563078000210226,none,-5,0,0.09841899992898107,0.09924580017104745,0.20014489977620542,0.2000488000921905,0.7485556998290122
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,8,20260326-094955,local,local,750,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-4.png,mask-2.png,h,1,0.8313359001185745,none,-5,0,0.09738830011337996,0.09745340002700686,0.19823450013063848,0.2011554001364857,0.7481168999802321
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,9,20260326-095000,local,local,750,S,H,A,E,A-S.png,E-H.png,sS,hH,mask-1.png,mask-2.png,s,1,0.6471457001753151,none,-5,0,0.09738239995203912,0.09739550016820431,0.20042279991321266,0.1998603001702577,0.7489376999437809
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,10,20260326-095005,global,global,750,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-2.png,mask-3.png,s,1,0.7903999001719058,none,-5,0,0.09833110007457435,0.09881599992513657,0.2002687999047339,0.20011219987645745,0.7487967000342906
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,11,20260326-095010,global,global,750,S,S,E,A,S-E.png,S-A.png,sS,sS,mask-2.png,mask-4.png,s,1,0.9850103999488056,none,-5,0,0.09601949993520975,0.09697529999539256,0.19789190008305013,0.19986389996483922,0.748563300119713
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,12,20260326-095015,global,local,750,S,H,E,E,S-E.png,E-H.png,sS,hH,mask-3.png,mask-2.png,s,1,0.6179219000041485,none,-5,0,0.09600610006600618,0.09760809992440045,0.20008129999041557,0.20074190013110638,0.7481706000398844
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,13,20260326-095020,global,local,750,S,S,A,E,S-A.png,E-S.png,sS,sS,mask-1.png,mask-2.png,s,1,0.7198981998953968,none,-5,0,0.09756710007786751,0.09656190010719001,0.20152579993009567,0.1998823001049459,0.7505266999360174
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,14,20260326-095025,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-3.png,mask-2.png,s,1,0.801212300080806,none,-5,0,0.09739020001143217,0.09737690002657473,0.200459600193426,0.19852100010029972,0.7500215000472963
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,15,20260326-095030,local,global,750,H,S,E,A,E-H.png,S-A.png,hH,sS,mask-3.png,mask-1.png,h,1,0.6087289999704808,none,-5,0,0.0974821001291275,0.09658599994145334,0.19951700000092387,0.199658100027591,0.748514800099656
RSVPLG03,JM,20260326-094816,1.0.2,20251105-084826,811,Introduction,T1,1,Automatic,main,16,20260326-095035,local,global,750,H,H,E,A,E-H.png,H-A.png,hH,hH,mask-2.png,mask-1.png,h,1,0.7166303999256343,none,-5,0,0.09660939988680184,0.0976075001526624,0.19973540003411472,0.19977569999173284,0.7495462999213487
RSVPLG03,JM,20260326-095121,1.0.2,20251105-084826,811,Introduction,Both,1,Automatic,main,1,20260326-095200,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-4.png,mask-4.png,s,1,1.5608630999922752,s,1,1.3830746999010444,0.09747579996474087,0.09736030013300478,0.2014333000406623,0.2001165000256151,0.7496058000251651
RSVPLG03,JM,20260326-095121,1.0.2,20251105-084826,811,Introduction,Both,1,Automatic,main,2,20260326-095207,global,local,750,H,S,A,E,H-A.png,E-S.png,hH,sS,mask-3.png,mask-3.png,h,1,2.3765503000468016,h,0,0.32513339980505407,0.09759410005062819,0.09578329999931157,0.19926910009235144,0.1989925999660045,0.7502371000591666
RSVPLG03,JM,20260326-095121,1.0.2,20251105-084826,811,Introduction,Both,1,Automatic,main,3,20260326-095214,local,global,750,H,H,A,A,A-H.png,H-A.png,hH,hH,mask-4.png,mask-4.png,h,1,5.195272400043905,s,0,0.7787621000315994,0.09756300016306341,0.09759070002473891,0.20044829999096692,0.1983582000248134,0.7502397000789642
