exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,1,20260415-083016,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-3.png,mask-4.png,s,1,1.6938387000118382,none,-5,0,0.1002887999638915,0.10042340005747974,0.19984999997541308,0.20166480005718768,0.7495653999503702
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,2,20260415-083021,local,global,750,H,H,A,A,A-H.png,H-A.png,hH,hH,mask-3.png,mask-3.png,h,1,3.869965699966997,none,-5,0,0.09925699996529147,0.10072170000057667,0.1993747999658808,0.20165519998408854,0.7481573999975808
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,3,20260415-083030,global,local,750,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-3.png,mask-1.png,s,1,0.8212484000250697,none,-5,0,0.0999671999597922,0.10155530000338331,0.19985559995984659,0.19997800001874566,0.7493470999761485
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,4,20260415-083035,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-2.png,mask-4.png,s,1,1.2384065000223927,none,-5,0,0.10037979995831847,0.100457499967888,0.1991173999849707,0.2003580000018701,0.7490121999871917
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,5,20260415-083040,global,local,750,S,H,E,E,S-E.png,E-H.png,sS,hH,mask-2.png,mask-1.png,s,1,0.7058667999808677,none,-5,0,0.09964480000780895,0.10303959995508194,0.2005996000370942,0.20103699999162927,0.7506313000340015
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,6,20260415-083045,local,local,750,H,S,E,E,E-H.png,E-S.png,hH,sS,mask-1.png,mask-3.png,s,0,1.6231603000196628,none,-5,0,0.09967520000645891,0.09984039998380467,0.19988299999386072,0.20092549995752051,0.750277700019069
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,7,20260415-083051,global,global,750,S,S,E,A,S-E.png,S-A.png,sS,sS,mask-2.png,mask-1.png,h,0,4.056408500007819,none,-5,0,0.1005503999767825,0.10087820002809167,0.20033079996937886,0.20004520000657067,0.7492644999874756
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,8,20260415-083059,global,local,750,H,H,E,E,H-E.png,E-H.png,hH,hH,mask-2.png,mask-1.png,h,1,1.2544310000375845,none,-5,0,0.09938930004136637,0.09993410005699843,0.1987574000377208,0.19989030004944652,0.7494184999959543
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,9,20260415-083104,local,local,750,H,S,A,E,A-H.png,E-S.png,hH,sS,mask-1.png,mask-4.png,s,0,4.758879899978638,none,-5,0,0.10116860002744943,0.09962200000882149,0.20046670001465827,0.19857889995910227,0.751395000028424
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,10,20260415-083113,global,local,750,H,S,A,E,H-A.png,E-S.png,hH,sS,mask-4.png,mask-1.png,h,1,0.7524790000170469,none,-5,0,0.10078859998611733,0.10049909999361262,0.20035359996836632,0.20146369998110458,0.7504411999834701
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,11,20260415-083118,local,global,750,S,H,E,E,E-S.png,H-E.png,sS,hH,mask-2.png,mask-3.png,s,1,0.7452677999972366,none,-5,0,0.09950559999560937,0.09854510001605377,0.2001966999960132,0.198625200020615,0.7507564999978058
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,12,20260415-083123,global,global,750,H,S,A,A,H-A.png,S-A.png,hH,sS,mask-4.png,mask-3.png,h,1,1.1466206000186503,none,-5,0,0.10050109995063394,0.09968570002820343,0.1998042999766767,0.20058409997727722,0.7515638999757357
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,13,20260415-083128,local,local,750,H,H,E,E,E-H.png,E-H.png,hH,hH,mask-4.png,mask-3.png,s,0,6.3540121000260115,none,-5,0,0.09943579998798668,0.09817369998199865,0.1987572999787517,0.19971909996820614,0.7511887000291608
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,14,20260415-083139,local,global,750,H,S,A,E,A-H.png,S-E.png,hH,sS,mask-3.png,mask-4.png,h,1,0.8851565000368282,none,-5,0,0.10332799999741837,0.10147799999685958,0.2006052000215277,0.20138599997153506,0.7510954000172205
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,15,20260415-083144,local,local,750,H,S,E,E,E-H.png,E-S.png,hH,sS,mask-3.png,mask-2.png,h,1,4.104898200021125,none,-5,0,0.09940409997943789,0.1016123000299558,0.19816959998570383,0.20118299999739975,0.748714999994263
RSVPLG03,si,20260415-082932,1.0.2,20260219-152011,820,Introduction,T1,1,Automatic,main,16,20260415-083152,global,global,750,H,S,A,A,H-A.png,S-A.png,hH,sS,mask-3.png,mask-2.png,h,1,0.3221635000081733,none,-5,0,0.10212150000734255,0.0997013000305742,0.2012432999908924,0.2018726000096649,0.7518641999922693
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,1,20260415-083236,global,global,750,S,H,A,A,S-A.png,H-A.png,sS,hH,mask-4.png,mask-1.png,s,1,2.616423500003293,none,-5,0,0.039239400008227676,0.04957020003348589,0.0898845000192523,0.09866480005439371,0.7439663999830373
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,2,20260415-083243,global,local,300,S,S,A,E,S-A.png,E-S.png,sS,sS,mask-2.png,mask-4.png,s,1,2.079647600010503,none,-5,0,0.04902889998629689,0.05085729999700561,0.09935690002748743,0.10087900003418326,0.3000461999909021
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,3,20260415-083249,local,global,300,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-1.png,mask-3.png,h,1,1.4521128999767825,none,-5,0,0.049631699977908283,0.051192899991292506,0.09967199998209253,0.10186500003328547,0.30028799996944144
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,4,20260415-083254,global,global,300,H,S,A,E,H-A.png,S-E.png,hH,sS,mask-1.png,mask-3.png,h,1,1.28301630000351,none,-5,0,0.0500707000028342,0.049093700014054775,0.10079629998654127,0.09920390002662316,0.3004017999628559
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,5,20260415-083258,global,local,750,H,S,A,A,H-A.png,A-S.png,hH,sS,mask-3.png,mask-1.png,h,1,1.099920500011649,none,-5,0,0.04955679998965934,0.048772099951747805,0.10081109998282045,0.09979009995004162,0.752388900029473
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,6,20260415-083303,global,global,750,S,S,E,A,S-E.png,S-A.png,sS,sS,mask-2.png,mask-1.png,s,1,0.6180728999897838,none,-5,0,0.05006360000697896,0.04930159996729344,0.10054630000377074,0.09999550000065938,0.7514483000268228
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,7,20260415-083308,local,local,300,S,S,E,E,E-S.png,E-S.png,sS,sS,mask-1.png,mask-4.png,s,1,1.26728800003184,none,-5,0,0.04978820000542328,0.04964250000193715,0.1011032999958843,0.10165839997353032,0.3012299999827519
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,8,20260415-083313,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-3.png,mask-2.png,s,1,0.42646630003582686,none,-5,0,0.04851689998758957,0.05015249998541549,0.09852389997104183,0.10024209995754063,0.750963700003922
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,9,20260415-083317,local,global,750,H,H,A,A,A-H.png,H-A.png,hH,hH,mask-2.png,mask-4.png,h,1,0.4985386999906041,none,-5,0,0.050194500014185905,0.050089600030332804,0.10025640000822023,0.09942460001911968,0.7535241000005044
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,10,20260415-083322,local,global,750,H,S,E,E,E-H.png,S-E.png,hH,sS,mask-1.png,mask-1.png,s,0,3.048566200013738,none,-5,0,0.05010659998515621,0.04871790000470355,0.10010509996209294,0.09883909998461604,0.7537837999989279
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,11,20260415-083329,local,local,750,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-2.png,mask-2.png,h,1,1.796592700004112,none,-5,0,0.050077399995643646,0.04951250000158325,0.10114829998929054,0.10001689998898655,0.7544906999683008
RSVPLG03,si,20260415-083217,1.0.2,20260219-152011,820,Practice,T1,1,Automatic,main,12,20260415-083335,local,local,300,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-1.png,mask-4.png,s,1,0.7645282000303268,none,-5,0,0.0496928000357002,0.04973500000778586,0.10080650000600144,0.09884039999451488,0.30086540000047535
