exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,1,20260420-154227,local,global,750,S,S,E,A,E-S.png,S-A.png,sS,sS,mask-3.png,mask-3.png,s,1,4.164657700108364,none,-5,0,0.09043330000713468,0.09737360011786222,0.19192880019545555,0.20028130011633039,0.742403700016439
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,2,20260420-154235,global,local,750,H,H,A,E,H-A.png,E-H.png,hH,hH,mask-3.png,mask-3.png,h,1,1.0372013999149203,none,-5,0,0.09752850001677871,0.09667669981718063,0.2004147998522967,0.19894519983790815,0.7493612000253052
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,3,20260420-154241,local,global,750,H,H,E,A,E-H.png,H-A.png,hH,hH,mask-2.png,mask-2.png,h,1,0.8785717999562621,none,-5,0,0.09753129980526865,0.09674780000932515,0.19957369985058904,0.19969419995322824,0.7494413999374956
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,4,20260420-154246,global,local,750,H,S,E,A,H-E.png,A-S.png,hH,sS,mask-1.png,mask-4.png,h,1,0.7768569998443127,none,-5,0,0.0975486000534147,0.09755880013108253,0.2006226999219507,0.1996471001766622,0.7496471998747438
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,5,20260420-154250,local,local,750,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-1.png,mask-4.png,h,1,0.6091903999913484,none,-5,0,0.09584230021573603,0.09771969984285533,0.19809950003400445,0.19976579979993403,0.7480555002111942
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,6,20260420-154255,global,local,750,H,H,E,A,H-E.png,A-H.png,hH,hH,mask-1.png,mask-4.png,h,1,0.645968500059098,none,-5,0,0.09736060001887381,0.09764760010875762,0.19844920001924038,0.19973810017108917,0.7479251998011023
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,7,20260420-154300,global,local,750,S,H,E,A,S-E.png,A-H.png,sS,hH,mask-1.png,mask-4.png,s,1,1.7175387998577207,none,-5,0,0.09756630007177591,0.09853109996765852,0.20047749998047948,0.19970809994265437,0.7484124999027699
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,8,20260420-154306,global,global,750,S,S,E,A,S-E.png,S-A.png,sS,sS,mask-4.png,mask-2.png,s,1,0.9302527999971062,none,-5,0,0.09765519993379712,0.09743739990517497,0.2005706001073122,0.19886750006116927,0.7500328000169247
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,9,20260420-154311,local,local,750,H,H,E,E,E-H.png,E-H.png,hH,hH,mask-3.png,mask-3.png,h,1,0.6090921000577509,none,-5,0,0.09744329983368516,0.09772700001485646,0.1990962999407202,0.19981230003759265,0.7482616999186575
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,10,20260420-154316,local,local,750,H,H,A,E,A-H.png,E-H.png,hH,hH,mask-2.png,mask-4.png,h,1,0.4832454000134021,none,-5,0,0.0978459999896586,0.09556120005436242,0.19936310010962188,0.1977127999998629,0.7504682999569923
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,11,20260420-154320,local,global,750,H,S,A,A,A-H.png,S-A.png,hH,sS,mask-1.png,mask-4.png,h,1,1.308162699919194,none,-5,0,0.09783459990285337,0.09582319995388389,0.19970649993047118,0.19969870010390878,0.7500835999380797
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,12,20260420-154326,local,global,750,H,S,A,E,A-H.png,S-E.png,hH,sS,mask-4.png,mask-3.png,h,1,0.705266600009054,none,-5,0,0.09724949998781085,0.0958366000559181,0.19922329997643828,0.19940720009617507,0.7500294998753816
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,13,20260420-154331,global,global,750,H,H,A,A,H-A.png,H-A.png,hH,hH,mask-4.png,mask-3.png,h,1,0.5126849999651313,none,-5,0,0.09654409997165203,0.09708219999447465,0.19962109997868538,0.19999260012991726,0.7475975998677313
RSVPLG03,sg,20260420-154134,1.0.2,20251105-084826,827,Introduction,T1,1,Automatic,main,14,20260420-154335,global,global,750,S,H,A,A,S-A.png,H-A.png,sS,hH,mask-1.png,mask-3.png,s,1,0.6776644999627024,none,-5,0,0.09664760017767549,0.0977059998549521,0.1987297001760453,0.19998779986053705,0.7489057001657784
