exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,cs,20251023-135446,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,1,20251023-135522,global,global,750,H,S,E,E,H-E.png,S-E.png,hH,sS,mask-4.png,mask-1.png,s,0,1.9395815999887418,none,-5,0,0.09897750000527594,0.09545960000832565,0.1997036999964621,0.19804310001200065,0.7492027999978745
RSVPLG03,cs,20251023-135446,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,2,20251023-135528,global,global,750,S,S,E,E,S-E.png,S-E.png,sS,sS,mask-3.png,mask-4.png,none,-6,0,none,-5,0,0.09794619999593124,0.09770009999920148,0.19950600000447594,0.19974179999553598,0.7486714999977266
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,1,20251023-135601,local,global,750,S,H,E,E,E-S.png,H-E.png,sS,hH,mask-3.png,mask-3.png,s,1,0.7785070999962045,none,-5,0,0.09023480000905693,0.09740169999713544,0.19328620001033414,0.19876129999465775,0.7426833000063198
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,2,20251023-135606,local,global,750,S,H,E,A,E-S.png,H-A.png,sS,hH,mask-1.png,mask-1.png,h,0,1.9486802000028547,none,-5,0,0.09700769999471959,0.09654090000549331,0.19863149999582674,0.19832560000941157,0.7497880999871995
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,3,20251023-135612,local,global,750,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-4.png,mask-2.png,s,1,1.5672803999914322,none,-5,0,0.09483659999386873,0.09757230000104755,0.1979797999956645,0.2008918000065023,0.7467802999890409
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,4,20251023-135618,global,local,750,H,H,A,E,H-A.png,E-H.png,hH,hH,mask-1.png,mask-1.png,h,1,1.2723595999996178,none,-5,0,0.0970765000092797,0.09726249999948777,0.1993722000042908,0.1995759999990696,0.748870800001896
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,5,20251023-135623,local,local,750,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-2.png,mask-4.png,h,1,1.1341412000037963,none,-5,0,0.0974279999936698,0.09731299999111798,0.1988048999919556,0.19928629999049008,0.7492781000037212
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,6,20251023-135628,global,global,750,H,H,A,A,H-A.png,H-A.png,hH,hH,mask-2.png,mask-4.png,h,1,0.9502877000049921,none,-5,0,0.09660459999577142,0.09704280000005383,0.1998872999974992,0.19965359999332577,0.7480065999989165
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,7,20251023-135633,global,global,750,H,H,A,A,H-A.png,H-A.png,hH,hH,mask-3.png,mask-4.png,h,1,0.8443186999938916,none,-5,0,0.0978499000048032,0.09709700000530574,0.19938460001139902,0.19874520000303164,0.7491937000013422
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,8,20251023-135638,global,global,750,H,S,A,E,H-A.png,S-E.png,hH,sS,mask-2.png,mask-1.png,s,0,1.0887746999942465,none,-5,0,0.0971204000088619,0.09696020001138095,0.20073100000445265,0.19933540000056382,0.7487213999993401
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,9,20251023-135643,local,local,750,H,H,E,A,E-H.png,A-H.png,hH,hH,mask-2.png,mask-4.png,h,1,0.647392700004275,none,-5,0,0.09514010000566486,0.0974582999915583,0.19865150000259746,0.2013784000009764,0.7466964000050211
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,10,20251023-135648,global,local,750,H,H,A,E,H-A.png,E-H.png,hH,hH,mask-4.png,mask-2.png,h,1,0.8607934999890858,none,-5,0,0.09739100000297185,0.09626869999920018,0.1982949999946868,0.1993530999898212,0.7478509000065969
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,11,20251023-135653,global,global,750,H,H,E,A,H-E.png,H-A.png,hH,hH,mask-4.png,mask-2.png,h,1,0.9847430000081658,none,-5,0,0.0974489999935031,0.09614400001009926,0.20086099999025464,0.198843999998644,0.7503925999917556
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,12,20251023-135658,local,local,750,S,H,A,A,A-S.png,A-H.png,sS,hH,mask-1.png,mask-1.png,h,0,1.2286909999966156,none,-5,0,0.09622390000731684,0.09628189999784809,0.1986592000030214,0.19953879999229684,0.7486044000106631
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,13,20251023-135704,global,local,750,H,S,A,E,H-A.png,E-S.png,hH,sS,mask-4.png,mask-3.png,s,0,1.8357207000080962,none,-5,0,0.09614839999994729,0.09703969999100082,0.19855880000977777,0.19836079998640344,0.7491395000106422
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,14,20251023-135710,local,local,750,S,H,E,E,E-S.png,E-H.png,sS,hH,mask-2.png,mask-3.png,h,0,1.193846099995426,none,-5,0,0.09566929998982232,0.09786280000116676,0.1976198999909684,0.19927319999260362,0.7474060999957146
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,15,20251023-135715,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-1.png,mask-1.png,s,0,2.5612091999937547,none,-5,0,0.09699320000072476,0.09789260000979993,0.1994736000051489,0.20052850000502076,0.7476686000009067
RSVPLG03,cs,20251023-135538,1.0.1,20251020-085245,715,Introduction,T1,1,Automatic,main,16,20251023-135722,local,global,750,S,H,E,A,E-S.png,H-A.png,sS,hH,mask-2.png,mask-1.png,h,0,0.917233899992425,none,-5,0,0.09786310000345111,0.09575690000201575,0.19910779999918304,0.199628100002883,0.7496699999901466
RSVPLG03,cs,20251023-135742,1.0.1,20251020-085245,715,Practice,T1,1,Automatic,main,1,20251023-135801,local,global,750,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-4.png,mask-3.png,h,1,1.0034807000047294,none,-5,0,0.04715260000375565,0.04614830001082737,0.09992339999007527,0.09896329999901354,0.7534750999911921
RSVPLG03,cs,20251023-135742,1.0.1,20251020-085245,715,Practice,T1,1,Automatic,main,2,20251023-135806,global,global,750,S,H,A,A,S-A.png,H-A.png,sS,hH,mask-2.png,mask-3.png,h,0,0.9689772999990964,none,-5,0,0.046643100009532645,0.04719850000401493,0.10008070000912994,0.09961720000137575,0.7514182000013534
RSVPLG03,cs,20251023-135742,1.0.1,20251020-085245,715,Practice,T1,1,Automatic,main,3,20251023-135811,local,local,300,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-3.png,mask-4.png,h,1,0.7176522000081604,none,-5,0,0.048156799995922484,0.04712350000045262,0.1001481999992393,0.101518199997372,0.30075000000942964
RSVPLG03,cs,20251023-135742,1.0.1,20251020-085245,715,Practice,T1,1,Automatic,main,4,20251023-135815,global,global,300,H,S,A,E,H-A.png,S-E.png,hH,sS,mask-1.png,mask-4.png,s,0,1.024472799996147,none,-5,0,0.047209900003508665,0.048180199999478646,0.09943069999280851,0.09906180000689346,0.30042329999560025
RSVPLG03,cs,20251023-135742,1.0.1,20251020-085245,715,Practice,T1,1,Automatic,main,5,20251023-135820,local,global,750,H,S,E,A,E-H.png,S-A.png,hH,sS,mask-1.png,mask-3.png,s,0,1.1551799000008032,none,-5,0,0.04725979999057017,0.04708530000061728,0.09955929999705404,0.09965830000874121,0.7523824999952922
RSVPLG03,cs,20251023-135742,1.0.1,20251020-085245,715,Practice,T1,1,Automatic,main,6,20251023-135825,global,global,300,H,S,E,E,H-E.png,S-E.png,hH,sS,mask-1.png,mask-3.png,s,0,0.7183174000092549,none,-5,0,0.04732959999819286,0.04778150000493042,0.09999170000082813,0.10113890000502579,0.299832199991215
RSVPLG03,cs,20251023-135742,1.0.1,20251020-085245,715,Practice,T1,1,Automatic,main,7,20251023-135830,global,local,300,S,H,A,A,S-A.png,A-H.png,sS,hH,mask-4.png,mask-2.png,s,1,1.0283009000122547,none,-5,0,0.04744090000167489,0.04742350000014994,0.09943760000169277,0.10112589999334887,0.2999178000027314
RSVPLG03,cs,20251023-135742,1.0.1,20251020-085245,715,Practice,T1,1,Automatic,main,8,20251023-135834,global,local,750,S,H,E,A,S-E.png,A-H.png,sS,hH,mask-2.png,mask-1.png,h,0,0.7172516999999061,none,-5,0,0.048714700009441,0.046370399999432266,0.10189910000190139,0.09886079998977948,0.7544353000121191
