exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,cs,20260213-110016,1.0.2,20251105-084826,761,Introduction,T1,1,Automatic,main,1,20260213-110037,local,global,750,H,S,A,E,A-H.png,S-E.png,hH,sS,mask-3.png,mask-2.png,h,1,1.3753444999456406,none,-5,0,0.09141379967331886,0.09678149968385696,0.19444150011986494,0.19796739984303713,0.7447932995855808
RSVPLG03,cs,20260213-110016,1.0.2,20251105-084826,761,Introduction,T1,1,Automatic,main,2,20260213-110043,global,local,750,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-3.png,mask-1.png,h,1,0.8782655000686646,none,-5,0,0.09740759991109371,0.09741579927504063,0.19860409945249557,0.19955249968916178,0.7496317001059651
RSVPLG03,cs,20260213-110016,1.0.2,20251105-084826,761,Introduction,T1,1,Automatic,main,3,20260213-110048,local,local,750,H,H,E,E,E-H.png,E-H.png,hH,hH,mask-2.png,mask-4.png,h,1,0.8693684004247189,none,-5,0,0.09644090011715889,0.09696100000292063,0.19758819974958897,0.1995099000632763,0.7503017000854015
RSVPLG03,cs,20260213-110016,1.0.2,20251105-084826,761,Introduction,T1,1,Automatic,main,4,20260213-110053,global,global,750,S,S,E,A,S-E.png,S-A.png,sS,sS,mask-3.png,mask-4.png,s,1,0.5468541998416185,none,-5,0,0.0964053999632597,0.0966771999374032,0.20031079929322004,0.2006470002233982,0.7497569993138313
RSVPLG03,cs,20260213-110016,1.0.2,20251105-084826,761,Introduction,T1,1,Automatic,main,5,20260213-110057,local,global,750,H,H,E,A,E-H.png,H-A.png,hH,hH,mask-2.png,mask-4.png,h,1,1.1456962991505861,none,-5,0,0.09682970028370619,0.09660769999027252,0.20083979982882738,0.20035389997065067,0.7506045000627637
RSVPLG03,cs,20260213-110016,1.0.2,20251105-084826,761,Introduction,T1,1,Automatic,main,6,20260213-110103,local,local,750,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-1.png,mask-2.png,none,-6,0,none,-5,0,0.09940179996192455,0.09835930075496435,0.20127740036696196,0.19963640067726374,0.7512822998687625
RSVPLG03,cs,20260213-110117,1.0.2,20251105-084826,761,Practice,T1,1,Automatic,main,1,20260213-110133,global,local,300,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-4.png,mask-3.png,h,1,0.7622687006369233,none,-5,0,0.04004119988530874,0.04750659968703985,0.09245100058615208,0.1002350002527237,0.29315830022096634
RSVPLG03,cs,20260213-110117,1.0.2,20251105-084826,761,Practice,T1,1,Automatic,main,2,20260213-110138,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-2.png,mask-2.png,h,1,0.9013062994927168,none,-5,0,0.046424999833106995,0.04773360025137663,0.09876589942723513,0.09990780055522919,0.7503932993859053
RSVPLG03,cs,20260213-110117,1.0.2,20251105-084826,761,Practice,T1,1,Automatic,main,3,20260213-110143,local,local,300,S,H,A,A,A-S.png,A-H.png,sS,hH,mask-3.png,mask-2.png,h,0,0.9224918996915221,none,-5,0,0.047712200321257114,0.0475297998636961,0.09896100033074617,0.09895720053464174,0.30044039990752935
RSVPLG03,cs,20260213-110117,1.0.2,20251105-084826,761,Practice,T1,1,Automatic,main,4,20260213-110147,local,local,750,S,H,A,E,A-S.png,E-H.png,sS,hH,mask-2.png,mask-1.png,s,1,0.5177769996225834,none,-5,0,0.045809900388121605,0.0475192004814744,0.09996640030294657,0.10088710021227598,0.7497348003089428
