exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,1,20251030-124525,global,local,750,H,H,E,E,H-E.png,E-H.png,hH,hH,mask-4.png,mask-3.png,h,1,0.13896999997086823,none,-5,0,0.09805450006388128,0.09613479999825358,0.19942429999355227,0.19880909996572882,0.7507164000999182
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,2,20251030-124529,local,global,750,S,S,A,A,A-S.png,S-A.png,sS,sS,mask-4.png,mask-3.png,s,1,0.7800636999309063,none,-5,0,0.09643270005472004,0.09772199997678399,0.1999079999513924,0.20151839999016374,0.7495234999805689
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,3,20251030-124534,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-1.png,mask-1.png,s,1,0.32154449995141476,none,-5,0,0.09858689992688596,0.09899059997405857,0.20088739995844662,0.20226489997003227,0.7497084999922663
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,4,20251030-124539,local,local,750,S,H,A,E,A-S.png,E-H.png,sS,hH,mask-2.png,mask-2.png,h,0,0.6966937000397593,none,-5,0,0.0970770000712946,0.09889159991871566,0.2007230999879539,0.20124189998023212,0.7493985000764951
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,5,20251030-124544,local,global,750,S,H,A,E,A-S.png,H-E.png,sS,hH,mask-4.png,mask-4.png,h,0,1.747033099993132,none,-5,0,0.09782130003441125,0.09759709995705634,0.20052110007964075,0.19990639993920922,0.7511707000667229
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,6,20251030-124550,global,local,750,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-4.png,mask-1.png,s,1,0.8643356000538915,none,-5,0,0.09943249996285886,0.09858280001208186,0.20239880005829036,0.20084069995209575,0.750080700032413
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,7,20251030-124555,local,global,750,H,S,E,E,E-H.png,S-E.png,hH,sS,mask-2.png,mask-4.png,s,0,0.5492402999661863,none,-5,0,0.09693479991983622,0.09543600003235042,0.19991909991949797,0.19787610007915646,0.7526461998932064
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,8,20251030-124559,global,global,750,H,H,A,E,H-A.png,H-E.png,hH,hH,mask-2.png,mask-1.png,h,1,0.45950269990134984,none,-5,0,0.09734849992673844,0.09866260003764182,0.19985269999597222,0.1995871999533847,0.7493097999831662
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,9,20251030-124604,global,local,750,H,S,A,E,H-A.png,E-S.png,hH,sS,mask-3.png,mask-2.png,h,1,0.33890870003961027,none,-5,0,0.09808820008765906,0.09583800006657839,0.20055910001974553,0.2001915000146255,0.7519717999966815
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,10,20251030-124609,global,global,750,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-2.png,mask-2.png,s,1,0.3554135999875143,none,-5,0,0.09717220009770244,0.0971323000267148,0.19912590004969388,0.20081960002426058,0.7504781000316143
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,11,20251030-124613,local,local,750,S,S,E,A,E-S.png,A-S.png,sS,sS,mask-2.png,mask-2.png,h,0,0.8887791000306606,none,-5,0,0.09831259993370622,0.09735159995034337,0.20006159995682538,0.20007939997594804,0.7509414999512956
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,12,20251030-124618,global,local,750,S,H,E,A,S-E.png,A-H.png,sS,hH,mask-1.png,mask-4.png,s,1,0.6242863000370562,none,-5,0,0.09893410000950098,0.09743019996676594,0.20187480002641678,0.20032890001311898,0.7517766000237316
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,13,20251030-124623,local,local,750,S,S,A,A,A-S.png,A-S.png,sS,sS,mask-1.png,mask-2.png,s,1,0.8427171000512317,none,-5,0,0.09823869995307177,0.09755589999258518,0.20013629994355142,0.198839700082317,0.7502816999331117
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,14,20251030-124629,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-4.png,mask-4.png,h,1,0.6464982000179589,none,-5,0,0.09755609999410808,0.09756500006187707,0.20042459992691875,0.2001029000384733,0.7505153999663889
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,15,20251030-124634,local,global,750,H,S,E,A,E-H.png,S-A.png,hH,sS,mask-3.png,mask-2.png,h,1,0.6054578000912443,none,-5,0,0.09748590004164726,0.09628960001282394,0.19797009998001158,0.2007021999452263,0.749374600010924
RSVPLG03,cs,20251030-124459,1.0.1,20251020-085245,727,Introduction,T1,1,Automatic,main,16,20251030-124638,global,global,750,H,H,A,A,H-A.png,H-A.png,hH,hH,mask-1.png,mask-4.png,h,1,0.5995222999481484,none,-5,0,0.09759489994030446,0.09748679993208498,0.19949889997951686,0.20044099993538111,0.7498016000026837
RSVPLG03,cs,20251030-124656,1.0.1,20251020-085245,727,Practice,T1,1,Automatic,main,1,20251030-124713,local,local,300,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-1.png,mask-4.png,s,1,0.7127576000057161,none,-5,0,0.04028770001605153,0.047960399999283254,0.09314370003994554,0.10013089992571622,0.2938750000903383
RSVPLG03,cs,20251030-124656,1.0.1,20251020-085245,727,Practice,T1,1,Automatic,main,2,20251030-124718,local,local,300,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-2.png,mask-3.png,s,1,0.9208570000482723,none,-5,0,0.046672599972225726,0.04674150003120303,0.10107370000332594,0.0987938999896869,0.3007957999361679
RSVPLG03,cs,20251030-124656,1.0.1,20251020-085245,727,Practice,T1,1,Automatic,main,3,20251030-124722,global,global,750,H,H,A,A,H-A.png,H-A.png,hH,hH,mask-2.png,mask-2.png,h,1,0.5780699999304488,none,-5,0,0.04767400003038347,0.04752900009043515,0.09991059999447316,0.09962140000425279,0.7512367999879643
RSVPLG03,cs,20251030-124656,1.0.1,20251020-085245,727,Practice,T1,1,Automatic,main,4,20251030-124727,global,local,750,S,H,E,E,S-E.png,E-H.png,sS,hH,mask-1.png,mask-2.png,s,1,0.4544949000701308,none,-5,0,0.04854830005206168,0.047557299956679344,0.10043920006137341,0.09863579994998872,0.7527276000473648
RSVPLG03,cs,20251030-124656,1.0.1,20251020-085245,727,Practice,T1,1,Automatic,main,5,20251030-124732,global,local,300,S,H,E,A,S-E.png,A-H.png,sS,hH,mask-3.png,mask-3.png,s,1,0.6508272000355646,none,-5,0,0.04753310000523925,0.04761160002090037,0.0995374999474734,0.09962650004308671,0.3001983999274671
RSVPLG03,cs,20251030-124656,1.0.1,20251020-085245,727,Practice,T1,1,Automatic,main,6,20251030-124736,local,local,750,H,S,E,A,E-H.png,A-S.png,hH,sS,mask-3.png,mask-1.png,h,1,0.5981474999571219,none,-5,0,0.04639350005891174,0.04675970005337149,0.09951269999146461,0.09977750002872199,0.7513741999864578
