exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,1,20251027-120949,global,global,750,H,S,E,A,H-E.png,S-A.png,hH,sS,mask-2.png,mask-2.png,h,1,4.39759160001995,none,-5,0,0.09037939994595945,0.09756480000214651,0.19185669999569654,0.20138520002365112,0.7428318999591284
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,2,20251027-120958,global,local,750,S,H,A,E,S-A.png,E-H.png,sS,hH,mask-2.png,mask-2.png,s,1,1.4812533999793231,none,-5,0,0.09921030001714826,0.09643520001554862,0.2001204999978654,0.19923370005562901,0.752865299989935
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,3,20251027-121003,global,global,750,H,H,A,E,H-A.png,H-E.png,hH,hH,mask-3.png,mask-2.png,h,1,0.9905727000441402,none,-5,0,0.09627979999640957,0.09856140002375469,0.20138440001755953,0.20061910001095384,0.7507163999835029
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,4,20251027-121009,local,global,750,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-1.png,mask-4.png,h,1,1.615601500030607,none,-5,0,0.09656979999272153,0.09865110000828281,0.19986910000443459,0.2019475999986753,0.749240999983158
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,5,20251027-121014,global,local,750,S,S,E,A,S-E.png,A-S.png,sS,sS,mask-3.png,mask-4.png,s,1,0.7642321999883279,none,-5,0,0.09672470000805333,0.09777930000564083,0.19905039999866858,0.1999358999892138,0.7505463000270538
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,6,20251027-121019,local,global,750,H,H,A,E,A-H.png,H-E.png,hH,hH,mask-4.png,mask-1.png,h,1,1.208925699989777,none,-5,0,0.09746620000805706,0.09657190000871196,0.20129460003226995,0.1999311000108719,0.7520392999867909
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,7,20251027-121025,global,global,750,H,H,A,A,H-A.png,H-A.png,hH,hH,mask-4.png,mask-3.png,h,1,0.8741130999987945,none,-5,0,0.09853050002129748,0.09705129999201745,0.2013503999914974,0.1988565999781713,0.7525369999930263
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,8,20251027-121030,local,local,750,S,H,E,E,E-S.png,E-H.png,sS,hH,mask-2.png,mask-2.png,s,1,1.1539038000046276,none,-5,0,0.09706460003508255,0.09884539997437969,0.20011899998644367,0.20057769998675212,0.7495384000358172
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,9,20251027-121035,local,local,750,H,S,E,A,E-H.png,A-S.png,hH,sS,mask-1.png,mask-2.png,s,0,1.0316561000072397,none,-5,0,0.09903670003404841,0.09813810000196099,0.20114229997852817,0.20111690001795068,0.7518129000090994
RSVPLG03,JM,20251027-120843,1.0.1,20251020-085245,717,Introduction,T1,1,Automatic,main,10,20251027-121040,global,local,750,S,S,E,A,S-E.png,A-S.png,sS,sS,mask-1.png,mask-1.png,s,1,2.6520612000022084,none,-5,0,0.09745539998402819,0.09735400002682582,0.20070789998862892,0.20028310001362115,0.7519279000116512
