exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,1,20251023-110228,global,local,750,H,S,A,A,H-A.png,A-S.png,hH,sS,mask-3.png,mask-3.png,h,1,2.440524899997399,none,-5,0,0.08986410000943579,0.10071749999769963,0.19050710000738036,0.2005561999976635,0.7406189000030281
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,2,20251023-110235,local,local,750,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-4.png,mask-4.png,s,1,1.5190540000039618,none,-5,0,0.09954929999366868,0.09969170000113081,0.19997019998845644,0.19948009999643546,0.7504530000005616
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,3,20251023-110241,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-3.png,mask-1.png,h,1,2.0302502999984426,none,-5,0,0.10172099999908824,0.09969610000553075,0.20160559999931138,0.19961209999746643,0.7516504999948665
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,4,20251023-110247,local,local,750,H,H,E,A,E-H.png,A-H.png,hH,hH,mask-4.png,mask-1.png,s,0,2.7046956999984104,none,-5,0,0.09957890000077896,0.09911219999776222,0.19952720000583213,0.1996350999979768,0.7507402000046568
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,5,20251023-110254,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-4.png,mask-4.png,s,1,1.336852699998417,none,-5,0,0.099671899995883,0.1007223999913549,0.19962329999543726,0.2004804000025615,0.7493373000033898
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,6,20251023-110259,global,local,750,H,H,E,E,H-E.png,E-H.png,hH,hH,mask-4.png,mask-1.png,h,1,0.4540700000070501,none,-5,0,0.10156700000516139,0.09935839999525342,0.2015354000031948,0.1992921000055503,0.7521316000056686
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,7,20251023-110304,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-1.png,mask-1.png,s,1,0.9351494000002276,none,-5,0,0.09899969999969471,0.09947049999027513,0.19990449999750126,0.20090359999448992,0.7497389000054682
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,8,20251023-110309,local,global,750,S,H,E,E,E-S.png,H-E.png,sS,hH,mask-3.png,mask-2.png,s,1,1.1367676999943797,none,-5,0,0.09986709999793675,0.0998535999970045,0.19974929999443702,0.1993849999998929,0.7500989999971353
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,9,20251023-110314,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-3.png,mask-4.png,s,1,0.7594424999988405,none,-5,0,0.09878770000068471,0.09940390000701882,0.20091559999855235,0.198963900009403,0.7508135999960359
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,10,20251023-110319,global,local,750,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-2.png,mask-1.png,h,1,1.1726584999996703,none,-5,0,0.09976509999250993,0.10040029999800026,0.19961260000127368,0.20079119999718387,0.7490683999931207
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,11,20251023-110325,local,global,750,S,S,A,A,A-S.png,S-A.png,sS,sS,mask-2.png,mask-4.png,s,1,1.017066900007194,none,-5,0,0.0995344999973895,0.1007852000038838,0.199989499989897,0.19977380000636913,0.7500789999903645
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,12,20251023-110330,local,global,750,S,H,E,A,E-S.png,H-A.png,sS,hH,mask-1.png,mask-1.png,h,0,0.9933696999942185,none,-5,0,0.10059860000910703,0.1001105000032112,0.20043230000010226,0.1994680000061635,0.7516147999995155
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,13,20251023-110335,global,global,750,H,H,A,E,H-A.png,H-E.png,hH,hH,mask-2.png,mask-1.png,h,1,0.2819387000054121,none,-5,0,0.0995870000042487,0.09952540000085719,0.2005834000010509,0.20041619999392424,0.7512162000057288
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,14,20251023-110339,global,global,750,H,H,E,E,H-E.png,H-E.png,hH,hH,mask-3.png,mask-2.png,h,1,0.33304369999677874,none,-5,0,0.1001210000104038,0.09983439999632537,0.19930150000436697,0.19973449999815784,0.7502703000063775
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,15,20251023-110344,local,local,750,S,H,E,E,E-S.png,E-H.png,sS,hH,mask-1.png,mask-2.png,s,1,0.586479200006579,none,-5,0,0.0997328999947058,0.10163429999374785,0.20034969999687746,0.20034100000339095,0.7499787999986438
RSVPLG03,km,20251023-110157,1.0.1,20251023-100704,712,Introduction,T1,1,Automatic,main,16,20251023-110349,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-2.png,mask-2.png,s,1,0.6138642000005348,none,-5,0,0.10040080000180751,0.09983140000258572,0.20067020000715274,0.1986213000054704,0.7525242999981856
RSVPLG03,km,20251023-110411,1.0.1,20251023-100704,712,Practice,T1,1,Automatic,main,1,20251023-110427,global,global,750,H,H,A,A,H-A.png,H-A.png,hH,hH,mask-2.png,mask-1.png,h,1,1.561551699996926,none,-5,0,0.046852200001012534,0.049765499992645346,0.09788000000116881,0.10166040000331122,0.7494616000039969
RSVPLG03,km,20251023-110411,1.0.1,20251023-100704,712,Practice,T1,1,Automatic,main,2,20251023-110433,local,global,750,S,H,A,E,A-S.png,H-E.png,sS,hH,mask-2.png,mask-1.png,s,1,1.3429769000067608,none,-5,0,0.05035259999567643,0.04943739999725949,0.10113360000832472,0.10039189999224618,0.7506217000045581
RSVPLG03,km,20251023-110411,1.0.1,20251023-100704,712,Practice,T1,1,Automatic,main,3,20251023-110438,local,local,750,H,S,E,E,E-H.png,E-S.png,hH,sS,mask-2.png,mask-3.png,h,1,0.7547248000046238,none,-5,0,0.05001939999056049,0.049264000001130626,0.10154029999102931,0.09964339999714866,0.751959999994142
RSVPLG03,km,20251023-110411,1.0.1,20251023-100704,712,Practice,T1,1,Automatic,main,4,20251023-110443,local,global,750,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-4.png,mask-1.png,h,0,0.42767650001042057,none,-5,0,0.051354700000956655,0.0515400000003865,0.10187199999927543,0.10019369999645278,0.7519086999964202
RSVPLG03,km,20251023-110411,1.0.1,20251023-100704,712,Practice,T1,1,Automatic,main,5,20251023-110447,local,global,300,H,S,A,E,A-H.png,S-E.png,hH,sS,mask-4.png,mask-4.png,h,1,0.593630999996094,none,-5,0,0.04993839999951888,0.04804860000149347,0.09994869999354705,0.10050510001019575,0.29994349999469705
RSVPLG03,km,20251023-110411,1.0.1,20251023-100704,712,Practice,T1,1,Automatic,main,6,20251023-110451,global,global,300,S,S,E,A,S-E.png,S-A.png,sS,sS,mask-4.png,mask-1.png,s,1,1.0318995999987237,none,-5,0,0.05185699999856297,0.049617399999988265,0.10142829999676906,0.09970449999673292,0.3012222999968799
RSVPLG03,km,20251023-110411,1.0.1,20251023-100704,712,Practice,T1,1,Automatic,main,7,20251023-110456,global,global,750,S,H,A,E,S-A.png,H-E.png,sS,hH,mask-3.png,mask-1.png,s,1,0.28563449998910073,none,-5,0,0.04963789999601431,0.05157360000885092,0.10058159999607597,0.10124329999962356,0.7513190999889048
RSVPLG03,km,20251023-110411,1.0.1,20251023-100704,712,Practice,T1,1,Automatic,main,8,20251023-110500,local,local,750,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-4.png,mask-4.png,s,1,0.41386400000192225,none,-5,0,0.04980750000686385,0.0498241000022972,0.10050410000258125,0.09979619999649003,0.751175700002932
