exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,1,20251023-091325,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-3.png,mask-1.png,s,1,3.4871621999918716,none,-5,0,0.09531840001000091,0.09957950000534765,0.1955467000079807,0.19988300000841264,0.7454706999997143
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,2,20251023-091333,global,global,750,H,H,A,E,H-A.png,H-E.png,hH,hH,mask-3.png,mask-4.png,h,1,0.4673134000040591,none,-5,0,0.09901799999352079,0.09983989999454934,0.19986919999064412,0.20038280000153463,0.7497257999930298
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,3,20251023-091338,local,global,750,H,H,E,A,E-H.png,H-A.png,hH,hH,mask-3.png,mask-4.png,s,0,0.7756034000049112,none,-5,0,0.1009699999995064,0.09995230000640731,0.20210559999395628,0.19945390000066254,0.7521449999912875
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,4,20251023-091343,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-2.png,mask-2.png,h,1,0.7112520000082441,none,-5,0,0.09997009999642614,0.09914230000867974,0.19922730000689626,0.19875350000802428,0.7505940999981249
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,5,20251023-091348,global,global,750,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-2.png,mask-3.png,s,1,0.33250749998842366,none,-5,0,0.10125479999987874,0.09892629999376368,0.19980760000180453,0.19871459998830687,0.7517332000134047
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,6,20251023-091352,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-2.png,mask-1.png,s,0,1.5977951000095345,none,-5,0,0.09954599999764469,0.09903890000714455,0.20059849999961443,0.20024580000608694,0.7516823999903863
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,7,20251023-091358,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-3.png,mask-2.png,h,1,2.8539061000046786,none,-5,0,0.10018449999915902,0.10066630000073928,0.19939560000784695,0.20127079999656416,0.7505858000076842
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,8,20251023-091405,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-4.png,mask-2.png,s,1,1.1619829999981448,none,-5,0,0.10007679999398533,0.09871560000465252,0.20026310000685044,0.19882620000862516,0.7502593999961391
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,9,20251023-091410,global,local,750,H,S,A,E,H-A.png,E-S.png,hH,sS,mask-3.png,mask-3.png,s,0,2.668337499999325,none,-5,0,0.0994842000072822,0.09894870000425726,0.19980729999952018,0.19908479999867268,0.7505557999975281
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,10,20251023-091417,global,local,750,S,S,E,A,S-E.png,A-S.png,sS,sS,mask-2.png,mask-4.png,s,1,0.9796518000075594,none,-5,0,0.10132080000767019,0.10115490001044236,0.19898770000145305,0.20011040000827052,0.7495836000016425
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,11,20251023-091422,global,local,750,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-4.png,mask-4.png,h,1,1.6131069999973988,none,-5,0,0.09987569999066181,0.09851260000141338,0.19980560000112746,0.2000430000043707,0.7510364999907324
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,12,20251023-091428,local,global,750,S,H,A,A,A-S.png,H-A.png,sS,hH,mask-1.png,mask-3.png,h,0,2.0186606999923242,none,-5,0,0.10007030000269879,0.09806689999822993,0.20025380000879522,0.19939090000116266,0.7518546000064816
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,13,20251023-091434,local,global,750,H,H,A,A,A-H.png,H-A.png,hH,hH,mask-2.png,mask-1.png,h,1,2.0862621999986004,none,-5,0,0.09972600000037346,0.0999298000097042,0.19961969999712892,0.20131750000291504,0.7497388999909163
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,14,20251023-091441,global,global,750,H,S,A,A,H-A.png,S-A.png,hH,sS,mask-1.png,mask-4.png,s,0,1.1216472999949474,none,-5,0,0.09742699998605531,0.09952280001016334,0.19887829999788664,0.19863930001156405,0.750699899988831
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,15,20251023-091446,global,global,750,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-4.png,mask-1.png,h,0,3.096205900001223,none,-5,0,0.10007630000473,0.09899110000696965,0.1990265000058571,0.20038080000085756,0.7499922999995761
RSVPLG03,km,20251023-091255,1.0.1,20250923-093501,710,Introduction,T1,1,Automatic,main,16,20251023-091453,local,global,750,H,S,A,E,A-H.png,S-E.png,hH,sS,mask-2.png,mask-4.png,h,1,2.2633912000019336,none,-5,0,0.0990070999978343,0.10041060000366997,0.19996009999886155,0.20094129999051802,0.750386100000469
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,1,20251023-091551,local,global,300,H,S,E,E,E-H.png,S-E.png,hH,sS,mask-3.png,mask-2.png,h,1,1.2898223000083817,none,-5,0,0.049227800001972355,0.05178180000802968,0.09899769999901764,0.10102080000797287,0.2994124999968335
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,2,20251023-091556,global,global,300,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-3.png,mask-4.png,s,1,1.023612699995283,none,-5,0,0.051383500001975335,0.050316799999563955,0.10153260000515729,0.10013669999898411,0.3012767000036547
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,3,20251023-091600,local,global,750,S,H,A,A,A-S.png,H-A.png,sS,hH,mask-2.png,mask-3.png,h,0,1.157692799999495,none,-5,0,0.049460999987786636,0.05070420000993181,0.1017293999902904,0.1007786000118358,0.75172419998853
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,4,20251023-091606,global,local,750,H,S,E,A,H-E.png,A-S.png,hH,sS,mask-4.png,mask-2.png,s,0,1.2482582000084221,none,-5,0,0.04901339999923948,0.05054879999079276,0.09871679999923799,0.10066359999473207,0.7500499000016134
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,5,20251023-091611,local,global,300,S,H,E,E,E-S.png,H-E.png,sS,hH,mask-4.png,mask-1.png,s,1,1.6218231999955606,none,-5,0,0.049151499988511205,0.04963090000092052,0.09923009999329224,0.09936839999863878,0.30061469999782275
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,6,20251023-091616,global,global,750,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-4.png,mask-1.png,s,1,1.260686399997212,none,-5,0,0.0500733999942895,0.05000680001103319,0.10033929999917746,0.09912660000554752,0.7539428999880329
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,7,20251023-091622,local,local,750,H,H,E,A,E-H.png,A-H.png,hH,hH,mask-3.png,mask-1.png,h,1,1.2104060000128811,none,-5,0,0.050513799986219965,0.05095419999270234,0.10022860000026412,0.10139569999591913,0.7521743999968749
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,8,20251023-091627,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-2.png,mask-4.png,s,1,0.953149900000426,none,-5,0,0.049208500000531785,0.048109800001839176,0.09951240000373218,0.10013780000736006,0.7525892999983625
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,9,20251023-091632,local,local,300,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-2.png,mask-1.png,s,1,1.777868999997736,none,-5,0,0.049973100001807325,0.05001779999292921,0.10006219999922905,0.10019979999924544,0.3009090000123251
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,10,20251023-091637,global,local,300,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-3.png,mask-2.png,h,0,1.0952136999985669,none,-5,0,0.04842449999705423,0.05053980000957381,0.09901600000739563,0.10079010001209099,0.2989421999955084
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,11,20251023-091642,local,local,300,H,H,E,A,E-H.png,A-H.png,hH,hH,mask-1.png,mask-3.png,h,1,1.7339188000041759,none,-5,0,0.049590700000408106,0.049353800000972115,0.10061530000530183,0.09954119999019895,0.30178420001175255
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,12,20251023-091647,local,local,750,H,S,E,E,E-H.png,E-S.png,hH,sS,mask-2.png,mask-2.png,s,0,1.525854999999865,none,-5,0,0.05018549998931121,0.0498236999992514,0.10203369999362621,0.10020709999662358,0.7524776999925962
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,13,20251023-091653,global,local,750,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-2.png,mask-1.png,h,0,1.0668417000124464,none,-5,0,0.04870230000233278,0.05010720000427682,0.09964250000484753,0.10050339999725111,0.7526225000037812
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,14,20251023-091658,global,global,750,H,S,A,A,H-A.png,S-A.png,hH,sS,mask-3.png,mask-3.png,s,0,1.2378347999911057,none,-5,0,0.04988930000399705,0.04862850000790786,0.1010383999964688,0.09938330001023132,0.7529138999962015
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,15,20251023-091703,global,local,300,H,S,E,A,H-E.png,A-S.png,hH,sS,mask-2.png,mask-2.png,h,1,1.1763547000009567,none,-5,0,0.05050130000745412,0.0481761999981245,0.10044270000071265,0.09890859998995438,0.3017990000080317
RSVPLG03,km,20251023-091523,1.0.1,20250923-093501,710,Practice,T1,1,Automatic,main,16,20251023-091708,global,global,300,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-1.png,mask-2.png,h,0,1.606041400009417,none,-5,0,0.05114379999577068,0.04883089999202639,0.10101419998682104,0.09941579999576788,0.3016748999943957
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,1,20251023-091819,local,local,750,S,S,E,E,E-S.png,E-S.png,sS,sS,mask-2.png,mask-1.png,s,1,1.3859354999876814,h,0,1.1051780999987386,0.08943079999880865,0.10025249999307562,0.18890719999035355,0.2005944999982603,0.737935600001947
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,2,20251023-091826,local,local,750,H,H,E,A,E-H.png,A-H.png,hH,hH,mask-4.png,mask-4.png,h,1,1.3371247000031872,h,1,0.9133122999919578,0.09972379999817349,0.09852310000860598,0.20120049999968614,0.19939280000107829,0.7507437999884132
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,3,20251023-091832,global,local,750,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-2.png,mask-1.png,s,1,1.308474200006458,h,0,0.7369605999992928,0.09941429999889806,0.10015699999348726,0.19948619999922812,0.2005308999941917,0.7497401000000536
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,4,20251023-091839,global,global,750,H,H,A,E,H-A.png,H-E.png,hH,hH,mask-3.png,mask-3.png,h,1,1.8965062000061153,h,1,0.5431580000004033,0.10002869999152608,0.09909970000444446,0.20146399999794085,0.19903480001084972,0.7506924999906914
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,5,20251023-091845,local,local,750,H,H,E,A,E-H.png,A-H.png,hH,hH,mask-4.png,mask-1.png,h,1,1.7205590000085067,s,0,0.3687703000032343,0.09813850000500679,0.10003030000370927,0.19819290000305045,0.19882520000101067,0.7491510999971069
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,6,20251023-091852,local,global,750,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-4.png,mask-1.png,s,0,2.016103700007079,h,1,0.6565259999915725,0.1010485000006156,0.10028309999324847,0.20050909998826683,0.1988390999904368,0.7516258999967249
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,7,20251023-091859,global,local,750,S,S,A,E,S-A.png,E-S.png,sS,sS,mask-2.png,mask-2.png,h,0,2.471870900000795,s,1,0.9114683999941917,0.10058030000072904,0.09753150001051836,0.20025730000634212,0.1998176000051899,0.7517498999950476
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,8,20251023-091907,global,global,750,H,S,E,E,H-E.png,S-E.png,hH,sS,mask-3.png,mask-3.png,h,1,2.855220500001451,h,0,0.8004376000026241,0.09940740000456572,0.10183719999622554,0.20204620000731666,0.20088220000616275,0.7503575000009732
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,9,20251023-091915,local,local,750,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-2.png,mask-3.png,s,1,2.0046478000003844,h,1,0.5290343999949982,0.09845459999633022,0.0998258000036003,0.1995613999897614,0.19947820001107175,0.7494771999918157
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,10,20251023-091921,local,global,750,S,H,E,E,E-S.png,H-E.png,sS,hH,mask-1.png,mask-4.png,s,1,1.47525570000289,h,1,0.49857039999915287,0.09953479999967385,0.10006040000007488,0.19995870000275318,0.19859149999683723,0.7509100000024773
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,11,20251023-091928,global,global,750,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-2.png,mask-4.png,h,0,3.4895391000027303,s,0,0.5908908999990672,0.1009180999972159,0.10118559999682475,0.2013567999965744,0.1996015000040643,0.7509559000027366
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,12,20251023-091936,local,global,750,S,S,E,A,E-S.png,S-A.png,sS,sS,mask-4.png,mask-2.png,h,0,2.047496200000751,s,1,0.730774299998302,0.09986810000555124,0.10045440000249073,0.1997687999974005,0.20038369999383576,0.7494672000029823
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,13,20251023-091943,local,global,750,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-2.png,mask-2.png,h,0,1.2347368000046117,h,0,1.298602499999106,0.09701840000343509,0.09950850000313949,0.1975574000098277,0.19997200000216253,0.7487257000029786
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,14,20251023-091950,global,global,750,H,S,A,A,H-A.png,S-A.png,hH,sS,mask-2.png,mask-4.png,h,1,1.6897037000017008,s,1,0.9128740000014659,0.09970649999740999,0.09999409998999909,0.20003690000157803,0.2004807999910554,0.7498252000077628
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,15,20251023-091957,global,local,750,S,H,E,A,S-E.png,A-H.png,sS,hH,mask-3.png,mask-3.png,s,1,1.6143087999953423,h,1,0.5117545999964932,0.0999489999958314,0.09967640000104439,0.19891269999789074,0.19921580000664108,0.7498534999904223
RSVPLG03,km,20251023-091742,1.0.1,20250923-093501,710,Introduction,Both,1,Automatic,main,16,20251023-092004,global,local,750,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-1.png,mask-1.png,s,1,1.0752421999932267,h,0,0.7820937000069534,0.09998600000108127,0.09992269999929704,0.19926549999217968,0.1995496000017738,0.7501851999986684
RSVPLG03,km,20251023-092025,1.0.1,20250923-093501,710,Practice,Both,1,Automatic,main,1,20251023-092047,global,local,750,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-2.png,mask-4.png,s,1,1.4663835000101244,h,0,0.8503778999875067,0.042000500005087815,0.04824699999880977,0.09399569999368396,0.10038499999791384,0.7455649000039557
RSVPLG03,km,20251023-092025,1.0.1,20250923-093501,710,Practice,Both,1,Automatic,main,2,20251023-092054,local,global,300,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-4.png,mask-3.png,s,1,2.668906999999308,s,1,1.2481250999990152,0.05006819999834988,0.04960379999829456,0.10089130001142621,0.1009007999964524,0.3017586000059964
RSVPLG03,km,20251023-092025,1.0.1,20250923-093501,710,Practice,Both,1,Automatic,main,3,20251023-092101,local,local,300,S,S,E,E,E-S.png,E-S.png,sS,sS,mask-1.png,mask-2.png,h,0,2.815228199993726,s,1,1.1200284000078682,0.04868429999623913,0.049572299991268665,0.10008989999187179,0.10104589999536984,0.30019090000132564
RSVPLG03,km,20251023-092025,1.0.1,20250923-093501,710,Practice,Both,1,Automatic,main,4,20251023-092109,local,local,750,H,S,E,A,E-H.png,A-S.png,hH,sS,mask-3.png,mask-3.png,s,0,1.2973710999940522,h,0,2.066104700003052,0.05137349999858998,0.04976749999332242,0.10056299999996554,0.09936589999415446,0.7522609000006923
RSVPLG03,km,20251023-092025,1.0.1,20250923-093501,710,Practice,Both,1,Automatic,main,5,20251023-092117,global,local,300,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-4.png,mask-2.png,s,1,1.2756489000021247,h,0,0.4818918999953894,0.05038869999407325,0.05108299999847077,0.1004121000005398,0.10170729999663308,0.3010426999971969
RSVPLG03,km,20251023-092025,1.0.1,20250923-093501,710,Practice,Both,1,Automatic,main,6,20251023-092122,local,global,300,S,H,A,E,A-S.png,H-E.png,sS,hH,mask-3.png,mask-1.png,h,0,1.2230132999975467,s,0,0.2885773000016343,0.051044200008618645,0.050626399999600835,0.10235280000779312,0.10112249999656342,0.3017200000031153
RSVPLG03,km,20251023-092025,1.0.1,20250923-093501,710,Practice,Both,1,Automatic,main,7,20251023-092127,local,local,750,S,H,E,E,E-S.png,E-H.png,sS,hH,mask-2.png,mask-4.png,s,1,1.3738833999959752,h,1,1.3610132000030717,0.05166610000014771,0.04982439999002963,0.09959329999401234,0.10014929999306332,0.7531457000004593
RSVPLG03,km,20251023-092025,1.0.1,20250923-093501,710,Practice,Both,1,Automatic,main,8,20251023-092134,global,local,750,H,H,A,E,H-A.png,E-H.png,hH,hH,mask-1.png,mask-3.png,h,1,1.13475379999727,s,0,0.5788726000027964,0.04853640000510495,0.048276800007442944,0.10071040000184439,0.09862560000328813,0.7517192999948747
