exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,1,20260219-101655,local,global,750,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-4.png,mask-4.png,h,1,7.959553999826312,none,-5,0,0.04129649978131056,0.048712500371038914,0.09443859942257404,0.1003449996933341,0.7452863994985819
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,2,20260219-101707,local,local,750,S,S,E,E,E-S.png,E-S.png,sS,sS,mask-3.png,mask-1.png,s,1,2.7165208999067545,none,-5,0,0.04867029935121536,0.048007999546825886,0.10039429925382137,0.09938689973205328,0.7525172997266054
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,3,20260219-101714,global,local,300,S,H,A,E,S-A.png,E-H.png,sS,hH,mask-4.png,mask-1.png,s,1,3.4587407000362873,none,-5,0,0.04751119948923588,0.048440500162541866,0.10058819968253374,0.10114710032939911,0.3001141995191574
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,4,20260219-101721,global,global,750,H,H,E,E,H-E.png,H-E.png,hH,hH,mask-3.png,mask-2.png,s,0,4.974719800055027,none,-5,0,0.04754969943314791,0.04771410021930933,0.10057029966264963,0.10093179997056723,0.7521973997354507
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,5,20260219-101730,local,local,750,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-4.png,mask-2.png,s,1,1.7831208994612098,none,-5,0,0.04918280057609081,0.047794099897146225,0.10179240070283413,0.10029339976608753,0.7533695008605719
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,6,20260219-101736,local,local,300,S,S,A,A,A-S.png,A-S.png,sS,sS,mask-3.png,mask-3.png,h,0,1.7598173003643751,none,-5,0,0.04776750039309263,0.046394700184464455,0.10062710009515285,0.09954560082405806,0.3029520995914936
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,7,20260219-101741,local,global,300,H,S,E,E,E-H.png,S-E.png,hH,sS,mask-4.png,mask-3.png,s,0,1.1274089002981782,none,-5,0,0.048650000244379044,0.04782730061560869,0.10085620079189539,0.1011479003354907,0.3007455999031663
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,8,20260219-101746,global,global,750,H,H,A,E,H-A.png,H-E.png,hH,hH,mask-2.png,mask-3.png,h,1,1.7863396005705,none,-5,0,0.04616559948772192,0.047972300089895725,0.09946239925920963,0.10100180003792048,0.75068339984864
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,9,20260219-101752,global,global,300,H,S,E,A,H-E.png,S-A.png,hH,sS,mask-2.png,mask-4.png,s,0,2.5162137001752853,none,-5,0,0.048643399961292744,0.04770690016448498,0.10184079967439175,0.09895110037177801,0.30286419950425625
RSVPLG03,JM,20260219-101625,1.0.2,20251105-084826,769,Practice,T1,1,Automatic,main,10,20260219-101758,local,local,300,H,S,A,E,A-H.png,E-S.png,hH,sS,mask-1.png,mask-4.png,h,1,0.9823823003098369,none,-5,0,0.047738599590957165,0.04654360003769398,0.10146179981529713,0.09973089955747128,0.3028752999380231
