exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,1,20260504-173251,global,global,750,H,H,A,E,H-A.png,H-E.png,hH,hH,mask-3.png,mask-2.png,h,1,0.897392800077796,none,-5,0,0.09868759987875819,0.09659169986844063,0.20176990004256368,0.20072979992255569,0.7524530999362469
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,2,20260504-173256,local,global,750,S,H,E,E,E-S.png,H-E.png,sS,hH,mask-1.png,mask-4.png,h,0,1.1784874997101724,none,-5,0,0.09755139984190464,0.09616040019318461,0.19967180024832487,0.19989640032872558,0.7515711998566985
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,3,20260504-173301,local,local,750,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-2.png,mask-3.png,h,1,1.022147599607706,none,-5,0,0.09948459966108203,0.0972886998206377,0.20134739996865392,0.2001697001978755,0.751505599822849
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,4,20260504-173306,local,global,750,H,H,A,A,A-H.png,H-A.png,hH,hH,mask-4.png,mask-1.png,h,1,0.5898376000113785,none,-5,0,0.09660559985786676,0.09945299988612533,0.199222800321877,0.2017697999253869,0.7496670000255108
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,5,20260504-173311,global,global,750,S,H,A,A,S-A.png,H-A.png,sS,hH,mask-2.png,mask-4.png,multiple,-2,1.006657499819994,none,-5,0,0.0975846997462213,0.09581079985946417,0.1995628997683525,0.20037189964205027,0.7510755001567304
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,6,20260504-173316,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-4.png,mask-4.png,h,1,1.020176200196147,none,-5,0,0.09744579996913671,0.09719419991597533,0.2015158999711275,0.20103840017691255,0.7508159000426531
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,7,20260504-173322,global,global,750,H,H,E,A,H-E.png,H-A.png,hH,hH,mask-4.png,mask-4.png,h,1,0.6220358996652067,none,-5,0,0.09858139976859093,0.09661910030990839,0.20062359981238842,0.19972830032929778,0.7510797996073961
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,8,20260504-173326,local,global,750,H,H,A,A,A-H.png,H-A.png,hH,hH,mask-4.png,mask-4.png,h,1,0.41630000015720725,none,-5,0,0.09719370026141405,0.09686900023370981,0.20030259992927313,0.19994560023769736,0.750741200055927
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,9,20260504-173331,local,local,750,S,H,A,E,A-S.png,E-H.png,sS,hH,mask-1.png,mask-1.png,s,1,0.7514641000889242,none,-5,0,0.0962392003275454,0.09733950020745397,0.20034119999036193,0.20046309987083077,0.7500100000761449
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,10,20260504-173336,global,local,750,S,S,E,A,S-E.png,A-S.png,sS,sS,mask-4.png,mask-2.png,s,1,0.383320199791342,none,-5,0,0.09676609979942441,0.09597479971125722,0.199908799957484,0.1992969997227192,0.7503978000022471
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,11,20260504-173341,local,global,750,S,H,E,A,E-S.png,H-A.png,sS,hH,mask-1.png,mask-2.png,h,0,0.3214131002314389,none,-5,0,0.09638960007578135,0.09645979991182685,0.198696400038898,0.19930220022797585,0.7500819000415504
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,12,20260504-173345,global,local,750,H,S,A,A,H-A.png,A-S.png,hH,sS,mask-4.png,mask-4.png,h,1,1.2166066002100706,none,-5,0,0.09742720006033778,0.09846600005403161,0.19939219998195767,0.2004657001234591,0.7497779000550508
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,13,20260504-173351,global,local,750,S,H,A,E,S-A.png,E-H.png,sS,hH,mask-3.png,mask-3.png,s,1,0.6808635001070797,none,-5,0,0.09692570008337498,0.09755579987540841,0.2008092999458313,0.200501199811697,0.7506091999821365
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,14,20260504-173355,global,global,750,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-2.png,mask-1.png,s,1,0.620696899946779,none,-5,0,0.09659670013934374,0.09740230021998286,0.19853870011866093,0.2002797001041472,0.7502366998232901
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,15,20260504-173400,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-3.png,mask-4.png,s,1,0.5364916999824345,none,-5,0,0.0962037998251617,0.09723640000447631,0.20018719974905252,0.20041829999536276,0.7498129000887275
RSVPLG03,sg,20260504-173223,1.0.2,20251105-084826,838,Introduction,T1,1,Automatic,main,16,20260504-173405,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-2.png,mask-3.png,s,0,0.6785249002277851,none,-5,0,0.09765570005401969,0.09755769977346063,0.19961730018258095,0.20064559997990727,0.751131100114435
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,1,20260504-173524,global,local,300,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-1.png,mask-3.png,h,1,0.5702746002934873,none,-5,0,0.048864600248634815,0.048799500335007906,0.10089770006015897,0.09979060012847185,0.3008226999081671
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,2,20260504-173528,global,global,750,H,H,A,E,H-A.png,H-E.png,hH,hH,mask-3.png,mask-2.png,h,1,0.5011558001860976,none,-5,0,0.04649239964783192,0.04869859991595149,0.09879299998283386,0.10018999967724085,0.7493773000314832
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,3,20260504-173533,local,global,750,S,H,A,A,A-S.png,H-A.png,sS,hH,mask-2.png,mask-2.png,h,0,0.5310093001462519,none,-5,0,0.04785099998116493,0.04775740019977093,0.10066429991275072,0.10001400019973516,0.7509225001558661
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,4,20260504-173537,local,local,300,H,S,A,E,A-H.png,E-S.png,hH,sS,mask-3.png,mask-4.png,h,1,1.2772068995982409,none,-5,0,0.04757580021396279,0.045189100317656994,0.10059599997475743,0.09901040000841022,0.3013047999702394
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,5,20260504-173542,local,local,750,S,S,E,A,E-S.png,A-S.png,sS,sS,mask-3.png,mask-4.png,s,1,0.37720140023157,none,-5,0,0.046784000005573034,0.047727399971336126,0.09873660001903772,0.09993959963321686,0.7501667002215981
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,6,20260504-173546,global,local,750,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-3.png,mask-2.png,s,1,0.6187306996434927,none,-5,0,0.04641709988936782,0.04753720015287399,0.0994297000579536,0.10103460028767586,0.7497056997381151
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,7,20260504-173551,global,global,750,H,H,E,A,H-E.png,H-A.png,hH,hH,mask-1.png,mask-1.png,h,1,0.5522936000488698,none,-5,0,0.04647029982879758,0.046901300083845854,0.09970169980078936,0.10020799981430173,0.7499823998659849
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,8,20260504-173556,local,global,300,H,S,A,A,A-H.png,S-A.png,hH,sS,mask-1.png,mask-1.png,s,0,0.7234174995683134,none,-5,0,0.04845030000433326,0.04734600009396672,0.10064349975436926,0.10174900013953447,0.3008235995657742
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,9,20260504-173600,local,global,750,H,S,A,E,A-H.png,S-E.png,hH,sS,mask-1.png,mask-3.png,h,1,0.5890554999932647,none,-5,0,0.04747190000489354,0.04769070027396083,0.1006788001395762,0.09787900000810623,0.7517748000100255
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,10,20260504-173605,local,global,300,H,H,A,A,A-H.png,H-A.png,hH,hH,mask-2.png,mask-2.png,h,1,0.5122679998166859,none,-5,0,0.04772720020264387,0.046431999653577805,0.0999218001961708,0.09963099984452128,0.3013043003156781
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,11,20260504-173609,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-4.png,mask-2.png,h,1,0.5752491001039743,none,-5,0,0.04842100013047457,0.04851169977337122,0.1012949999421835,0.09954999992623925,0.7508280002512038
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,12,20260504-173613,global,local,750,H,H,A,E,H-A.png,E-H.png,hH,hH,mask-4.png,mask-1.png,h,1,0.47025529993698,none,-5,0,0.04770160000771284,0.04874370014294982,0.09999070037156343,0.10095780016854405,0.7488139001652598
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,13,20260504-173618,global,global,300,H,S,A,A,H-A.png,S-A.png,hH,sS,mask-4.png,mask-1.png,s,0,0.6168181002140045,none,-5,0,0.04718929994851351,0.04736980004236102,0.09937580022960901,0.09943609964102507,0.2999137002043426
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,14,20260504-173622,local,local,300,S,S,A,A,A-S.png,A-S.png,sS,sS,mask-3.png,mask-1.png,h,0,0.45222320035099983,none,-5,0,0.04681349964812398,0.04873490007594228,0.1009537996724248,0.10070599988102913,0.2995599997229874
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,15,20260504-173626,global,local,300,S,H,E,E,S-E.png,E-H.png,sS,hH,mask-1.png,mask-1.png,s,1,0.35217349976301193,none,-5,0,0.04748759977519512,0.048811799846589565,0.09892569994553924,0.10077119991183281,0.29889019997790456
RSVPLG03,sg,20260504-173505,1.0.2,20251105-084826,838,Practice,T1,1,Automatic,main,16,20260504-173630,global,global,300,S,H,A,E,S-A.png,H-E.png,sS,hH,mask-2.png,mask-2.png,s,1,0.40683180000633,none,-5,0,0.04774289997294545,0.04755009990185499,0.10103400005027652,0.09951400011777878,0.3000365998595953
