exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,1,20260319-160741,local,global,750,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-3.png,mask-3.png,h,1,1.3208407000056468,none,-5,0,0.090414200007217,0.09881460000178777,0.18945870001334697,0.19931940000969917,0.7426116999995429
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,2,20260319-160746,global,local,750,H,H,A,E,H-A.png,E-H.png,hH,hH,mask-3.png,mask-2.png,h,1,2.0486847999854945,none,-5,0,0.10123879997991025,0.09950179999577813,0.20067209997796454,0.19945539999753237,0.7517033999902196
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,3,20260319-160752,global,global,750,S,S,A,E,S-A.png,S-E.png,sS,sS,mask-4.png,mask-3.png,s,1,1.0524716000072658,none,-5,0,0.10130100001697429,0.10074769999482669,0.20126689999597147,0.1996762999915518,0.7509199000196531
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,4,20260319-160757,global,local,750,H,S,A,E,H-A.png,E-S.png,hH,sS,mask-4.png,mask-4.png,h,1,0.902713900024537,none,-5,0,0.10126120000495575,0.10010899999178946,0.20018590000108816,0.19968719998723827,0.7507872000278439
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,5,20260319-160802,global,local,750,H,S,A,E,H-A.png,E-S.png,hH,sS,mask-3.png,mask-4.png,s,0,0.7760117999860086,none,-5,0,0.09886070000356995,0.10068819997832179,0.19771249999757856,0.2006000999826938,0.7485034000128508
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,6,20260319-160807,local,local,750,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-1.png,mask-4.png,h,1,0.44957399999839254,none,-5,0,0.10161260000313632,0.09995370000251569,0.20086500002071261,0.19975259999046102,0.7520129000185989
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,7,20260319-160812,global,global,750,S,H,A,E,S-A.png,H-E.png,sS,hH,mask-1.png,mask-3.png,s,1,0.4566342000034638,none,-5,0,0.10069009999278933,0.0995186000072863,0.20166049999534152,0.20124560000840575,0.7522871999826748
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,8,20260319-160817,local,global,750,S,H,E,E,E-S.png,H-E.png,sS,hH,mask-3.png,mask-2.png,h,0,1.3005969999940135,none,-5,0,0.09889219998149201,0.10051799999200739,0.19879009999567643,0.1995030999823939,0.7505042999982834
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,9,20260319-160822,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-1.png,mask-3.png,s,1,0.6311883000016678,none,-5,0,0.10009680001530796,0.10002869999152608,0.20113390000187792,0.20007779999286868,0.7510896000021603
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,10,20260319-160827,local,global,750,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-4.png,mask-3.png,s,1,0.45287519998964854,none,-5,0,0.09976170002482831,0.09888040000805631,0.20076040001004003,0.1989162999961991,0.7518593000131659
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,11,20260319-160831,global,local,750,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-1.png,mask-2.png,s,1,0.530664899997646,none,-5,0,0.1011282000108622,0.10005639999872074,0.19949450000422075,0.19898759998613968,0.7523753000132274
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,12,20260319-160836,local,local,750,S,H,E,E,E-S.png,E-H.png,sS,hH,mask-2.png,mask-4.png,s,1,1.2101605999923777,none,-5,0,0.10074289998738095,0.10103990000789054,0.19985010000527836,0.20207919998210855,0.7507837000011932
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,13,20260319-160841,local,local,750,H,H,A,E,A-H.png,E-H.png,hH,hH,mask-4.png,mask-3.png,h,1,0.36135099999955855,none,-5,0,0.09960069999215193,0.09999560000142083,0.2004873999976553,0.20104740001261234,0.7500405999890063
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,14,20260319-160846,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-4.png,mask-2.png,s,1,0.7595681000093464,none,-5,0,0.10129910000250675,0.09997599999769591,0.2000269000127446,0.20102020000922494,0.7512764999992214
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,15,20260319-160851,global,global,750,H,H,E,A,H-E.png,H-A.png,hH,hH,mask-1.png,mask-4.png,h,1,0.25085810001473874,none,-5,0,0.10000879998551682,0.09988490000250749,0.20095539998146705,0.19890980000491254,0.7514771999849472
RSVPLG03,km,20260319-160706,1.0.2,20251113-095759,809,Introduction,T1,1,Automatic,main,16,20260319-160855,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-4.png,mask-4.png,h,1,0.6969908000028227,none,-5,0,0.0999988000257872,0.10109899999224581,0.2011808000097517,0.20103470000321977,0.7511031000176445
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,1,20260319-160936,global,local,300,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-3.png,mask-3.png,s,1,1.233476099994732,none,-5,0,0.041118099994491786,0.04894919999060221,0.09138630001689307,0.09874240000499412,0.29452570001012646
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,2,20260319-160941,local,local,750,S,S,E,A,E-S.png,A-S.png,sS,sS,mask-4.png,mask-2.png,s,1,0.3719025999889709,none,-5,0,0.0500795999832917,0.05101749999448657,0.09947899999679066,0.10117760000866838,0.7509814999939408
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,3,20260319-160945,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-2.png,mask-1.png,s,1,0.396445299993502,none,-5,0,0.04975639999611303,0.04948879999574274,0.10039830001187511,0.10014559997944161,0.752500600006897
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,4,20260319-160950,global,local,300,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-4.png,mask-2.png,s,1,0.6051386999897659,none,-5,0,0.05107560000033118,0.050050999998347834,0.10052510001696646,0.100867000001017,0.3012933999998495
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,5,20260319-160954,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-2.png,mask-3.png,h,1,0.3183512999967206,none,-5,0,0.049995799985481426,0.05006929999217391,0.09976189999724738,0.10017949997563846,0.7510868000099435
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,6,20260319-160958,local,local,300,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-3.png,mask-4.png,h,1,0.6638959999836516,none,-5,0,0.04887080000480637,0.0488453000143636,0.1000048000132665,0.09988770002382807,0.30202709999866784
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,7,20260319-161002,local,global,750,H,S,A,E,A-H.png,S-E.png,hH,sS,mask-1.png,mask-1.png,h,1,0.41052949998993427,none,-5,0,0.049166099983267486,0.05018900000141002,0.10078659999999218,0.09980899997754022,0.75067370000761
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,8,20260319-161007,local,local,300,H,H,A,E,A-H.png,E-H.png,hH,hH,mask-1.png,mask-1.png,h,1,0.32050609998987056,none,-5,0,0.04958089999854565,0.04960749999736436,0.10166290000779554,0.09944930000347085,0.30150860000867397
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,9,20260319-161011,global,local,750,S,S,E,A,S-E.png,A-S.png,sS,sS,mask-1.png,mask-4.png,s,1,0.3095891999837477,none,-5,0,0.050967999995918944,0.04843679998884909,0.10104139999020845,0.09893079998437315,0.7523434000031557
RSVPLG03,km,20260319-160918,1.0.2,20251113-095759,809,Practice,T1,1,Automatic,main,10,20260319-161015,global,global,300,S,S,E,E,S-E.png,S-E.png,sS,sS,mask-4.png,mask-3.png,s,1,0.3295626000035554,none,-5,0,0.04992859999765642,0.0496205999806989,0.09984149999218062,0.09968729998217896,0.3001259000157006
