exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Introduction,T1,1,Automatic,main,1,20251113-091652,local,local,750,H,S,A,E,A-H.png,E-S.png,hH,sS,mask-2.png,mask-1.png,s,0,2.7180131000932306,none,-5,0,0.08957300009205937,0.0987599000800401,0.1904017000924796,0.1985986998770386,0.7393631001468748
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Introduction,T1,1,Automatic,main,2,20251113-091659,global,local,750,H,H,E,A,H-E.png,A-H.png,hH,hH,mask-1.png,mask-1.png,h,1,2.080559200141579,none,-5,0,0.09769749990664423,0.10022939997725189,0.19875869993120432,0.200642199954018,0.7477202999871224
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Introduction,T1,1,Automatic,main,3,20251113-091706,global,global,750,S,S,A,E,S-A.png,S-E.png,sS,sS,mask-2.png,mask-3.png,s,1,0.6188545001205057,none,-5,0,0.09997630002908409,0.0989308999851346,0.20095060020685196,0.19898040010593832,0.7500851000659168
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Introduction,T1,1,Automatic,main,4,20251113-091710,global,global,750,S,S,E,A,S-E.png,S-A.png,sS,sS,mask-1.png,mask-4.png,s,1,1.0728446000721306,none,-5,0,0.0993988998234272,0.0998301999643445,0.19924849993549287,0.1998327998444438,0.7498135999776423
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Introduction,T1,1,Automatic,main,5,20251113-091716,global,global,750,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-4.png,mask-2.png,none,-6,0,none,-5,0,0.09981449996121228,0.09894270007498562,0.19977629999630153,0.19905550009571016,0.7490593998227268
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Practice,T1,1,Automatic,main,1,20251113-091742,global,global,300,H,S,A,E,H-A.png,S-E.png,hH,sS,mask-4.png,mask-2.png,s,0,1.1605838001705706,none,-5,0,0.039872500114142895,0.05044139991514385,0.0900475000962615,0.0989981999155134,0.29038650006987154
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Practice,T1,1,Automatic,main,2,20251113-091747,local,global,750,S,H,A,E,A-S.png,H-E.png,sS,hH,mask-4.png,mask-3.png,s,1,0.9024918000213802,none,-5,0,0.05104259983636439,0.050915100146085024,0.10087609989568591,0.10097960010170937,0.7512679998762906
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Practice,T1,1,Automatic,main,3,20251113-091752,local,local,300,S,S,E,E,E-S.png,E-S.png,sS,sS,mask-4.png,mask-4.png,s,1,0.5790204000659287,none,-5,0,0.050399000057950616,0.049508499912917614,0.10062699997797608,0.09938349993899465,0.3003329001367092
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Practice,T1,1,Automatic,main,4,20251113-091757,local,local,750,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-2.png,mask-3.png,h,0,0.9079904998652637,none,-5,0,0.04972269991412759,0.05154509982094169,0.09851789986714721,0.1014608999248594,0.7482859999872744
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Practice,T1,1,Automatic,main,5,20251113-091802,local,global,300,S,H,A,A,A-S.png,H-A.png,sS,hH,mask-1.png,mask-1.png,s,1,0.40367019991390407,none,-5,0,0.04968860000371933,0.048527499893680215,0.09962440002709627,0.09948129998520017,0.3003199000377208
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Practice,T1,1,Automatic,main,6,20251113-091806,local,local,750,H,S,E,A,E-H.png,A-S.png,hH,sS,mask-2.png,mask-1.png,h,1,0.7045525000430644,none,-5,0,0.051529499934986234,0.04988710000179708,0.10017520003020763,0.09900650009512901,0.7507724999450147
RSVPLG03,km,20251113-091630,1.0.2,20251113-090007,741,Practice,T1,1,Automatic,main,7,20251113-091811,global,local,750,H,S,E,A,H-E.png,A-S.png,hH,sS,mask-4.png,mask-2.png,h,1,1.414923199918121,none,-5,0,0.0494482999201864,0.05119409994222224,0.09810609999112785,0.09812760003842413,0.7503452999517322
