exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,1,20260226-151542,global,local,750,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-3.png,mask-3.png,h,1,1.7977133998647332,none,-5,0,0.09812199999578297,0.10068990010768175,0.1980841001495719,0.20102600008249283,0.7517097999807447
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,2,20260226-151548,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-2.png,mask-2.png,h,1,1.38745480007492,none,-5,0,0.09887340012937784,0.10039749997667968,0.199839600129053,0.2012603001203388,0.7541414999868721
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,3,20260226-151554,global,local,750,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-2.png,mask-1.png,s,1,0.6311954001430422,none,-5,0,0.10281710000708699,0.0997015000320971,0.2019815999083221,0.19943250017240644,0.7559588998556137
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,4,20260226-151558,local,local,750,S,S,E,E,E-S.png,E-S.png,sS,sS,mask-4.png,mask-1.png,s,1,1.0249436998274177,none,-5,0,0.1008262000977993,0.09952169982716441,0.20106150000356138,0.20142129994928837,0.7551043001003563
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,5,20260226-151604,global,global,750,S,H,A,A,S-A.png,H-A.png,sS,hH,mask-4.png,mask-2.png,s,1,0.4730980000458658,none,-5,0,0.10114570008590817,0.10356889991089702,0.20210440014488995,0.2015559000428766,0.7554804000537843
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,6,20260226-151608,local,global,750,H,H,A,A,A-H.png,H-A.png,hH,hH,mask-2.png,mask-1.png,h,1,2.6942040000576526,none,-5,0,0.09964970010332763,0.10090780002065003,0.19983050017617643,0.20139280008152127,0.7530495000537485
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,7,20260226-151615,global,global,750,S,S,E,E,S-E.png,S-E.png,sS,sS,mask-4.png,mask-2.png,s,1,0.6121807999443263,none,-5,0,0.10043559991754591,0.10047609987668693,0.20161129999905825,0.20211359998211265,0.7548813000321388
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,8,20260226-151620,global,global,750,H,S,A,E,H-A.png,S-E.png,hH,sS,mask-1.png,mask-4.png,h,1,0.9414385999552906,none,-5,0,0.10199049999937415,0.1011502998881042,0.20058010006323457,0.20197259983979166,0.7538332000840455
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,9,20260226-151625,local,local,750,H,S,A,E,A-H.png,E-S.png,hH,sS,mask-4.png,mask-4.png,h,1,1.971580599900335,none,-5,0,0.09895869996398687,0.09913549991324544,0.20069159986451268,0.20042629982344806,0.754311400000006
RSVPLG03,si,20260226-151457,1.0.2,20260219-152011,777,Introduction,T1,1,Automatic,main,10,20260226-151631,global,global,750,H,S,A,E,H-A.png,S-E.png,hH,sS,mask-4.png,mask-2.png,s,0,1.8043659999966621,none,-5,0,0.09967299993149936,0.10133450012654066,0.20130640012212098,0.201950800139457,0.7544319999869913
