exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,km,20251202-111047,1.0.2,20251202-094321,755,Introduction,T1,1,Automatic,main,1,20251202-111109,local,local,750,S,H,A,A,A-S.png,A-H.png,sS,hH,mask-3.png,mask-2.png,s,1,2.121201599948108,none,-5,0,0.0911809999961406,0.09894540021196008,0.1910484000109136,0.19895510002970695,0.7424659999087453
RSVPLG03,km,20251202-111047,1.0.2,20251202-094321,755,Introduction,T1,1,Automatic,main,2,20251202-111116,local,global,750,H,S,A,A,A-H.png,S-A.png,hH,sS,mask-4.png,mask-1.png,h,1,0.8400338999927044,none,-5,0,0.09898729994893074,0.09995359997265041,0.20020530000329018,0.20052010007202625,0.7492348998785019
RSVPLG03,km,20251202-111047,1.0.2,20251202-094321,755,Introduction,T1,1,Automatic,main,3,20251202-111121,global,local,750,S,H,A,E,S-A.png,E-H.png,sS,hH,mask-2.png,mask-3.png,s,1,0.3374427000526339,none,-5,0,0.10012120008468628,0.09991850005462766,0.19974979991093278,0.1998329998459667,0.7504940000362694
RSVPLG03,km,20251202-111047,1.0.2,20251202-094321,755,Introduction,T1,1,Automatic,main,4,20251202-111125,global,global,750,H,H,A,A,H-A.png,H-A.png,hH,hH,mask-1.png,mask-3.png,h,1,0.9240144998766482,none,-5,0,0.09998719999566674,0.09999210014939308,0.1985512999817729,0.2007170000579208,0.748705199919641
RSVPLG03,km,20251202-111047,1.0.2,20251202-094321,755,Introduction,T1,1,Automatic,main,5,20251202-111130,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-2.png,mask-4.png,s,1,0.39762430009432137,none,-5,0,0.10016530007123947,0.0990176999475807,0.19866920006461442,0.19924809993244708,0.7508929001633078
RSVPLG03,km,20251202-111047,1.0.2,20251202-094321,755,Introduction,T1,1,Automatic,main,6,20251202-111135,global,global,750,H,S,A,E,H-A.png,S-E.png,hH,sS,mask-1.png,mask-2.png,none,-6,0,none,-5,0,0.10089569981209934,0.09936450002714992,0.20098059996962547,0.19883179990574718,0.7509689999278635
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,1,20251202-111210,local,local,300,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-4.png,mask-4.png,s,1,0.362195499939844,none,-5,0,0.03822750016115606,0.05095429997891188,0.08767800009809434,0.10177220008336008,0.287704800022766
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,2,20251202-111214,global,local,300,S,S,A,E,S-A.png,E-S.png,sS,sS,mask-4.png,mask-4.png,s,1,0.34273330005817115,none,-5,0,0.049104100093245506,0.04921630001626909,0.09941989998333156,0.09843560005538166,0.3004234000109136
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,3,20251202-111218,local,local,750,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-1.png,mask-4.png,h,1,0.5236206999979913,none,-5,0,0.049837199971079826,0.05000579985789955,0.09972870000638068,0.09938709996640682,0.7500672000460327
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,4,20251202-111223,global,local,300,H,S,E,A,H-E.png,A-S.png,hH,sS,mask-4.png,mask-1.png,h,1,0.7513042998034507,none,-5,0,0.05020659998990595,0.050388399977236986,0.10009659989736974,0.10040330002084374,0.29991329996846616
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,5,20251202-111227,local,global,300,S,H,A,A,A-S.png,H-A.png,sS,hH,mask-3.png,mask-3.png,h,0,1.4760150001384318,none,-5,0,0.05025650002062321,0.048539699986577034,0.1003676000982523,0.09948819992132485,0.30061920010484755
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,6,20251202-111232,local,global,750,S,H,E,A,E-S.png,H-A.png,sS,hH,mask-1.png,mask-3.png,s,1,1.4041661000810564,none,-5,0,0.04999450012110174,0.048311599995940924,0.09999900008551776,0.09829169977456331,0.7504254002124071
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,7,20251202-111237,global,global,750,H,S,E,E,H-E.png,S-E.png,hH,sS,mask-4.png,mask-1.png,h,1,0.3406187000218779,none,-5,0,0.05072390008717775,0.0506071001291275,0.10054960008710623,0.10071330005303025,0.7493523999582976
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,8,20251202-111242,global,local,750,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-3.png,mask-2.png,h,1,0.35982130002230406,none,-5,0,0.05005320021882653,0.04889010009355843,0.10055080009624362,0.09983530011959374,0.7483047000132501
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,9,20251202-111246,global,global,300,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-4.png,mask-1.png,s,1,0.8370775999501348,none,-5,0,0.0499464999884367,0.04931669984944165,0.09993449994362891,0.10011519980616868,0.29974130005575716
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,10,20251202-111251,local,global,300,H,H,E,A,E-H.png,H-A.png,hH,hH,mask-3.png,mask-4.png,h,1,1.7539428998716176,none,-5,0,0.05066929990425706,0.04957909998483956,0.10057839984074235,0.09861650015227497,0.30113359983079135
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,11,20251202-111256,global,global,300,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-4.png,mask-4.png,s,1,0.4327936000190675,none,-5,0,0.050943100126460195,0.04990370012819767,0.09995430009439588,0.09955539996735752,0.2994411999825388
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,12,20251202-111300,global,local,750,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-1.png,mask-2.png,h,1,0.12345089996233582,none,-5,0,0.049087899969890714,0.04909410001710057,0.09910200000740588,0.10041110008023679,0.7481992999091744
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,13,20251202-111304,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-3.png,mask-2.png,h,1,0.27045700000599027,none,-5,0,0.0497749000787735,0.04999410011805594,0.09767889999784529,0.10001590009778738,0.747765599982813
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,14,20251202-111309,global,global,750,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-3.png,mask-2.png,s,1,0.39080090005882084,none,-5,0,0.04940370004624128,0.05092539987526834,0.09935740008950233,0.10005629993975163,0.7474025001283735
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,15,20251202-111313,local,global,750,H,S,E,A,E-H.png,S-A.png,hH,sS,mask-3.png,mask-2.png,h,1,0.3757746999617666,none,-5,0,0.049922100035473704,0.05063430010341108,0.09995379997417331,0.10005309991538525,0.7485785000026226
RSVPLG03,km,20251202-111148,1.0.2,20251202-094321,755,Practice,T1,1,Automatic,main,16,20251202-111318,local,local,300,H,S,E,E,E-H.png,E-S.png,hH,sS,mask-1.png,mask-1.png,s,0,1.624741300009191,none,-5,0,0.04884920013137162,0.048782299971207976,0.10053170006722212,0.09919650014489889,0.3001550000626594
