exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,1,20260408-082743,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-3.png,mask-2.png,s,1,0.23207050003111362,none,-5,0,0.09975720010697842,0.10021380009129643,0.20081589999608696,0.19936550012789667,0.7506695999763906
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,2,20260408-082748,global,global,750,H,H,E,E,H-E.png,H-E.png,hH,hH,mask-3.png,mask-2.png,h,1,0.9807190999854356,none,-5,0,0.1012474000453949,0.1004385999403894,0.20109739992767572,0.20197460008785129,0.7500281999818981
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,3,20260408-082753,local,local,750,S,S,A,A,A-S.png,A-S.png,sS,sS,mask-4.png,mask-3.png,s,1,0.3137922999449074,none,-5,0,0.09780299989506602,0.10114309983327985,0.19797879992984235,0.20138149987906218,0.7475616000592709
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,4,20260408-082757,global,global,750,H,H,E,A,H-E.png,H-A.png,hH,hH,mask-3.png,mask-4.png,h,1,0.4988297999370843,none,-5,0,0.09971930016763508,0.10211520013399422,0.20020990003831685,0.1999925000127405,0.7500922000035644
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,5,20260408-082802,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-2.png,mask-1.png,s,1,0.8186176000162959,none,-5,0,0.10007669986225665,0.0999310000333935,0.2020220998674631,0.20040970016270876,0.7507276998367161
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,6,20260408-082807,global,local,750,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-4.png,mask-1.png,s,1,0.5901156000327319,none,-5,0,0.10123579995706677,0.09978509997017682,0.20010120002552867,0.19941559992730618,0.7502105999737978
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,7,20260408-082812,global,global,750,S,H,A,E,S-A.png,H-E.png,sS,hH,mask-2.png,mask-1.png,h,0,0.48357619997113943,none,-5,0,0.0996748001780361,0.10106370016001165,0.19919560011476278,0.19926890009082854,0.74974330002442
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,8,20260408-082816,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-4.png,mask-4.png,h,1,1.6611214999575168,none,-5,0,0.09879330010153353,0.0984054000582546,0.19943310017697513,0.19918420002795756,0.7504602000117302
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,9,20260408-082822,local,global,750,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-2.png,mask-4.png,h,0,2.7665851002093405,none,-5,0,0.09841120010241866,0.10007509985007346,0.19847499998286366,0.19951429986394942,0.7488144000526518
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,10,20260408-082829,local,global,750,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-3.png,mask-3.png,s,0,4.052618800196797,none,-5,0,0.10014659981243312,0.09995260019786656,0.20041379984468222,0.20025700004771352,0.7502936997916549
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,11,20260408-082837,global,local,750,S,H,E,A,S-E.png,A-H.png,sS,hH,mask-2.png,mask-3.png,s,1,1.4895531998481601,none,-5,0,0.10005999985150993,0.09979140013456345,0.19881219998933375,0.2017173001077026,0.7486401998903602
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,12,20260408-082843,local,local,750,S,H,E,E,E-S.png,E-H.png,sS,hH,mask-1.png,mask-1.png,s,1,1.3805042000021785,none,-5,0,0.10132899996824563,0.10167600004933774,0.20148109993897378,0.20162690011784434,0.7502671999391168
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,13,20260408-082848,global,local,750,S,S,E,A,S-E.png,A-S.png,sS,sS,mask-1.png,mask-4.png,s,1,1.297234599944204,none,-5,0,0.10065299994312227,0.09862919989973307,0.20045799994841218,0.19950379990041256,0.7494163999799639
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,14,20260408-082854,global,global,750,H,S,E,A,H-E.png,S-A.png,hH,sS,mask-2.png,mask-3.png,h,1,0.8924533999525011,none,-5,0,0.10105060017667711,0.0985483000986278,0.19990830007009208,0.20052199997007847,0.7511632000096142
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,15,20260408-082859,local,global,750,S,S,E,A,E-S.png,S-A.png,sS,sS,mask-4.png,mask-4.png,s,1,0.7088618001434952,none,-5,0,0.09932920010760427,0.09820630005560815,0.20031760004349053,0.19906549993902445,0.7501004000660032
RSVPLG03,si,20260408-082719,1.0.2,20260219-152011,817,Introduction,T1,1,Automatic,main,16,20260408-082904,local,local,750,H,S,E,A,E-H.png,A-S.png,hH,sS,mask-4.png,mask-3.png,h,1,0.5394650001544505,none,-5,0,0.10075820004567504,0.10002729995176196,0.2004060000181198,0.19992519984953105,0.7504765000194311
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,1,20260408-082940,local,local,300,S,S,E,E,E-S.png,E-S.png,sS,sS,mask-1.png,mask-3.png,s,1,0.7288351999595761,none,-5,0,0.04033229988999665,0.04970790003426373,0.08918290003202856,0.1009778999723494,0.2877005999907851
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,2,20260408-082944,global,local,750,S,S,E,E,S-E.png,E-S.png,sS,sS,mask-4.png,mask-3.png,h,0,0.8596557998098433,none,-5,0,0.049849299946799874,0.049286300083622336,0.09961619996465743,0.10016770008951426,0.7483815997838974
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,3,20260408-082949,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-3.png,mask-3.png,s,1,0.8308062998112291,none,-5,0,0.0495960998814553,0.05046430020593107,0.09932779986411333,0.10092000011354685,0.7484823998529464
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,4,20260408-082954,global,global,300,H,H,E,A,H-E.png,H-A.png,hH,hH,mask-2.png,mask-1.png,h,1,0.6464601999614388,none,-5,0,0.05125640006735921,0.04939440009184182,0.10051310015842319,0.09895260003395379,0.3009279000107199
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,5,20260408-082958,global,global,300,S,H,A,E,S-A.png,H-E.png,sS,hH,mask-1.png,mask-1.png,s,1,0.36636899993754923,none,-5,0,0.05005459999665618,0.04840369988232851,0.09984160005114973,0.09851549984887242,0.30071840016171336
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,6,20260408-083002,global,local,750,S,H,E,A,S-E.png,A-H.png,sS,hH,mask-2.png,mask-4.png,h,0,1.0116191999986768,none,-5,0,0.05205820011906326,0.04859430016949773,0.10163080017082393,0.09860779996961355,0.7504620000254363
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,7,20260408-083007,local,global,300,S,H,E,E,E-S.png,H-E.png,sS,hH,mask-2.png,mask-2.png,s,1,1.311176200164482,none,-5,0,0.04988109995611012,0.04982739989645779,0.09892480005510151,0.09989010007120669,0.29960469994693995
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,8,20260408-083012,local,local,750,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-4.png,mask-3.png,s,1,0.23091230005957186,none,-5,0,0.049074900103732944,0.05009869998320937,0.09885860001668334,0.09892460005357862,0.7483215001411736
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,9,20260408-083016,local,local,750,S,S,E,A,E-S.png,A-S.png,sS,sS,mask-4.png,mask-4.png,s,1,0.27547340001910925,none,-5,0,0.048141400096938014,0.04950040020048618,0.10006650001741946,0.09961280017159879,0.7477456999476999
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,10,20260408-083020,local,global,750,H,S,A,A,A-H.png,S-A.png,hH,sS,mask-1.png,mask-1.png,h,1,0.3173926998861134,none,-5,0,0.049899700097739697,0.049500699853524566,0.10026239999569952,0.09831240004859865,0.7494767000898719
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,11,20260408-083025,global,global,750,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-1.png,mask-1.png,s,1,0.1826703001279384,none,-5,0,0.05011840001679957,0.048707100097090006,0.10018049995414913,0.0985501001123339,0.749107499839738
RSVPLG03,si,20260408-082921,1.0.2,20260219-152011,817,Practice,T1,1,Automatic,main,12,20260408-083029,local,local,300,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-1.png,mask-2.png,none,-6,0,none,-5,0,0.04907820001244545,0.05029639997519553,0.09820770006626844,0.09925279999151826,0.29943270003423095
RSVPLG03,si,20260408-083057,1.0.2,20260219-152011,817,Introduction,Both,1,Automatic,main,1,20260408-083117,global,local,750,H,S,E,A,H-E.png,A-S.png,hH,sS,mask-1.png,mask-1.png,s,0,2.584939199965447,h,0,0.6862101000733674,0.09911449998617172,0.09792120009660721,0.19858299987390637,0.19965289998799562,0.7491871998645365
RSVPLG03,si,20260408-083057,1.0.2,20260219-152011,817,Introduction,Both,1,Automatic,main,2,20260408-083125,global,local,750,S,H,A,A,S-A.png,A-H.png,sS,hH,mask-1.png,mask-3.png,h,0,2.020099300192669,s,0,0.6769951998721808,0.09874069993384182,0.10106880008243024,0.19864189997315407,0.20114720007404685,0.7475338999647647
RSVPLG03,si,20260408-083057,1.0.2,20260219-152011,817,Introduction,Both,1,Automatic,main,3,20260408-083132,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-1.png,mask-1.png,s,1,1.2737673001829535,h,0,0.20474080019630492,0.10009720013476908,0.09937379998154938,0.19968780013732612,0.19893740001134574,0.7509061000309885
RSVPLG03,si,20260408-083057,1.0.2,20260219-152011,817,Introduction,Both,1,Automatic,main,4,20260408-083137,local,local,750,H,S,E,A,E-H.png,A-S.png,hH,sS,mask-4.png,mask-3.png,h,1,1.4650291001889855,s,1,0.21806179988197982,0.09982869983650744,0.09748320002108812,0.19926509982906282,0.19826109986752272,0.7507303999736905
RSVPLG03,si,20260408-083057,1.0.2,20260219-152011,817,Introduction,Both,1,Automatic,main,5,20260408-083143,global,global,750,S,H,A,E,S-A.png,H-E.png,sS,hH,mask-1.png,mask-2.png,s,1,1.573981000110507,h,1,0.24058940005488694,0.09928159997798502,0.1007180002052337,0.19959690002724528,0.20144350011833012,0.7482480998151004
RSVPLG03,si,20260408-083057,1.0.2,20260219-152011,817,Introduction,Both,1,Automatic,main,6,20260408-083149,local,local,750,H,H,E,E,E-H.png,E-H.png,hH,hH,mask-3.png,mask-3.png,h,1,1.2581432000733912,h,1,0.23606960009783506,0.10000859992578626,0.10119950002990663,0.200686699943617,0.1998876000288874,0.747864699922502
