exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,1,20260219-160959,local,global,750,H,H,A,E,A-H.png,H-E.png,hH,hH,mask-3.png,mask-4.png,h,1,1.744614600087516,none,-5,0,0.09285470005124807,0.0992581999162212,0.1888034000294283,0.20010589994490147,0.7368584000505507
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,2,20260219-161005,global,local,750,S,S,A,A,S-A.png,A-S.png,sS,sS,mask-4.png,mask-3.png,s,1,1.2572664999170229,none,-5,0,0.10128729999996722,0.10005719994660467,0.20117240003310144,0.19943729997612536,0.7453732000431046
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,3,20260219-161010,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-2.png,mask-3.png,s,1,0.9674683000193909,none,-5,0,0.10168059996794909,0.09880829998292029,0.19825250003486872,0.19711239996831864,0.7467592000029981
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,4,20260219-161016,global,local,750,S,H,A,A,S-A.png,A-H.png,sS,hH,mask-1.png,mask-2.png,s,1,1.1955805999459699,none,-5,0,0.09940449998248369,0.0990050999680534,0.19812069996260107,0.19909130001906306,0.7444348999997601
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,5,20260219-161021,global,global,750,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-4.png,mask-3.png,s,1,0.6920192000688985,none,-5,0,0.09831789997406304,0.09775630000513047,0.19750740006566048,0.19807369995396584,0.7463991000549868
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,6,20260219-161026,local,local,750,H,H,A,A,A-H.png,A-H.png,hH,hH,mask-4.png,mask-1.png,h,1,0.4493412000592798,none,-5,0,0.10059299995191395,0.09765040001366287,0.1985305999405682,0.19904540001880378,0.7474630000069737
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,7,20260219-161030,local,local,750,S,H,E,E,E-S.png,E-H.png,sS,hH,mask-1.png,mask-1.png,s,1,0.39175209996756166,none,-5,0,0.09796739998273551,0.09858480002731085,0.19856529997196048,0.19565180002246052,0.7475227999966592
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,8,20260219-161035,local,local,750,H,S,E,E,E-H.png,E-S.png,hH,sS,mask-3.png,mask-1.png,h,1,0.10652279993519187,none,-5,0,0.10188169998582453,0.10003839991986752,0.19872320001013577,0.19809879991225898,0.7465784000232816
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,9,20260219-161039,local,global,750,H,H,A,E,A-H.png,H-E.png,hH,hH,mask-2.png,mask-1.png,h,1,0.7216796999564394,none,-5,0,0.09976130002178252,0.09968540002591908,0.1995394000550732,0.19801799999549985,0.7465181000297889
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,10,20260219-161044,global,global,750,S,S,A,E,S-A.png,S-E.png,sS,sS,mask-3.png,mask-4.png,s,1,0.22453330003190786,none,-5,0,0.10036099993158132,0.09956419991794974,0.1979682999663055,0.1985299999359995,0.7448777999961749
RSVPLG03,si,20260219-160903,1.0.2,20260219-152011,771,Introduction,T1,1,Automatic,main,11,20260219-161048,global,local,750,S,S,E,A,S-E.png,A-S.png,sS,sS,mask-3.png,mask-1.png,none,-6,0,none,-5,0,0.10020190000068396,0.09904560004360974,0.20119559997692704,0.19758629996795207,0.7478121999884024
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,1,20260219-161214,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-1.png,mask-3.png,s,1,0.20773969998117536,none,-5,0,0.03813470003660768,0.049139500013552606,0.08764809998683631,0.09890570002608001,0.7419623000314459
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,2,20260219-161219,local,local,300,H,H,A,E,A-H.png,E-H.png,hH,hH,mask-2.png,mask-4.png,h,1,0.28551239997614175,none,-5,0,0.05035869998391718,0.051277900114655495,0.09915829997044057,0.10111860011238605,0.2994317999109626
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,3,20260219-161222,local,global,300,S,H,E,A,E-S.png,H-A.png,sS,hH,mask-4.png,mask-2.png,s,1,0.2875362999038771,none,-5,0,0.050010900013148785,0.05079769995063543,0.0991731999674812,0.0995882999850437,0.30023180006537586
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,4,20260219-161226,global,local,750,H,S,E,A,H-E.png,A-S.png,hH,sS,mask-2.png,mask-4.png,h,1,0.04768519999925047,none,-5,0,0.0501020000083372,0.050156200071796775,0.10095380002167076,0.10013620008248836,0.7532577000092715
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,5,20260219-161230,local,local,300,S,H,E,A,E-S.png,A-H.png,sS,hH,mask-1.png,mask-2.png,s,1,0.39126639999449253,none,-5,0,0.051027199951931834,0.05024859996046871,0.10154949990101159,0.10244379995856434,0.30105629994068295
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,6,20260219-161234,global,global,750,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-2.png,mask-4.png,s,1,0.2102051000110805,none,-5,0,0.04981750005390495,0.04934310005046427,0.09960339998360723,0.1015822000335902,0.7515451000072062
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,7,20260219-161239,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-2.png,mask-4.png,s,1,0.263634099974297,none,-5,0,0.05029310006648302,0.051505599985830486,0.09937010006979108,0.10072220000438392,0.7516244000289589
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,8,20260219-161243,global,local,300,H,H,A,E,H-A.png,E-H.png,hH,hH,mask-3.png,mask-3.png,h,1,0.28528329997789115,none,-5,0,0.050062900059856474,0.05115219997242093,0.10009940003510565,0.0998610999668017,0.30172630003653467
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,9,20260219-161247,local,local,750,S,S,A,A,A-S.png,A-S.png,sS,sS,mask-2.png,mask-2.png,s,1,0.2131282000336796,none,-5,0,0.04777279996778816,0.05038069991860539,0.09789830003865063,0.10043869994115084,0.7496556000551209
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,10,20260219-161251,global,local,300,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-4.png,mask-4.png,h,1,0.29083309997804463,none,-5,0,0.052211600006558,0.05078159994445741,0.10116299998480827,0.10189169994555414,0.30082430003676564
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,11,20260219-161255,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-1.png,mask-1.png,h,1,0.020236399956047535,none,-5,0,0.05060829990543425,0.04950179997831583,0.1008103999774903,0.09923749999143183,0.752536499989219
RSVPLG03,si,20260219-161141,1.0.2,20260219-152011,771,Practice,T1,1,Automatic,main,12,20260219-161259,global,global,300,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-2.png,mask-3.png,s,1,0.2389216999290511,none,-5,0,0.04970390000380576,0.0487859999993816,0.1002727000741288,0.09962159988936037,0.3021605000831187
