exp,exp_initials,runtime,ver,modtime,sub,blocktype,targets,cuetype,mode,trialtype,trial,trialtime,t1_level,t2_level,t2_lag,t1,t2,distractor1,distractor2,stimfile1,stimfile2,t1_corr,t2_corr,maskfile1,maskfile2,t1_resp,t1_acc,t1_rt,t2_resp,t2_acc,t2_rt,t1_dur,t2_dur,t1mask_soa,t2mask_soa,t1t2_soa
RSVPLG03,cs,20260501-112451,1.0.2,20251105-084826,834,Introduction,T1,1,Automatic,main,1,20260501-112514,global,local,750,H,S,E,E,H-E.png,E-S.png,hH,sS,mask-3.png,mask-1.png,s,0,9.176761799957603,none,-5,0,0.09061089996248484,0.09852019976824522,0.19262410001829267,0.20024759974330664,0.7425405001267791
RSVPLG03,cs,20260501-112451,1.0.2,20251105-084826,834,Introduction,T1,1,Automatic,main,2,20260501-112527,global,local,750,H,H,E,A,H-E.png,A-H.png,hH,hH,mask-1.png,mask-3.png,h,1,3.428319599945098,none,-5,0,0.09761290019378066,0.09753119992092252,0.2014796999283135,0.19929900020360947,0.750112900044769
RSVPLG03,cs,20260501-112451,1.0.2,20251105-084826,834,Introduction,T1,1,Automatic,main,3,20260501-112535,local,local,750,S,H,A,E,A-S.png,E-H.png,sS,hH,mask-3.png,mask-1.png,h,0,4.337672499939799,none,-5,0,0.09763040021061897,0.09785909997299314,0.20069360034540296,0.2006454998627305,0.7487397002987564
RSVPLG03,cs,20260501-112451,1.0.2,20251105-084826,834,Introduction,T1,1,Automatic,main,4,20260501-112544,global,global,750,H,H,E,A,H-E.png,H-A.png,hH,hH,mask-2.png,mask-1.png,h,1,2.3644058001227677,none,-5,0,0.09739369992166758,0.09745190013200045,0.1993753002025187,0.1990430001169443,0.7493447000160813
RSVPLG03,cs,20260501-112451,1.0.2,20251105-084826,834,Introduction,T1,1,Automatic,main,5,20260501-112550,local,global,750,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-2.png,mask-3.png,s,1,1.6369067998602986,none,-5,0,0.09742340026423335,0.09838410001248121,0.20029069995507598,0.20034570014104247,0.7495929999276996
RSVPLG03,cs,20260501-112451,1.0.2,20251105-084826,834,Introduction,T1,1,Automatic,main,6,20260501-112556,local,local,750,H,S,A,A,A-H.png,A-S.png,hH,sS,mask-2.png,mask-3.png,none,-6,0,none,-5,0,0.09745450038462877,0.098390799947083,0.20133429998531938,0.20027830032631755,0.7497362000867724
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,1,20260501-112626,global,global,750,H,S,A,A,H-A.png,S-A.png,hH,sS,mask-2.png,mask-3.png,h,1,2.1606343002058566,none,-5,0,0.04093339992687106,0.04852160019800067,0.09403260005638003,0.10058890003710985,0.7418525000102818
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,2,20260501-112632,local,global,750,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-2.png,mask-2.png,h,0,1.8251462001353502,none,-5,0,0.047548700124025345,0.04582160012796521,0.09955919999629259,0.09880500007420778,0.7496095998212695
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,3,20260501-112638,local,global,750,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-2.png,mask-2.png,h,0,2.1097832997329533,none,-5,0,0.04869120009243488,0.047698100097477436,0.10028199991211295,0.09990460006520152,0.7491264999844134
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,4,20260501-112644,local,local,750,H,S,E,A,E-H.png,A-S.png,hH,sS,mask-1.png,mask-3.png,h,1,1.409943399950862,none,-5,0,0.04875189997255802,0.04765429999679327,0.09990040026605129,0.09904060000553727,0.7497594002634287
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,5,20260501-112650,local,global,300,S,S,E,A,E-S.png,S-A.png,sS,sS,mask-3.png,mask-3.png,s,1,1.282457399647683,none,-5,0,0.04588489979505539,0.04769770009443164,0.09819919988512993,0.09994659991934896,0.29785329988226295
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,6,20260501-112655,global,local,750,H,H,E,A,H-E.png,A-H.png,hH,hH,mask-4.png,mask-3.png,h,1,1.6109798001125455,none,-5,0,0.04770860029384494,0.04768900014460087,0.09955130005255342,0.10093040019273758,0.7482750001363456
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,7,20260501-112700,local,local,300,S,H,E,E,E-S.png,E-H.png,sS,hH,mask-1.png,mask-2.png,s,1,1.5893477001227438,none,-5,0,0.04870189959183335,0.04590619960799813,0.10077949985861778,0.09996499959379435,0.30121099995449185
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,8,20260501-112705,local,global,300,S,S,A,E,A-S.png,S-E.png,sS,sS,mask-1.png,mask-2.png,h,0,2.1874581002630293,none,-5,0,0.049583800137043,0.04736860003322363,0.1006670999340713,0.10028719995170832,0.3006044998764992
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,9,20260501-112711,global,global,750,S,H,E,E,S-E.png,H-E.png,sS,hH,mask-2.png,mask-2.png,s,1,1.8385182996280491,none,-5,0,0.047654100228101015,0.04753870004788041,0.09971560025587678,0.10056080017238855,0.7484671999700367
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,10,20260501-112717,global,global,300,S,S,E,A,S-E.png,S-A.png,sS,sS,mask-1.png,mask-1.png,s,1,2.8658778998069465,none,-5,0,0.048695700243115425,0.047703899908810854,0.09993320005014539,0.09898310014978051,0.30079489992931485
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,11,20260501-112724,global,global,300,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-3.png,mask-4.png,s,1,2.2830563001334667,none,-5,0,0.046987200155854225,0.04725770000368357,0.09920800011605024,0.10003349976614118,0.3000353001989424
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,12,20260501-112729,global,local,750,H,H,A,E,H-A.png,E-H.png,hH,hH,mask-4.png,mask-4.png,h,1,2.2817982002161443,none,-5,0,0.04832779988646507,0.04847180005162954,0.10173910018056631,0.09976259991526604,0.7494300999678671
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,13,20260501-112736,local,local,750,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-2.png,mask-3.png,h,0,1.5955195999704301,none,-5,0,0.048538099974393845,0.04756200034171343,0.1009868998080492,0.10057240026071668,0.7493288996629417
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,14,20260501-112741,global,local,300,H,S,E,A,H-E.png,A-S.png,hH,sS,mask-4.png,mask-4.png,h,1,1.3967271000146866,none,-5,0,0.04752699984237552,0.04753650026395917,0.10153929982334375,0.09957100031897426,0.2998306998051703
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,15,20260501-112746,local,local,300,S,S,A,E,A-S.png,E-S.png,sS,sS,mask-1.png,mask-3.png,h,0,1.2261708001606166,none,-5,0,0.04753390001133084,0.04753479966893792,0.101553900167346,0.09957409976050258,0.30000320030376315
RSVPLG03,cs,20260501-112607,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,16,20260501-112751,global,local,300,H,S,A,E,H-A.png,E-S.png,hH,sS,mask-4.png,mask-3.png,s,0,1.3860074998810887,none,-5,0,0.04787809960544109,0.04771299986168742,0.09941279981285334,0.10139889968559146,0.2985956999473274
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,1,20260501-112829,global,global,300,S,S,E,E,S-E.png,S-E.png,sS,sS,mask-1.png,mask-3.png,s,1,1.793697000015527,none,-5,0,0.040373099967837334,0.04770539980381727,0.09272109996527433,0.09990369994193316,0.2913588001392782
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,2,20260501-112835,local,global,300,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-4.png,mask-1.png,h,1,1.5036765998229384,none,-5,0,0.04787429980933666,0.0488670002669096,0.10007679974660277,0.09989780001342297,0.29890349972993135
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,3,20260501-112840,global,local,750,S,S,E,A,S-E.png,A-S.png,sS,sS,mask-3.png,mask-2.png,s,1,1.655749199911952,none,-5,0,0.0466920998878777,0.047536099795252085,0.09965760027989745,0.10173049988225102,0.7467482001520693
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,4,20260501-112845,local,local,300,H,H,E,A,E-H.png,A-H.png,hH,hH,mask-1.png,mask-1.png,h,1,1.4535265997983515,none,-5,0,0.04686299990862608,0.04740769974887371,0.09886200027540326,0.09863099968060851,0.299203600268811
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,5,20260501-112850,local,local,300,S,H,A,A,A-S.png,A-H.png,sS,hH,mask-3.png,mask-3.png,s,1,1.514442200306803,none,-5,0,0.04568270035088062,0.04750859970226884,0.09818410035222769,0.09993680007755756,0.29896120028570294
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,6,20260501-112855,local,local,750,S,H,A,E,A-S.png,E-H.png,sS,hH,mask-4.png,mask-4.png,s,1,1.3592250002548099,none,-5,0,0.04678749991580844,0.04684850014746189,0.09785569971427321,0.09906930010765791,0.7476908997632563
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,7,20260501-112901,local,global,300,H,H,E,E,E-H.png,H-E.png,hH,hH,mask-2.png,mask-2.png,h,1,1.772130399942398,none,-5,0,0.04665820021182299,0.04770969972014427,0.09856140008196235,0.10179709969088435,0.29731160029768944
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,8,20260501-112906,global,global,750,S,S,A,A,S-A.png,S-A.png,sS,sS,mask-2.png,mask-3.png,s,1,1.236382500268519,none,-5,0,0.04754349961876869,0.04856060026213527,0.09956200001761317,0.09996460005640984,0.7474567997269332
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,9,20260501-112911,global,global,300,S,H,A,A,S-A.png,H-A.png,sS,hH,mask-3.png,mask-1.png,s,1,1.352251600008458,none,-5,0,0.04754750011488795,0.04851209977641702,0.10056539997458458,0.09952489985153079,0.29870110005140305
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,10,20260501-112916,local,global,750,S,S,E,E,E-S.png,S-E.png,sS,sS,mask-1.png,mask-1.png,s,1,1.2733509000390768,none,-5,0,0.048388299997895956,0.04876000015065074,0.09959630016237497,0.0998700000345707,0.747781699988991
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,11,20260501-112921,global,local,300,S,H,A,E,S-A.png,E-H.png,sS,hH,mask-3.png,mask-4.png,s,1,1.0129669001325965,none,-5,0,0.04666709993034601,0.04750700015574694,0.09983590012416244,0.0995970000512898,0.29844960011541843
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,12,20260501-112926,local,global,750,S,H,A,A,A-S.png,H-A.png,sS,hH,mask-3.png,mask-4.png,h,0,0.8545889002270997,none,-5,0,0.046802000142633915,0.047371599823236465,0.09989620000123978,0.0989164998754859,0.748155000153929
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,13,20260501-112931,global,global,750,S,H,E,A,S-E.png,H-A.png,sS,hH,mask-1.png,mask-1.png,s,1,1.1243152995593846,none,-5,0,0.04753899993374944,0.048154700081795454,0.09870650013908744,0.10016699973493814,0.7464764001779258
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,14,20260501-112936,local,local,750,S,S,E,E,E-S.png,E-S.png,sS,sS,mask-4.png,mask-4.png,s,1,1.4189808000810444,none,-5,0,0.04649109998717904,0.04673180030658841,0.09870230033993721,0.09889760008081794,0.7473683999851346
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,15,20260501-112941,global,local,300,H,H,E,A,H-E.png,A-H.png,hH,hH,mask-3.png,mask-3.png,h,1,1.0487198997288942,none,-5,0,0.04568989994004369,0.04751159995794296,0.09793560020625591,0.09971159975975752,0.2975528002716601
RSVPLG03,cs,20260501-112812,1.0.2,20251105-084826,834,Practice,T1,1,Automatic,main,16,20260501-112946,global,local,750,H,H,A,A,H-A.png,A-H.png,hH,hH,mask-2.png,mask-1.png,h,1,0.6851010001264513,none,-5,0,0.04829910025000572,0.046560199931263924,0.09949030028656125,0.09861249988898635,0.7483354001305997
RSVPLG03,cs,20260501-113015,1.0.2,20251105-084826,834,Practice,Both,1,Automatic,main,1,20260501-113037,global,local,750,H,S,A,A,H-A.png,A-S.png,hH,sS,mask-3.png,mask-2.png,h,1,3.210323099978268,s,1,1.1082297996617854,0.04036390036344528,0.048108499962836504,0.09356519998982549,0.10140139982104301,0.7437936002388597
RSVPLG03,cs,20260501-113015,1.0.2,20251105-084826,834,Practice,Both,1,Automatic,main,2,20260501-113045,local,global,300,H,S,E,A,E-H.png,S-A.png,hH,sS,mask-3.png,mask-3.png,h,1,1.5468178996816278,s,1,0.3741314001381397,0.04775300016626716,0.04737849999219179,0.10093390010297298,0.10024119960144162,0.30234740022569895
